"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","VIES","38719","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","Moura, R.","2016-10-15","","330","","Julkoski, D.","2014","11","19","brazil","Espírito Santo","Afonso Claúdio","","-41.128496","-20.089467","SW1941","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"2","","","HURB","14542","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","","","","2215","","Victor Jr., V.","2013","1","19","brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.430695","-14.061146","","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"3","","","RB","RB00817549","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","E.M.Saddi","2013-07-20","","869","","E.M.Saddi; Joaquim Junior, Vinícius Cysneiros & João Henrique","2013","6","25","brazil","Espírito Santo","Linhares","Parcela para os estudos do EIA do Mineroduto Morro do Pilar/MG - Linhares/ES.","-40.425278","-19.441111","Árvore com aproximadamente 12m de altura. Presente em mata de encosta no pé de inselbergues. Botões florais esverdeados.","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","original coordinates","GBIF"
"4","","","VIES","27883","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","Gomes, J.M.L.","2011-05-07","","4025","","Gomes, J.M.L.","2011","5","7","brazil","Espírito Santo","Linhares","Flona de Goytacazes.","-40.028138","-19.38214","SW1940","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"5","","","VIES","13335","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","Gomes, J.M.L.","2010-08-15","","3871","","Gomes, J.M.L.","2010","8","15","brazil","Espírito Santo","Linhares","Flona de Goytacazes.","-40.028138","-19.38214","SW1940","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"6","","","RB","RB01215949","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","G.S. Siqueira","2010-10-30","","912","","T.B. Flores; G.S. Siqueira","2010","10","23","brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Jacarandá caviúna","-40.028138","-19.38214","","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"7","","","CVRD","13288","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","Geovane S. Siqueira","2010-10-30","","912","","Flores, T.B.","2010","10","23","brazil","Es","LINHARES","","-40.028138","-19.38214","<ll>dwc_commonname:</ll> Coquinho","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"8","","","VIES","23982","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","Assis, A.M.","2010-11-12","","82","","Cribari, R.S.; Assis, A.M. & Santos, R.","2010","11","12","brazil","Espírito Santo","Serra","Vertente sudeste. Acesso pelo Bairro Jardim Tropical (Trilha de FURNAS). APA Mestre Álvaro","-40.3075","-20.181111","","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","original coordinates","GBIF"
"9","","","VIES","22636","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","Gomes, J.M.L.","2010-12-11","","3831","","Gomes, J.M.L.","2010","12","11","brazil","Espírito Santo","Linhares","Flona de Goytacazes.","-40.028138","-19.38214","SW1940","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"10","","","RB","RB00739043","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","Ronalado Marquete","","","14","","T. Araújo; L. Daneu & P. Fiaschi","2010","12","6","brazil","Bahia","Ipiaú","Ipiau-Itajibá, entrada a a esquerda ca. De 1,5 Km de Ipiau, Fazenda Bom Sucesso, área limítrofe com a mineradora Mirabela.","-39.754167","-14.131944","Frutos imaturos, verdes, com estrias longitudinais esverdeadas.","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","original coordinates","GBIF"
"11","","","MAC","37916","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","","","","2628","","Chagas-Mota","2009","4","4","brazil","Alagoas","Maceió","Serra da Saudinha.","-35.710579","-9.523014","Árvore ca. 4 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo (0)","GBIF"
"12","","","VIES","33251","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","","","","13","","Moreira, L.N.","2007","5","14","brazil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.188735","-20.769195","SW2041","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"13","","","HUEFS","121563","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","F.A.A.Nepomuceno","2017-08-01","","2318","","Conceição, A.A.","2007","7","4","brazil","Bahia","Caturama","Estrada para Caieiras, entrocamento para Mateus.","-42.243611","-13.296111","Caatinga arbórea.","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","original coordinates","GBIF"
"14","","","NY","01197988","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","R. L. Liesner","2007-01-01","","561","","M. M. M. Lopes","2006","2","15","brazil","Bahia","","Serra do Peito-de-MoÃ§a - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antonio. RPPN ""Caminho das Pedras""","-39.3417","-15.1736","","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","original coordinates","GBIF"
"15","","","CVRD","9731","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","Domingos A. Folli","2006-09-14","","354","","Luz, A.A. da","2006","9","14","brazil","Es","ITAGUAÇU","","-40.864669","-19.727743","<ll>dwc_commonname:</ll> Coquinho","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"16","","","RB","RB01164626","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","Salicaceae","Macrothumia","kuhlmannii","","(Sleumer) M.H.Alford","F.A.A. Nepomuceno","","","6688","","L.S. Leoni; USP; Kew Garden","2006","11","24","brazil","Minas Gerais","Divino","Fazenda Fortaleza.","-42.176282","-20.590452","","Macrothumia kuhlmannii (Sleumer) M.H.Alford","","centroide mpo","GBIF"
"17","","","ESA","ESA053676","Banara kuhlmannii (H.Sleum.) H.Sleum.","","Salicaceae","Macrothumia","kuhlmannii","","(H.Sleum.) H.Sleum.","","","","676","","Lucas, E.J. et al.","2006","11","24","brazil","Minas Gerais","Faria Lemos","","-42.037539","-20.780967","","Banara kuhlmannii (H.Sleum.) H.Sleum.","","centroide mpo","GBIF"
"18","","","CEPEC","122681","Banara kuhlmannii (H.Sleum.) H.Sleum.","","Salicaceae","Macrothumia","kuhlmannii","","(H.Sleum.) H.Sleum.","","","","CEPEC","","Martini, A.","2004","4","","brazil","Bahia","Uruçuca","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.","-39.115","-14.499722","Floresta Ombrófila Densa.","Banara kuhlmannii (H.Sleum.) H.Sleum.","","original coordinates","GBIF"
