"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-08T18:26:52.000+0000","JBRJ","RB","RB01097815","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.",NA,NA,NA,"1258",NA,"L.J.T. Cardoso; P. Monteiro, R. Giovanetti & L. Jordão",2015,2,5,"Brazil","Rio de Janeiro","Itatiaia","Fazenda Campo Belo. Floresta Ombrófila Densa. Parque Estadual da Pedra Selada",-44.544444,-22.456667,"Árvore, terrícola","urn:catalog:JBRJ:RB:1097815",NA,"Banara serrata Warb."
"2","2016-03-29T12:12:50.000+0000","JBRJ","RB","RB01094242","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","Mario Gomes & D. C. Kutschenko",NA,NA,"857",NA,"Luan, Silva",2015,10,19,"Brazil","Rio de Janeiro","Itatiaia","Conglomerado 76-2-7-37. UTM do Ponto Central: E (564842m) N (7521653m). Fuso do GPS (23K).",NA,NA,"Árvore, com 13 m de altura. Base reta. Casca interna e externa marrom, fina, lenticelada;  Desprendimento da casca: escamoso","urn:catalog:JBRJ:RB:1094242",NA,"Banara serrata Warb."
"3","2014-07-08T07:33:03.000+0000","JBRJ","RB","RB00840506","Banara serrata Warb.","aff.","Salicaceae","Banara","serrata","Warb.","R. Marquete","2014-03-27T00:00:00.000+0000",NA,"2807",NA,"M. Nadruz; I.G. Costa",2013,12,18,"Brazil","Rio de Janeiro","Cardoso Moreira","Baú, Fazenda do Sr Humberto.",NA,NA,"Lâmina foliar membranácea discolor; pedúnculo, pedicelo e botões esverdeados.","urn:catalog:JBRJ:RB:840506",NA,"Banara serrata Warb."
"4","2017-10-19T04:56:00.000+0000","JBRJ","RB","RB00703049","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","R.B. Torres","2009-01-01T00:00:00.000+0000",NA,"71",NA,"H. Serafim; M.F. Santos",2008,4,5,"Brazil","São Paulo","Areias","Fazenda São Domingos. Acesso pelo Km 237 da rodovia dos Tropeiros (SP 068). Interior de mata.",-44.797778,-22.774722,"Árvore, 21 m. alt; 33,1 cm PAP","urn:catalog:JBRJ:RB:703049",NA,"Banara serrata Warb."
"7",NA,"UEFS","HUEFS","127111","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","F.A.A.Nepomuceno","2017-08-01T00:00:00.000+0000",NA,"579",NA,"Borges, R.A.X.",2007,1,21,"Brazil","Bahia","Arataca","Serra das Lontras. Ca. 7 Km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propriedade de José Marques.",-39.408056,-15.202778,"Floresta Ombrófila Densa Montana.","BRA:UEFS:HUEFS:0000127111",NA,"Banara serrata Warb."
"9",NA,"UEFS","HUEFS","108945","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","F.A.A.Nepomuceno","2017-08-01T00:00:00.000+0000",NA,"486",NA,"Lopes, M.M.M.",2006,2,15,"Brazil","Bahia","Arataca","Serra do peito-de-moça - serra das Lontas. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antonio. RPPN ""Caminho das Pedras"".",-39.341667,-15.173611,"Floresta ombrófila Densa montana.","BRA:UEFS:HUEFS:0000108945",NA,"Banara serrata Warb."
"10","2017-10-15T09:44:57.000+0000","JBRJ","RB","RB00703089","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","F.A.A.NAPOMUCENO",NA,NA,"330",NA,"Borges R.A.X.; Amorim A.M.; Prediz R.O.; Rocha W.D. et al.",2006,12,9,"Brazil","Bahia","Camacan","RPPN Serra Bonita, 9,7Km de Camacan na estrada para Jacareci. Daí 6Km SW na estrada para a RPPN e torre Embratel.",-39.565278,-15.391667,"Arvoreta. 5m de altura. folhas levemente discolores, pecíolos vináceos, cálice esverdeado, androceu amarelo e gineceu verde. Frutos verdes. Em borda de mata próxima a estrada.","urn:catalog:JBRJ:RB:703089",NA,"Banara serrata Warb."
"11",NA,"UEFS","HUEFS","126798","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","F.A.A.Nepomuceno","2017-08-01T00:00:00.000+0000",NA,"80",NA,"Querino, R.N.",2005,1,4,"Brazil","Bahia","Itacaré","Rodovia Ubaitaba/Itacaré, entrada aproximadamente 1Km da BR 101, Ramal mageando o Rio de Contas. Faz. Monte Alto. 12 Km de ditancia.",NA,NA,"Área de mata secundária, solo-arenoso.","BRA:UEFS:HUEFS:0000126798",NA,"Banara serrata Warb."
"13",NA,"UEFS","HUEFS","127190","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","F.A.A.Nepomuceno","2017-08-01T00:00:00.000+0000",NA,"4415",NA,"Jardim, J.G.",2005,2,12,"Brazil","Bahia","Arataca","Serra das Lontras. Ca. 7Km no ramal que liga o distrito de Itatinguí à Serra.",-39.341667,-15.173611,"Floresta ombrófila densa montana.","BRA:UEFS:HUEFS:0000127190",NA,"Banara serrata Warb."
"15","2013-04-26T10:25:00.000+0000","MO","MO","100265475","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","R.Liesner (MO)","2013-01-01T00:00:00.000+0000",NA,"Jardim 4795",NA,"Jomar G. Jardim",2005,12,17,"Brazil","Bahia",NA,"Rod. Arataca/Una entrada à direta no assentamento Santo António 9,5 km, vicinal para a Fazenda Palmeira 8,9 km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca. 2 km da sede. Floresta Ombrófila.",-39.339444,-15.174167,NA,"urn:catalog:MO:Tropicos:100265475","http://www.tropicos.org/Specimen/100265475","Banara serrata Warb."
"16","2017-10-11T04:21:46.000+0000","JBRJ","RB","RB00388206","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","R. Marquete","2005-05-31T00:00:00.000+0000",NA,"10666",NA,"M. Sobral; A.G. Oliveira",2005,12,NA,"Brazil","Pará","Altamira","Serra do Cachimbo.",NA,NA,"Arvoreta 4-5 m; frutos imaturos.","urn:catalog:JBRJ:RB:388206",NA,"Banara serrata Warb."
