"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"USP","SPF","200368","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","Torres, RB","2009-01-01T00:00:00.000+0000",NA,"71",NA,"Serafim, H",2008,4,5,"Brazil","São Paulo","Areias",NA,-44.724778,-22.647472,NA,"BRA:USP:SPF:0000200368",NA,"Banara serrata Warb."
"2",NA,"IAC","IAC","50930","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","R.B. Torres","2009-08-05T00:00:00.000+0000",NA,"71",NA,"H.S. Freitas & M.F. Santos",2008,4,5,"Brazil","São Paulo","Areias","Fazenda São Domingos, acesso pelo km 237 da Rodovia dos Tropeiros",-44.6969,-22.5797,"Coordenada do material: 22°38.509""S, 44°43.292"", 835m.","BRA:IAC:IAC:0000050930",NA,"Banara serrata Warb."
"3","2017-11-19T07:59:19.000+0000","JBRJ","RB","RB00518152","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","F.A.A.NAPOMUCENO",NA,NA,"579",NA,"Borges, R.A.X; A. Amorim, R. Perdiz, A. Fontana, S. Sant´Ana & L. Gomes",2007,1,21,"Brazil","Bahia","Arataca","Serra  das  Lontars,  cerca  de  7  Km  no  ramal  que  liga  o  distrito  de  Itatinguí  á  Serra,  ramal  de  acesso  á  Fazenda  Véu  de  Noiva,  de  propriedade  de  José  Marques.",-39.408056,-15.202778,"Árvore ca. 6-7 metros de altura. Ramos amarronzados, folhas levemente discolores. Nervuras levemente vinácea. Frutos verdes. Frutos na carpoteca.","urn:catalog:JBRJ:RB:518152",NA,"Banara serrata Warb."
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","81510","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","Nepomuceno, FAA","2017-09-01T00:00:00.000+0000",NA,"80",NA,"Querino, RN; Calda, PQ",2005,1,4,"Brazil","Bahia","Itacaré","Litoral Sul, Rodovia Ubaitaba/Itacaré, entrada aproximadamente 1 km da BR 101, ramal mageando o rio de Contas, Faz. Monte Alto, 12 km de distância.",0,0,"aprox. 12 m alt. Folhas verde, com a parte abaxial mais clara. Frutos imaturos de cor verde.; solo argilo-arenoso.","BRA:UFBA:ALCB:0000081510",NA,"Banara serrata Warb."
"5",NA,"USP","SPF","181765","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","Nepomuceno, FAA","2017-03-01T00:00:00.000+0000",NA,"4415",NA,"Jardim, JG",2005,2,12,"Brazil","Bahia","Arataca","Serra das Lontras",-39.341667,-15.173611,NA,"BRA:USP:SPF:0000181765",NA,"Banara serrata Warb."
"6",NA,"MBML","MBML-HERBARIO","16797","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","in dupl.: R. Marquete/Jun.2006",NA,NA,"197",NA,"R.R. Vervloet; et al",2002,4,25,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore com 10m de altura, frutos imaturos verde escuro, lado esquerdo da estrada.","BRA:MBML:MBML-HERBARIO:0000016797",NA,"Banara serrata Warb."
"7",NA,"UFU","HUFU","35396","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","Marquete, R.","2002-10-01T00:00:00.000+0000",NA,"716",NA,"Castro, R.M.; Pifano, D.S.",2001,12,1,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Gama",0,0,"Árvore, ca. 15 m. Botões florais verdes.; Borda de mata ciliar.","BRA:UFU:HUFU:0000035396",NA,"Banara serrata Warb."
"8",NA,"UnB","UB","147913","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","Marquete, R","2002-01-01T00:00:00.000+0000",NA,"716",NA,"Castro, RM",2001,12,1,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da represa do Grama.",0,0,"Árvore em borda de mata ciliar,ca.15m de alt. Botões florais verdes.Heliófila ocasional.; Mata ciliar.","BRA:UnB:UB:0000147913",NA,"Banara serrata Warb."
"9",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","63674","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.",NA,"2002-10-01T00:00:00.000+0000",NA,"716",NA,"Castro, RM; Pifano, DS",2001,12,1,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama",0,0,NA,"BRA:UFMG:BHCB:0000063674",NA,"Banara serrata Warb."
"10",NA,"USP","SPF","156152","Banara serrata Warb.",NA,"Salicaceae","Banara","serrata","Warb.","Marquete, R","2002-10-01T00:00:00.000+0000",NA,"716",NA,"Castro, RM",2001,12,1,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama",0,0,NA,"BRA:USP:SPF:0000156152",NA,"Banara serrata Warb."
