"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UEFS","HUEFS","184353","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","F.A.A.Nepomuceno","2017-08-01T00:00:00.000+0000",NA,"901",NA,"Perdiz, R. de O.",2011,9,10,"Brazil","Bahia","Arataca","PARNA de Serra das Lontras. Fazenda de Seu Artur, vertente de serra ao lado do riacho que corta a propriedade.",-39.390833,-15.196667,"Floresta Ombrófila Densa Montana.","BRA:UEFS:HUEFS:0000184353",NA,"Casearia bahiensis Sleumer",NA,NA
"2",NA,"USP","SPF","215692","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","Fiaschi, P","2015-07-01T00:00:00.000+0000",NA,"243",NA,"Jardim, AB",2009,2,7,"Brazil","Bahia","Arataca",NA,-39.358333,-15.178333,NA,"BRA:USP:SPF:0000215692",NA,"Casearia bahiensis Sleumer",NA,NA
"3",NA,"UEFS","HUEFS","149828","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","F.A.A.Nepomuceno","2017-08-01T00:00:00.000+0000",NA,"1449",NA,"Paixão, J.L.",2008,7,4,"Brazil","Bahia","Igrapiúna","Reserva Ecologica das plantações Michelin da Bahia. Fragmento Pacangé.",-39.1675,-13.802222,NA,"BRA:UEFS:HUEFS:0000149828",NA,"Casearia bahiensis Sleumer",NA,NA
"4",NA,"USP","SPF","175032","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","Amorim, AM",NA,NA,"5106",NA,"Amorim, AM",2005,5,22,"Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Nova Esperança",-39.707778,-13.578056,NA,"BRA:USP:SPF:0000175032",NA,"Casearia bahiensis Sleumer",NA,NA
"5",NA,"IMA","MAC","30937","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","F.A.A.Nepomuceno","2017-01-30T00:00:00.000+0000",NA,"5164",NA,"A.M.Miranda; M.I.Silva",2005,7,17,"Brazil","Bahia","Camamu","Povoado de Barcelos do sul.",0,0,"Arvoreta, caule marron, folhas levemente crassa, adaxialmente verde-brilhante, frutos imaturos amarronzado.; Interior da mata","BRA:IMA:MAC:0000030937",NA,"Casearia bahiensis Sleumer",NA,NA
"6",NA,"NY","NY","00749626","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","P. Fiaschi","2006-03-01T00:00:00.000+0000",NA,"13409",NA,"W. W. Thomas",2003,3,19,"Brazil","Bahia",NA,"23 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau",-39.4592,-13.8908,NA,"f3ed9fd8-5b93-4894-a3a6-2388005613d0",NA,"Casearia bahiensis Sleumer",NA,NA
"7","2016-03-01T00:00:00.000+0000","K","Herbarium","K001216589","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer",NA,NA,NA,"4360",NA,"Folli, D.A.",2002,9,16,"Brazil",NA,"Linhares","Reserva Natural da CVRD, aceiro Ceolin, km 0,8.",NA,NA,"[Multiple sheets: K001216588]","http://specimens.kew.org/herbarium/K001216589",NA,"Casearia bahiensis Sleumer",NA,NA
"8","2014-07-22T09:31:34.000+0000","JBRJ","RB","RB00172311","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","Ronaldo Marquete",NA,NA,"773",NA,"M.C. Ferreira; L.N. Silva",1995,10,2,"Brazil","Bahia","Conde","Faz. do Bu, Mata da Areia Branca.",-37.695,-12.092778,"Árvore ca. 8m, folhas coriáceas discolores, botões florais verde amarelados, flores amareladas.","urn:catalog:JBRJ:RB:172311",NA,"Casearia bahiensis Sleumer",NA,NA
"9","2017-03-21T12:19:12.000+0000","JBRJ","RB","RB00738900","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","F.A.A. Nepomuceno","2017-03-16T00:00:00.000+0000",NA,"4596",NA,"A.M. de Carvalho; L.A.M. Silva; T.S. dos Santos; S.C. de Sant´Ana; J.G. Jardim; J.R. Mendonça",1994,8,25,"Brazil","Bahia","Ilhéus","Mata de Esperança. Entrada pelo Banco da Vitória. Ca. 3,5 Km a NE da sede.",-39.091111,-14.777222,"Árvore com ca. 7 m de alt. Folhas discolores com face inferior mais clara. Flores esverdeadas","urn:catalog:JBRJ:RB:738900",NA,"Casearia bahiensis Sleumer",NA,NA
"10",NA,"NY","NY","639191","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","J. A. Kallunki","2002-01-01T00:00:00.000+0000",NA,"9917",NA,"W. W. Thomas",1993,5,13,"Brazil","Bahia",NA,"BarrolÃ¢ndia, EstaÃ§ao Experimental "" Gregorio Bondar""  CEPLAC, 48 km east of BR 101 on road to Belmonte",-39.25,-16.13,NA,"2ef7c941-d3f9-4166-9d60-a1e63272a994",NA,"Casearia bahiensis Sleumer",NA,NA
"11",NA,"US","Botany",NA,"Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer",NA,NA,NA,NA,NA,"W. W. Thomas, A. Carvalho & A. Amorim",1993,10,17,"Brazil","Bahia",NA,"7.3 km north of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.02,-14.42,NA,"http://n2t.net/ark:/65665/3f2a9493c-fba4-42d4-8327-41093ca2b0b8",NA,"Casearia bahiensis Sleumer",NA,NA
"12",NA,"Universidade Federal da Bahia (UFBA)","ALCB","032639","Casearia bahiensis Sleumer",NA,"Salicaceae","Casearia","bahiensis","Sleumer","Zanoni, T","1996-01-01T00:00:00.000+0000",NA,"9944",NA,"Thomas, W; Carvalho, AM de; Amorim, AMA",1993,10,17,"Brazil","Bahia","Uruçuca","7,3km north of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.",-39.016667,-14.416667,"1013; ca. 7,0cm DBH and 8,0m tall. Leaves shiny deep green above, paler beneath; flowers axillary, petals creamy white. Flower in ethanol. Photo.; Southern Bahian moist florest.","BRA:UFBA:ALCB:0000032639",NA,"Casearia bahiensis Sleumer",NA,NA
