"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","165920","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","A.V.Popovkin","2016-07-01T00:00:00.000+0000",NA,"760",NA,"Popovkin, A.V.",2010,10,7,"Brazil","Bahia","Entre Rios","Imbé.",-38,-12.05,"Atlantic forest.","BRA:UEFS:HUEFS:0000165920",NA,"Casearia melliodora Eichler"
"2",NA,"UESB","HUESB","1907","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R. B. Torres","2006-04-01T00:00:00.000+0000",NA,"470",NA,"Macedo, G.E.L.; TW, A.M.M.; J. Lima; Sergio.; TW, A.M.M.; J. Lima; Sergio.",2004,2,5,"Brazil","Bahia","Jequié","Fazenda Brejo Novo., Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",-41.058333,-13.944722,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata.; Folhas membranáceas, glabras. Flores verde claro.; Floresta Estacional (Mata de Cipó) em zona de transição. ; HA","BRA:UESB:HUESB:0000001907",NA,"Casearia melliodora Eichler"
"3",NA,"IAC","IAC","47682","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R.B. Torres","2006-04-05T00:00:00.000+0000",NA,"470",NA,"G.E.L. Macedo & J. Lima",2004,2,5,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da av. Otávio Mangabeira pela Exupério Miranda no bairro Mandacarú",-40.109417,-13.944722,"13º56#?#41""S, 40º06#?#33.9""W","BRA:IAC:IAC:0000047682",NA,"Casearia melliodora Eichler"
"4",NA,"UESB","HUESB","1906","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R. B. Torres","2006-04-01T00:00:00.000+0000",NA,"12",NA,"B.L.; Macedo, G.E.L.; Macedo, G.E.L.",2004,4,8,"Brazil","Bahia","Jequié","Fazenda Brejo Novo., Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",-41.058333,-13.944722,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Entre as linhas 0 e 100.; Árvore de 8,0 m. Folhas alternas, cartáceas, glabras, pêlos simples. Frutos imaturos verdes.; Floresta Estacional (Mata de Cipó) em zona de ; HA","BRA:UESB:HUESB:0000001906",NA,"Casearia melliodora Eichler"
"5",NA,"IAC","IAC","47683","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R.B. Torres","2004-04-08T00:00:00.000+0000",NA,"12",NA,"G.E.L. Macedo",2004,4,8,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da av. Otávio Mangabeira pela Exupério Miranda no bairro Mandacarú",-40.109417,-13.944722,"13º56#?#41""S, 40º06#?#33.9""W. Nome vulgar: mucambo. Entre as linhas 0 e 100","BRA:IAC:IAC:0000047683",NA,"Casearia melliodora Eichler"
"6",NA,"UESB","HUESB","1974","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R. B. Torres","2006-04-01T00:00:00.000+0000",NA,"1380",NA,"Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.",2004,12,7,"Brazil","Bahia","Jequié","Fazenda Brejo Novo., Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",-41.058333,-13.944722,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 278. Parcela 6.; Árvore de 6,0 m. Folhas alternas, crassas, discolor, simples.; Floresta Estacional (Mata de Cipó) em zona de transição. ; HA","BRA:UESB:HUESB:0000001974",NA,"Casearia melliodora Eichler"
"7",NA,"USP","SPF","89800","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","Liesner, RL","2000-01-01T00:00:00.000+0000",NA,"591",NA,"Kallunki, JA",1994,2,20,"Brazil","Espírito Santo","Rio Bananal",NA,-40.2,-19.283333,NA,"BRA:USP:SPF:0000089800",NA,"Casearia melliodora Eichler"
"8",NA,"NY","NY","687523","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R. L. Liesner","2004-01-01T00:00:00.000+0000",NA,"591",NA,"J. A. Kallunki",1994,2,20,"Brazil","EspÃ­rito Santo",NA,"Forest behind Fazenda Lagoa Nova, reached by 2 km of dirt road turning left at 23 km from bridge at W edge of LInhares on rd to Bananal.",-40.2,-19.28,NA,"a46f303f-7706-4a7e-99a7-0a6fcbd3cf0e",NA,"Casearia melliodora Eichler"
"9","2014-04-27T20:37:00.000+0000","MO","MO","3127076","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R. Liesner","2000-01-01T00:00:00.000+0000",NA,"Kallunki 591",NA,"Jacquelyn A. Kallunki|José R. Pirani|I. Cordeiro|Pedro L.R. de Moraes",1994,2,20,"Brazil","Espírito Santo",NA,"Mun. Rio Bananal, forest behind Faz. Lagos Nova, reached by 2 km of dirt rd. turning left at 23 km from bridge at W edge of Linhares on rd. to Bananal.",-40.2,-19.28333,NA,"urn:catalog:MO:Tropicos:3127076","http://www.tropicos.org/Specimen/3127076","Casearia melliodora Eichler"
"10",NA,"NY","NY","476267","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R. L. Liesner",NA,NA,"3444",NA,"H. C. de Lima",1988,10,18,"Brazil","Rio de Janeiro",NA,"Estrada para MacaÃ© de Cima, Rio MacaÃ©, apÃ³s o Hotel Fazenda Sao Joao",-42.5309212652528,-22.2857503169645,NA,"c2a4de91-88c9-4087-a326-a44522ed32c2",NA,"Casearia melliodora Eichler"
