"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-10-10T21:51:24.000+0000","JBRJ","RB","RB00529708","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer",NA,NA,NA,"3475","R. Marquete; M. Gomes",2004,7,18,NA,NA,"Indeterminado",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:529708","Casearia luetzelburgii Sleumer"
"2",NA,NA,"Botany","L.2451669","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer",NA,NA,NA,NA,"Coêlho de Moraes J",1955,1,15,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2451669","Casearia luetzelburgii Sleumer"
"3",NA,"Universidade Federal da Paraíba, UFPB","EAN","135","Gossypiospermum crimeanum Pickel",NA,"Salicaceae","Casearia","crimeanum","Pickel","Pickel",NA,NA,NA,NA,1955,1,15,"Brazil","Pernambuco","Nazaré da Mata",NA,NA,NA,"Arbusto.Habitat: Mata, terrenos altos e pouco iluminados.","BRA:UFPB:EAN:0000000135","Gossypiospermum crimeanum Pickel"
"4",NA,"Universidade Federal da Paraíba, UFPB","EAN","1278","Gossypiospermum crimeanum Pickel",NA,"Salicaceae","Casearia","crimeanum","Pickel",NA,NA,NA,NA,NA,1954,12,22,"Brazil","Pernambuco","Nazaré da Mata",NA,NA,NA,"Árvore..Habitat: Capoeirões em terrenos altos e pouco úmidos.","BRA:UFPB:EAN:0000001278","Gossypiospermum crimeanum Pickel"
