"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","46572","Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer","Uller, HF","2015-01-27T00:00:00.000+0000",NA,NA,NA,"Uller, H.F.",2015,1,27,"Brazil","Santa Catarina","Guaramirim","Morro da Antena.",-49.041944,-26.531944,"sob incidência solar direta","BRA:FURB:FURB:0000046572",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"2",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","70854","Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer","A.A. de Oliveira","2017-08-31T00:00:00.000+0000",NA,"1230",NA,"P. Schwirkowski",2015,10,12,"Brazil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de setembro.",-49.383889,-26.241111,NA,"BRA:UFJF:CESJ:0000070854",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"3","2018-04-26T17:47:12.000+0000","JBRJ","RB","RB01385589","Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer","Oliveira, A. A.","2017-08-31T00:00:00.000+0000",NA,"1230",NA,"Schwirkowski, P.",2015,10,12,"Brazil","Santa Catarina","São Bento do Sul",NA,-49.383889,-26.241111,NA,"urn:catalog:JBRJ:RB:1385589",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"4",NA,"B","Herbarium Berolinense","B 10 0243770","Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer",NA,NA,"PARATYPE",NA,NA,"R. Reitz & R. M. Klein",1962,1,3,"Brazil",NA,NA,"Serra do Espigão, Papanduva.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100243770",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"5",NA,NA,"Botany","L.2460110","Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer",NA,NA,NA,NA,NA,"Reitz R; Klein RM",1962,9,14,"Brazil",NA,NA,"Plantas de Santa Catarina. Serra do Espigão, Papanduva.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2460110",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"6",NA,"US","Botany",NA,"Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer",NA,NA,NA,NA,NA,"R. M. Klein",1962,9,14,"Brazil","Santa Catarina",NA,"Serra do Espigão, Papanduva",NA,NA,NA,"http://n2t.net/ark:/65665/3ab5b1e96-6051-4700-b130-b4a2d342858f",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"7",NA,"US","Botany",NA,"Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer",NA,NA,NA,NA,NA,"R. Reitz & D. Klein",1958,8,1,"Brazil","Santa Catarina",NA,"Serra do Matador",NA,NA,NA,"http://n2t.net/ark:/65665/38dfdae62-55b9-4a95-b8d4-02bcc5175fbd",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"8",NA,NA,"Botany","L  0010587","Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer",NA,NA,"HOLOTYPE",NA,NA,"Reitz R; Klein RM",1958,8,2,"Brazil","Santa Catarina",NA,"Localidade: Sera do Matador, Rio do Sul.Habitat: Mata.Habito: Arvoreta. ?",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200010587",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"9",NA,NA,"Botany","U  0277402","Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer",NA,NA,NA,NA,NA,"Reitz R; Klein RM",1958,8,2,"Brazil","Santa Catarina",NA,"Localidade: Sera do Matador, Rio do Sul.Habitat: Mata.Habito: Arvoreta. ?",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200277402",NA,"Casearia catharinensis Sleumer",NA,NA,NA
"10",NA,"NY","NY","374791","Casearia catharinensis Sleumer","Salicaceae","Casearia","catharinensis","Sleumer","H. O. Sleumer","1975-01-01T00:00:00.000+0000",NA,"6886",NA,"R. Reitz",1958,8,1,"Brazil","Santa Catarina",NA,"Serra do Matador, Rio do Sul",-49.6437326941371,-27.2183045638794,NA,"f6f290e8-e27b-4aeb-bf61-3cf220de3710",NA,"Casearia catharinensis Sleumer",NA,NA,NA
