"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"EFC","15520","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Souza, I.","2017-02-06",NA,"",NA,"Souza, I.; Monastier, S.R.",2017,2,6,"brazil","Paraná","Curitiba","Bairro São Lourenço",-49.2665,-25.3916,"Árvore, 10 m, frutos verdes. Floresta Ombrófila Mista alterada com subosque suprimido","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HUEFS","224405","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","F.A.A.Nepomuceno","2017-08-01",NA,"7457",NA,"Folli, D.A.",2016,2,4,"brazil","Espírito Santo","Linhares","Estrada Bebedouro/Regência.",-46.000833,-19.494722,"Mata de Tabuleiro.","Banara parviflora Benth.",NA,"original coordinates outside municipality original in linhares falls in sao gotardo","GBIF"
"3",NA,NA,"FURB","45428","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Oliveira, AA de","2015-01-12",NA,"833",NA,"Oliveira, A.A. de",2015,1,12,"brazil","Santa Catarina","Jacinto Machado","Cará.",-49.859167,-28.979444,"Fito IFFSC 15 /L/39","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"LUSC","9554","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Sobral, M.","",NA,"3075",NA,"Verdi; M.; Tomazi; A.L. & Klemz; G.",2015,3,2,"brazil","Santa Catarina","Nova Veneza","São Bonifácio.",-49.585162,-28.685164,"","Banara parviflora Benth.",NA,"centroide mpo OK","GBIF"
"5",NA,NA,"DVPR","3878","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Caxambu, M.G.","2015-10-24",NA,"6894",NA,"Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.",2015,10,24,"brazil","Paraná","Serranópolis do Iguaçu","Parque Nacional do Iguaçu-Estrada de chão Céu Azul-Serranópolis do Iguaçu.",-53.52209,-25.11029,"arvoreta ca. 5m, semi-ciófila. Botões florais amarelos.; Relevo: suave-ondulado.","Banara parviflora Benth.",NA,"original coordinates outside municipality original in serranopolis do iguacu falls in cascavel","GBIF"
"6",NA,NA,"HCF","17975","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","M.G. Caxambu","2015-10-24",NA,"6894",NA,"M.G. Caxambu",2015,10,24,"brazil","Paraná","Céu Azul","Parque Nacional do Iguaçu - Estrada de",-53.872472,-25.184139,"arvoreta ca. 5 m, semi-ciófila. Botões florais amarelos.","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"EFC","14978","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Blum, C.T.","2015-12-03",NA,"2400",NA,"Blum, C.T.",2015,12,3,"brazil","Paraná","Curitiba","Capão do Cifloma",-49.24,-25.448,"Árvore 15 m alt.; botões e flores amarelas; Floresta Ombrófila Mista Montana em estágio médio __COMMOM_NAME__: Cambroé","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"EAFM","13225","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Zank, S.; Valadares, K.;  Avila, J.","2014-02-02",NA,"248",NA,"Avila, J.V.C.; Valadares, K. & Zank, S.",2014,2,2,"brazil","Santa Catarina","Garopaba","Comunidade Quilombola, Aldeia",-48.680833,-28.104722,"","Banara parviflora Benth.",NA,"original coordinates outside municipality original in garopaba falls in imbituba","GBIF"
"9",NA,NA,"ICN","179591","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Matzenbacher, NI","",NA,"s.n.",NA,"Matzenbacher, NI",2014,5,8,"brazil","Rio Grande do Sul","Guaíba","Fazenda São Maximiano, BR-116, km 308",-51.433275,-30.176547,"em forma arbustiva","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"10",NA,NA,"VIES","33648","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Moraes, A.M.","2013-02-01",NA,"215",NA,"Moraes, A.M.",2012,2,5,"brazil","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural Meu Reino.",-41.928344,-20.596482,"SW2041","Banara parviflora Benth.",NA,"centroide mpo OK","GBIF"
"11",NA,NA,"FURB","35495","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Korte, A","2011-03-01",NA,"6073",NA,"Korte, A.",2011,3,1,"brazil","Santa Catarina","Rio dos Cedros","Rio Rosina.",-49.32,-26.64,"Florística IFFSC 859 (Arbórea)","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"12",NA,NA,"EFC","11334","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Saueressig, D.","2011-12-02",NA,"1649",NA,"Saueressig, D.; Henke, J.M.",2011,11,24,"brazil","Paraná","Ipiranga","Ipiranga/PR",-50.584751,-24.988841,"arvoreta de 8 metros, borda de F.O.M. (878 metros de altitude) __COMMOM_NAME__: cambroé","Banara parviflora Benth.",NA,"centroide mpo OK","GBIF"
"13",NA,NA,"HUEFS","158380","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","F.A.A.Nepomuceno","2017-08-01",NA,"645",NA,"Popovkin, A.V.",2010,1,10,"brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.033333,-12.016667,"","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"14",NA,NA,"ALCB","101321","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Oliveira, RB","2011-01-01",NA,"79",NA,"Oliveira, RB; Teixeira, SR; Alves, M",2010,1,16,"brazil","Bahia","Entre Rios","Litoral Norte, Fazenda Regional de Criação/UFBA",-38.042945,-12.073204,"Parcela: 6; Alt.: 8 m; Cap (cm): 19,3; Nº Fito: 519.","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"15",NA,NA,"ALCB","94082","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Nepomuceno, FAA","2017-09-01",NA,"2737",NA,"Roque, N; Oliveira, RB; Teixeira, SR; Alves, M",2010,3,28,"brazil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha",-38.042945,-12.073204,"ca. de 5,0 m de alt. Folhas discolores. Botões verdes.","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"16",NA,NA,"ICN","189972","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Bordignon, SAL","",NA,"s.n.",NA,"Bordignon, SAL; Schenkel, E",2009,1,22,"brazil","Rio Grande do Sul","Taquari","Cerro Pelado",-51.831736,-29.743016,"Material testemunho estudos fitoquímicos Dr. Eloir Schenkel (UFSC); Frutos maduros vermelhos-alaranjados; Árvore de encosta de morro de arenito","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"17",NA,NA,"HUEFS","146105","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","F.A.A.Nepomuceno","2017-08-01",NA,"508",NA,"Popovkin, A.V.",2009,2,16,"brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.048611,-12.017778,"","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"18",NA,NA,"HUEFS","158270","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","","",NA,"534",NA,"Popovkin, A.V.",2009,3,25,"brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.033333,-12.016667,"","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"19",NA,NA,"FURB","16837","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Verdi, M","2009-11-23",NA,"3102",NA,"Verdi, M.",2009,11,23,"brazil","Santa Catarina","Morro Grande","Três Barras.",-49.77,-28.71,"Florística IFFSC 37 (Arbórea)","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"20",NA,NA,"FURB","17835","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Sobral, M","2010-01-25",NA,"3075",NA,"Verdi, M.",2009,11,7,"brazil","Santa Catarina","Nova Veneza","São Bonifácio.",-49.588611,-28.708056,"Florística IFFSC 39 (Arbórea)","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"21",NA,NA,"CRI","9750","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","M. Verdi","2009-11-23",NA,"3102",NA,"M. Verdi",2009,12,23,"brazil","Morro","","Três Barras.",-49.77,-28.71,"Floresta Ombrófila Densa","Banara parviflora Benth.",NA,"original coordinates outside municipality original in  falls in morro grande","GBIF"
"22",NA,NA,"","19289","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","","",NA,"109",NA,"Bolsom, M",2008,1,16,"brazil","Paraná","","Itaipu",NA,NA,"","Banara parviflora Benth.",NA,NA,"GBIF"
"23",NA,NA,"HUCS","34444","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Grings, M.","2008-11-02",NA,"272",NA,"Grings, M.",2008,11,2,"brazil","Rio Grande do Sul","Nova Petrópolis","Bairro Alpina - Mato da Creche",-51.084638,-29.372168,"Árvore com incício de botoes florais, Herbário ICN 158362; Em floresta com araucária","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"24",NA,NA,"ICN","158362","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Grings, M","",NA,"272",NA,"Grings, M",2008,11,2,"brazil","Rio Grande do Sul","Nova Petrópolis","Bairro Alpina Mato da Creche",-51.084638,-29.372168,"árvore com início de botões florais; em floresta com araucária em estádio seundário","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"25",NA,NA,"ICN","159923","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Grings, M","",NA,"523",NA,"Grings, M; Mateus Grings",2008,12,25,"brazil","Rio Grande do Sul","Nova Petrópolis","Bairro Alpina",-51.084638,-29.372168,"árvore de 12m com flores amarelas; em fragmento de mata com araucária secundária","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"26",NA,NA,"VIC","034350","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","","",NA,"s.n.",NA,"Venzket, T.S.",2008,12,30,"brazil","Rio Grande do Sul","Pelotas","Colônia Maciel",-52.358267,-31.57907,"7 m de altura, DAP 32 cm","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"27",NA,NA,"IAC","50431","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","J.A.M.A. Gomes; L.C. Bernacci; R.B. Torres et al.","2007-02-04",NA,"545",NA,"J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti",2007,2,4,"brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.083511,-23.367009,"subparcela 60, indivíduo I 1203","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"28",NA,NA,"ICN","161889","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Molz, M","2007-02-08",NA,"s.n.",NA,"Molz, M",2007,2,8,"brazil","Rio Grande do Sul","Nova Hartz","Canudos Alto 22J506129.40 E 6729565.09 S",-50.936667,-29.563611,"Árvore, Com fruto; Floresta de encosta","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"29",NA,NA,"HUEFS","143087","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","A.Popovkin","2009-05-01",NA,"67",NA,"Popovkin, A.V.",2007,5,26,"brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-37.95,-12.883333,"","Banara parviflora Benth.",NA,"original coordinates outside Brazil","GBIF"
"30",NA,NA,"FURB","20115","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Gasper, AL de","2010-01-25",NA,"1347",NA,"Dreveck, S.",2007,12,12,"brazil","Santa Catarina","Itaiópolis","Moema.",-49.770833,-26.549722,"Regeneração IFFSC 901 /O/31","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"31",NA,NA,"DVPR","4278","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Cordeiro, J.; Barboza, E.","2007-02-01",NA,"179",NA,"Geraldino, H.C.L.",2006,1,26,"brazil","Paraná","Tuneiras do Oeste","Fazenda Água do Índio.",-52.84341,-23.879017,"árvore ca. 6m, com frutos imaturos verdes e maduros avermelhados.; Na beira de aceiro.","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"32",NA,NA,"HCF","3300","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","J. Cordeiro & E. Barboza","2007-02-01",NA,"179",NA,"H.C.L. Geraldino",2006,1,26,"brazil","Paraná","Tuneiras do Oeste","Fazenda Água do Índio",-52.84341,-23.879017,"árvore ca. 6 m, com frutos imaturos verdes e maduros avermelhados. Na beira de aceiro.","Banara parviflora Benth.",NA,"centroide mpo OK","GBIF"
"33",NA,NA,"","17971","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Cordeiro, J","",NA,"911",NA,"Selusniaki, M",2006,4,1,"brazil","Paraná","","Bosque Boa Vista",NA,NA,"","Banara parviflora Benth.",NA,NA,"GBIF"
"34",NA,NA,"","18000","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Selusniaki, M","",NA,"820",NA,"Selusniaki, M",2006,4,1,"brazil","Paraná","","Bosque Boa Vista",NA,NA,"","Banara parviflora Benth.",NA,NA,"GBIF"
"35",NA,NA,"HCF","1920","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","J. Cordeiro & E. Barboza","2005-05-01",NA,"746",NA,"M.G. Caxambu",2005,2,1,"brazil","Paraná","Tuneiras do Oeste","Fazenda Água do Índio",-52.84341,-23.879017,"arvoreta com frutos drupáceos vermelhos. Folhas simples, alternas, glabras. Em beira de trilha.","Banara parviflora Benth.",NA,"centroide mpo OK","GBIF"
"36",NA,NA,"MBM","303734","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Cordeiro, J; Barbosa, E","",NA,"746",NA,"Caxambú, MG",2005,2,1,"brazil","Paraná","Tuneiras do Oeste","Fazenda Água dos Índios",-52.84341,-23.879017,"","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"37",NA,NA,"ICN","148964","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Giongo, C","",NA,"423",NA,"Giongo, C",2005,3,4,"brazil","Rio Grande do Sul","Encruzilhada do Sul","Fazenda Xafri (ca. 20Km distante do centro da cidade)",-52.673378,-30.630839,"Árvore. Frutos vermelhos.; Floresta de encosta.","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"38",NA,NA,"FUEL","42697","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Slusarski, SR","2004-06-01",NA,"44",NA,"Francisco, EM",2004,3,20,"brazil","Paraná","Reserva","beira da estrada Anta-Gorda",-50.956688,-24.595323,"Folhas verdes com frutos maduros da cor vermelha.","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"39",NA,NA,"ESA","ESA091590","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Torres, R.B","",NA,"411",NA,"Viani, R.A.G. et al.",2004,7,12,"brazil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",-48.183333,-23.0333,"","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"40",NA,NA,"HAS","43924","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","","",NA,"774",NA,"Schmidt, R.",2004,11,NA,"brazil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale do rio Forqueta",-50.209226,-29.633646,";  ; árvore;","Banara parviflora Benth.",NA,"centroide mpo OK","GBIF"
"41",NA,NA,"MBM","303457","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Cordeiro, J; Barbosa, E","",NA,"742",NA,"Caxambú, MG",2004,12,3,"brazil","Paraná","Campo Mourão","CTG",-52.379917,-24.103737,"","Banara parviflora Benth.",NA,"centroide mpo (0) OK","GBIF"
"42",NA,NA,"FCO","28222-1","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","","",NA,"",NA,"R. Wasum & M. Rossato",2004,12,4,"brazil","Rgs","","Sâo Francisco de Paula; Linha Feixe",-50.650002,-29.48,"","Banara parviflora Benth.",NA,"original coordinates outside municipality original in  falls in sao francisco de paula","GBIF"
"43",NA,NA,"BRASIL","86149-1","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","M.Sobral","",NA,"",NA,"R.Wasum & M.Rossato",2004,12,4,"brazil","Rio Grande do Sul","","São Francisco de Paula. Linha Feixe",NA,NA,"Em orla da mata","Banara parviflora Benth.",NA,NA,"GBIF"
"44",NA,NA,"HUCS","24578","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","Sobral, M.","2005-01-01",NA,"2253",NA,"Wasum, R.A.; Rossato, M.",2004,12,4,"brazil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe",-50.654583,-29.486278,"em orla da mata","Banara parviflora Benth.",NA,"original coordinates OK","GBIF"
"45",NA,NA,"HCF","1779","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","J. Cordeiro & E. Barboza","2005-05-01",NA,"742",NA,"M.G. Caxambu",2004,12,3,"brazil","Paraná","Campo Mourão","CTG",-52.379917,-24.103737,"árvore com cerca de 8 m de altura. Flores amarelas em inflorescências terminais. Folhas glabras, obovado-lanceoladas, com margens serreadas.","Banara parviflora Benth.",NA,"centroide mpo OK","GBIF"
"46",NA,NA,"V","2173385","Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","R. Wasum, M. Rossato","2004-12-04",NA,"2253",NA,"R. Wasum, M. Rossato",2004,12,4,"brazil","","","RS - Mun. de São Francisco de Paula-Linha Feixe",NA,NA,"","Banara parviflora Benth.",NA,NA,"GBIF"
"47",NA,NA,"Botany",NA,"Banara parviflora Benth.",NA,"Salicaceae","Banara","parviflora",NA,"Benth.","","",NA,"",NA,"R. Wasum",2003,2,23,"brazil","Rio Grande do Sul","","Recosta em orla de mata",-50.4853,-29.4756,"","Banara parviflora Benth.",NA,"original coordinates outside municipality original in  falls in sao francisco de paula","GBIF"
