"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","211994","Oliveira, FPM"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","202734","Co̻lho, LF"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","186887","Sothers, CA"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","186885","Assun̤̣o, PACL"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","188342","Sothers, CA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","178714","Sothers, CA"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","210727","Gentry, AH"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","170113","Pacheco, M"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","178708","Santos, JL dos"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","178701","Ramos, JF"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","119664","Corr̻a, MPF"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","94272","Ferreira, CAC"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","94936","Ferreira, CAC"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","94984","Ferreira, CAC"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","96047","Ferreira, CAC"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","59715","Leite, I"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","75196","Leite, I"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","63382","Monteiro, OP"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","54524","Monteiro, OP"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","162183","Mota, CDA da"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","52542","Mota, CDA da"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","28566","Prance, GT"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","27978","Co̻lho, LF"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","21446","Souza, JA de"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","19565","Prance, GT"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","20339","Prance, GT"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","17246","Rodrigues, WA"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","10621","Rodrigues, WA"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","3201","Co̻lho, DF"
