"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFV","VIC","44754","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"163",NA,"Oliveira, F.P.M.; Cunha, C.C.S.",2001,8,17,"Brazil","Amazonas","Manaus","Campus da Universidade Federal do Amazonas( UFAM),, , trilha do Baixio.",0,0,"Árvore.","BRA:UFV:VIC:0000044754",NA,"Casearia manausensis Sleumer"
"2",NA,"US","Botany","3466336","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"816",NA,"C. Sothers & P. A. Assunçao",1996,3,7,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Planta fichada: 3949-19.",-2.97,-2.88,NA,"http://n2t.net/ark:/65665/3f75509c4-9d05-4d4c-a56b-22e9504e0358",NA,"Casearia manausensis Sleumer"
"3",NA,"US","Botany","3473336","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"355",NA,"P. A. Assunçao",1996,7,23,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-2.97,-2.88,NA,"http://n2t.net/ark:/65665/3efd7f98f-8318-4416-baae-6379314dd83c",NA,"Casearia manausensis Sleumer"
"4",NA,"USP","SPF","141607","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer","Zmarzty, S","1996-09-01T00:00:00.000+0000",NA,"876",NA,"Sothers, CA",1996,7,5,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke",-59.966667,-2.883333,NA,"BRA:USP:SPF:0000141607",NA,"Casearia manausensis Sleumer"
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188342","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer","Zmarzty, S.",NA,NA,"876",NA,"Mike Hopkins",1996,7,5,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Próximo ao alojamento.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:188407",NA,"Casearia manausensis Sleumer"
"6",NA,"NY","NY","2150228","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"296",NA,"C. A. Sothers",1994,12,9,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.  IgarapÃ© do Tinga.",0,0,NA,"db4e8088-5b41-4744-8cce-683fdac52419",NA,"Casearia manausensis Sleumer"
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","178714","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer","Sothers, C.A.","1995-04-01T00:00:00.000+0000",NA,"296",NA,"Mike Hopkins",1994,12,9,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Tinga.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:187826",NA,"Casearia manausensis Sleumer"
"8",NA,"US","Botany","3312949","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"69",NA,"C. Dick",1992,3,26,"Brazil","Amazonas",NA,"Ca. 80km N. de Manaus, Distrito Agropecuário da Suframa, Rodovia BR 174, km 72, depois 6km oeste da BR, Fazenda Dimona",-2.08,-2.32,NA,"http://n2t.net/ark:/65665/3f889127b-ceda-4f87-b4cd-2091f3e47a22",NA,"Casearia manausensis Sleumer"
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","178708","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer","Sothers, C.A.","1995-04-01T00:00:00.000+0000",NA,"855",NA,"Mike Hopkins",1988,3,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:170882",NA,"Casearia manausensis Sleumer"
"10","2017-11-19T08:29:57.000+0000","JBRJ","RB","RB00169794","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer","M. NEE",NA,NA,"1875",NA,"J.F. RAMOS",1988,4,27,"Brazil","Amazonas","Manaus","ITACOATIARA  .RESERVA  FLORESTAL  DUCKE  KM  26.",-59.966667,-2.883333,"FRUTOS IMATUROS AVERM. ARVORETA 5M   DE ALT.","urn:catalog:JBRJ:RB:169794",NA,"Casearia manausensis Sleumer"
"11",NA,"NY","NY","2150229","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"1875",NA,"J. F. Ramos",1988,4,27,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.  IgarapÃ© do AcarÃ¡.",0,0,NA,"2e51b056-bdec-46bf-b561-99379a83b27d",NA,"Casearia manausensis Sleumer"
"12",NA,"US","Botany","2985854","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"7144",NA,"G. Martinelli",1980,6,20,"Brazil","Pará",NA,"Rio Cachorro ou Imabú, Barracão da Serra, 12km W de Cachoeira Porteira",NA,NA,NA,"http://n2t.net/ark:/65665/396190734-83a0-43da-a865-4a5f9cb0930c",NA,"Casearia manausensis Sleumer"
"13","2014-07-22T09:14:20.000+0000","JBRJ","RB","RB00175261","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer","Ronaldo Marquete",NA,NA,"1078",NA,"C.A. Cid; J. Ramos",1980,6,19,"Brazil","Pará","Oriximiná","A 200m da margem esquerda da estrada da cachoeira Porteira paralela ao rio Trombetas km 14, igarapé das pedras.",NA,NA,"Arvoreta de 5m de alt, inflorescência roxa.","urn:catalog:JBRJ:RB:175261",NA,"Casearia manausensis Sleumer"
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","94272","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer","Sleumer, H.O.","1981-01-01T00:00:00.000+0000",NA,"1078",NA,"Mike Hopkins",1980,6,19,"Brazil","Pará",NA,"Oriximiná, A 200 m da margem esquerda da estrada da cachoeira Porteira paralela ao rio Trombetas km 14, igarapé das Pedras.",NA,NA,NA,"urn:catalog:inpa:herbarium:45586",NA,"Casearia manausensis Sleumer"
"15",NA,"NY","NY","2150231","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"1078",NA,"C. A. Cid Ferreira",1980,6,19,"Brazil","Pará",NA,"A 200 m da margem esquerda da estrada da Cachoeira Porteira paralela ao rio Trombetas km 14, igarapé das Pedras",-56.991191,-0.98089,NA,"a34bb1e6-fc7a-4d79-9335-1e8a628a293b",NA,"Casearia manausensis Sleumer"
"16",NA,NA,"Botany","L.2451614","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,NA,NA,"Cid Ferreira CA; Ramos J",1980,6,19,"Brazil",NA,NA,"Pará, Município de Orixaminá a 200m de margem esquerda da estrada da cachoeira Porteira paralela ao rio Trombetas km 14, igarapé das pedras.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2451614",NA,"Casearia manausensis Sleumer"
"17",NA,NA,"Botany","L.2451618","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,NA,NA,"Cid Ferreira CA; Ramos J",1980,6,19,"Brazil",NA,NA,"Pará, Município de Orixaminá a 200m de margem esquerda da estrada da cachoeira Porteira paralela ao rio Trombetas km 14, igarapé das pedras.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2451618",NA,"Casearia manausensis Sleumer"
"18",NA,"NY","NY","2150232","Casearia manausensis Sleumer",NA,"Salicaceae","Casearia","manausensis","Sleumer",NA,NA,NA,"1435",NA,"C. A. Cid Ferreira",1980,7,10,"Brazil","Pará",NA,"Rio Trombetas, margem direita, estrada da Mineraçao Santa Patricia, ramal 22.",-56.448998,-1.694263,NA,"94be03dc-02c1-475d-8527-cd3a20f076b5",NA,"Casearia manausensis Sleumer"
