"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"IAC","IAC","47682","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R.B. Torres","2006-04-05T00:00:00.000+0000",NA,"470",NA,"G.E.L. Macedo & J. Lima",2004,2,5,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da av. Otávio Mangabeira pela Exupério Miranda no bairro Mandacarú",-40.109417,-13.944722,"13º56#?#41""S, 40º06#?#33.9""W","BRA:IAC:IAC:0000047682",NA,"Casearia melliodora Eichler",NA,NA
"2",NA,"IAC","IAC","47683","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","R.B. Torres","2004-04-08T00:00:00.000+0000",NA,"12",NA,"G.E.L. Macedo",2004,4,8,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da av. Otávio Mangabeira pela Exupério Miranda no bairro Mandacarú",-40.109417,-13.944722,"13º56#?#41""S, 40º06#?#33.9""W. Nome vulgar: mucambo. Entre as linhas 0 e 100","BRA:IAC:IAC:0000047683",NA,"Casearia melliodora Eichler",NA,NA
"3","2017-10-19T11:45:44.000+0000","JBRJ","RB","RB00081002","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","Sleumer, H.","1974-01-01T00:00:00.000+0000",NA,"5478",NA,"Irwin, H.S.; Soderstron, T.R.",1964,8,23,"Brazil","Minas Gerais","Minas Gerais","Tree 10 m X 20 cm, defoliated. Flowers greenish white. Cut-over woods. Only one seen. Altura: 10 m.",NA,NA,NA,"urn:catalog:JBRJ:RB:81002",NA,"Casearia melliodora Eichler",NA,NA
"4",NA,"UnB","UB","148013","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","Sleumer, O","1980-01-01T00:00:00.000+0000",NA,"5478",NA,"Irwin, HS",1964,8,23,"Brazil","Minas Gerais",NA,NA,0,0,"tree 10m x 20cm,defoliated.flowers greenish white.","BRA:UnB:UB:0000148013",NA,"Casearia melliodora Eichler",NA,NA
"5",NA,"US","Botany","2755041","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler",NA,NA,NA,"5478",NA,"H. S. Irwin & T. R. Soderstrom",1964,8,23,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3809e06fb-1422-45bc-a0b7-02a06cc1eb4c",NA,"Casearia melliodora Eichler",NA,NA
"6",NA,"G","Geneva Herbarium – General Collection (G)","G-G-262137/1","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler",NA,NA,"ISOLECTOTYPE",NA,NA,"Riedel, L. (Coll. Boissier et Barbey-Boissier)",NA,NA,NA,"Brazil",NA,NA,"Brésil - Brasilia",-53.08972,-10.77306,NA,NA,NA,"Casearia melliodora Eichler",NA,NA
"7","2010-08-16T16:07:33.000+0000","Harvard University","GH","barcode-00066471","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler",NA,NA,"ISOLECTOTYPE",NA,NA,"L. Riedel",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"[Rio de Janeiro, Corcovado]",NA,NA,NA,NA,NA,"Casearia melliodora Eichler",NA,NA
"8","2017-01-11T11:05:17.000+0000","MNHN","P","P00371626","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler","Sleumer",NA,"ISOLECTOTYPE",NA,NA,"Riedel, L.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00371626",NA,"Casearia melliodora Eichler",NA,NA
"9","2009-10-09T16:42:46.000+0000","K","Herbarium","K000187401","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler",NA,NA,"ISOLECTOTYPE","s.n.",NA,"Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"recd 11/73","http://specimens.kew.org/herbarium/K000187401",NA,"Casearia melliodora Eichler",NA,NA
"10",NA,NA,"Botany","L  0010695","Casearia melliodora Eichler",NA,"Salicaceae","Casearia","melliodora","Eichler",NA,NA,"ISOLECTOTYPE",NA,NA,"Riedel L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Brasil, Rio de Janeiroin monte Corcovado",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200010695",NA,"Casearia melliodora Eichler",NA,NA
