"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"1","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-20.089467,-20.089467,"afonso claudio","not found","outside Brazil"
"2","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-14.061146,-14.061146,"ibirapitanga","not found","outside Brazil"
"3","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-40.425278,-19.441111,"linhares","linhares","Ok"
"4","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-19.38214,-19.38214,"linhares","not found","outside Brazil"
"5","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-19.38214,-19.38214,"linhares","not found","outside Brazil"
"6","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-19.38214,-19.38214,"linhares","not found","outside Brazil"
"7","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-19.38214,-19.38214,"linhares","not found","outside Brazil"
"8","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-40.3075,-20.181111,"serra","serra","Ok"
"9","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-19.38214,-19.38214,"linhares","not found","outside Brazil"
"10","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-39.754167,-14.131944,"ipiau","itagiba","outside municipality"
"11","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-35.710579,-9.523014,"maceio","maceio","Ok"
"12","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-20.769195,-20.769195,"cachoeiro de itapemirim","not found","outside Brazil"
"13","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-42.243611,-13.296111,"caturama","caturama","Ok"
"14","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-39.3417,-15.1736,NA,"arataca","original municipality not informed"
"15","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-19.727743,-19.727743,"itaguacu","not found","outside Brazil"
"16","Macrothumia kuhlmannii (Sleumer) M.H.Alford",-20.590452,-20.590452,"divino","not found","outside Brazil"
"17","Banara kuhlmannii (H.Sleum.) H.Sleum.",-20.780967,-20.780967,"faria lemos","not found","outside Brazil"
"18","Banara kuhlmannii (H.Sleum.) H.Sleum.",-39.115,-14.499722,"urucuca","urucuca","Ok"
"19","Banara kuhlmannii (H.Sleum.) H.Sleum.",-41.058333,-13.944722,"jequie","contendas do sincora","outside municipality"
