"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","130206","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer","Guedes, ML","2018-01-01T00:00:00.000+0000",NA,"30060","Guedes, ML; Alunos de Botânica BIO C05",2017,11,19,"Brazil","Bahia","Lajedinho","Próximo ao Assentamento Nova Vida .",-40.9,-12.35,"Folhas cartáceas, discolores. Inflorescência fasciculada. Frutos jovens.","BRA:UFBA:ALCB:0000130206","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"2","2017-03-21T12:31:39.000+0000","JBRJ","RB","RB01131514","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer","F.A.A. Nepomuceno","2017-03-14T00:00:00.000+0000",NA,"5329","J.E.Q. Faria; J.R.L. Paz; D.A. Chaves",2016,1,22,"Brazil","Minas Gerais","Diamantina","Margem da estrada entre Mendanha e Couto Magalhães.",-43.501389,-18.111111,NA,"urn:catalog:JBRJ:RB:1131514","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"3",NA,"UEFS","HUEFS","202367","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer","F.A.A.Nepomuceno","2017-08-01T00:00:00.000+0000",NA,"175","Saraiva, M.E.",2013,6,26,"Brazil","Pernambuco","Exu","Chapada do Araripe, Serra das Abelhas. Cerradão.",NA,NA,NA,"BRA:UEFS:HUEFS:0000202367","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"4",NA,"UFRPE","PEUFR","50546","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer","F. A. A. Nepomuceno","2016-11-22T00:00:00.000+0000",NA,"38","M. D. Barbosa",2010,3,24,"Brazil","Pernambuco","Arcoverde/Ipojuca","Fazenda Cavalcanti",NA,NA,"Árvore com 5 metros de altura; casca cinza; espeinhos robustos pontiagudos; folhas simples pequenas; flores pequenas marrons (aparência de algodão).","BRA:UFRPE:PEUFR:0000050546","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"5",NA,"UEFS","HUEFS","166390","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer","F.A.A.Nepomuceno","2017-08-01T00:00:00.000+0000",NA,"55913","Harley, R.M.",2009,4,11,"Brazil","Bahia","Rio de Contas","9 km da cidade, na estrada para Jussiape, a localidade da coleta para o Instituto do Milenio.",-41.76,-13.604444,"Uma mata seca pequena, na beira da estrada, ao longo de um riacho, agora muito destruida pela construcao da estrada asfaltada.","BRA:UEFS:HUEFS:0000166390","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"6",NA,"UEFS","HUEFS","137326","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer","E.Melo","2012-05-01T00:00:00.000+0000",NA,"5590","Melo, E.",2008,4,18,"Brazil","Bahia","Morro do Chapéu","Buraco do Posidônio.",-41.270556,-11.645833,"Caatinga. Afloramento de calcário. Depressão em forma de dolina.","BRA:UEFS:HUEFS:0000137326","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"7",NA,"UEFS","HUEFS","137968","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer",NA,NA,NA,"5814","Melo, E.",2008,7,10,"Brazil","Bahia","Morro do Chapéu","Buraco do Posidônio.",-41.270278,-11.645833,"Caatinga.","BRA:UEFS:HUEFS:0000137968","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"8","2017-11-19T08:14:46.000+0000","JBRJ","RB","RB00446461","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer",NA,NA,NA,"4061","R. Marquete; E.von S. medeiros ,M. Gomes , F.F. Moreira & J. Iganci",2007,1,18,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra  Sapiatiba,Próximo  a  Torre  de  Telefone.",-42.16,-22.817222,"Árvore heliófila com ca. 6m de aliura.Tronco com casca estriada com liquens,cor cinza;Folhas  cartáceas,discolores verdes,opacas nas duas faces.estéril.Coleta de madeira.","urn:catalog:JBRJ:RB:446461","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"9",NA,"Universidade Federal do Ceará, UFC","EAC","39849","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer","Nepomuceno, F.A.A.","2016-07-08T00:00:00.000+0000",NA,"1050","Silveira, E.",2007,3,8,"Brazil","Pernambuco","Moreilândia","Zé de Belina",0,0,"Arvoreta; flor verde.","BRA:UFC:EAC:0000039849","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
"10",NA,"UEFS","HUEFS","120052","Casearia luetzelburgii Sleumer",NA,"Salicaceae","Casearia","luetzelburgii","Sleumer","R.Marquete","2011-05-01T00:00:00.000+0000",NA,"1965","Cardoso, D.",2007,5,22,"Brazil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.",-39.183889,-12.161667,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","BRA:UEFS:HUEFS:0000120052","Casearia luetzelburgii Sleumer",NA,NA,NA,NA
