"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132577","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","Flores, T.B.","2014-01-01T00:00:00.000+0000",NA,"492","Siqueira, G.S.",2009,10,21,"Brazil","Espírito Santo","Linhares",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132577","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"2",NA,"MBML","MBML-HERBARIO","26720","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","T.B. Flores/2016",NA,NA,"1997","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.",2006,3,15,"Brazil","Espírito Santo","Águia Branca","Assentamento 16 de Abril",-40.734722,-18.907028,"Arvoreta 6m, botões florais, flores pétalas rosas. Interior de mata.","BRA:MBML:MBML-HERBARIO:0000026720","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132583","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","Flores, T.B.","2014-01-01T00:00:00.000+0000",NA,"1997","Demmuner, V. et al.",2006,3,15,"Brazil","Espírito Santo","Águia Branca",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132583","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132580","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","Flores, T.B.","2014-01-01T00:00:00.000+0000",NA,"3288","Boudet Fernandes, H.Q. et al.",2003,2,26,"Brazil","Espírito Santo","Santa Maria do Jetibá",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132580","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"5",NA,"MBML","MBML-HERBARIO","20214","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","T.B. Flores/Dez.2016",NA,NA,"3288","H. Q. Boudet Fernandes; et al",2003,2,26,"Brazil","Espírito Santo","Santa Maria de Jetibá","Caramuru, Sítio Jetibá",-40.676944,-20.096389,"Arvoreta, 5m de altura x 5cm de diâmetro. (parcela 4, indivíduo 138).","BRA:MBML:MBML-HERBARIO:0000020214","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"6",NA,"MBML","MBML-HERBARIO","15996","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","T.B. Flores/Dez.2016",NA,NA,"5204","L. Kollmann; et al",2002,1,8,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Arvoreto 6m. Flores brancas.","BRA:MBML:MBML-HERBARIO:0000015996","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"7",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132579","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","Flores, T.B.","2014-01-01T00:00:00.000+0000",NA,"5204","Kohlmann, L. ; Bausen, E.",2002,1,8,"Brazil","Espírito Santo","Santa Teresa",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132579","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"8",NA,"MBML","MBML-HERBARIO","16853","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","T.B. Flores/Dez.2016",NA,NA,"70","R.R. Vervloet; et al",2002,4,3,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore com 8m de altura, frutos imaturos de cor verde, com o amadurecimento possuem coloração avermelhada, enrugado. Lado direito da trilha.","BRA:MBML:MBML-HERBARIO:0000016853","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"9",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132505","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","Flores, T.B.","2014-01-01T00:00:00.000+0000",NA,"70","Vervloet, R.R. et al.",2002,4,3,"Brazil","Espírito Santo","Santa Teresa",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132505","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
"10",NA,"MBML","MBML-HERBARIO","17658","Guarea gracilis T.D.Penn.","Meliaceae","Guarea","gracilis","T.D.Penn.","T.B. Flores/2016",NA,NA,"487","R.R. Vervloet; et al",2002,7,17,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore com 6m, toppo de morro, dossel aproximado 22m, frutos maduros de cor vinho claro.","BRA:MBML:MBML-HERBARIO:0000017658","Guarea gracilis T.D.Penn.",NA,NA,NA,NA,NA
