"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","ALCB","121223","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","Gomes, FS","2013-11-01","","1442","","Gomes, FS","2013","3","25","brazil","Bahia","Belmonte","","-39.243889","-15.818611","Folíolos coriáceos. Planta endêmica do Brasil. Parcela nº3","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"2","","","ALCB","121235","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","Gomes, FS","2013-11-01","","1454","","Gomes, FS","2013","5","13","brazil","Bahia","Una","","-39.195833","-15.349444","Folhas com folíolos largos, discolores. Material estéril. Parcela 04.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"3","","","HPL","13609","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","5356","","J.G. Jardim; L. Daneu","2013","8","27","brazil","Ba","Una","Rodovia BA-001 Una/Ilhéus ca. 10 km de Una. CEPLAC-123947.","-39.032778","-15.218611","","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"4","","","CVRD","13724","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","Daly, D.C.","2012-03-20","","43","","Marcarini, L., et al.","2012","1","10","brazil","Es","CONCEIÇÃO DA BARRA","Km 4, da estrada interna","-39.832833","-18.445026","Duplicata no VIES tombo 25159 <ll>dwc_commonname:</ll> Breu catuaba","","centroide mpo","GBIF","Tetragastris catuaba Soares da Cunha"
"5","","","CEPEC","135094","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","62","","Melito, M.","2012","1","24","brazil","Bahia","Una","R.V.S de Una, mata do Mazão, trilha da encruzilhada","-39.054722","-15.159722","Mata Higrófila Sul Bahiana","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"6","","","HUESB","7664","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","682","","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","2012","4","17","brazil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056","Árvore.#?#Folhas compostas, imparipenadas, margem inteira, crassas, alternas. &nf;; Floresta Ombrófila Densa.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"7","","","RB","RB00757645","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","R. Perdiz","2013-01-01","","636","","M. Ribeiro; R.C. Andrade","2011","10","16","brazil","Espírito Santo","Conceição da Barra","Reserva Biológica de Córrego Grande, Floresta alta sobre Tabuleiro, estrada Interna km4.","-39.832833","-18.445026","Árvore de 18 metros de altura, frutos verdes avermelhado (claro).","","centroide mpo","GBIF","Tetragastris catuaba Soares da Cunha"
"8","","","NY","02398690","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","641","","D. M. Cavalcanti Ferreira","2011","12","23","brazil","Pernambuco","","Mata de Macacos (Usina SÃ£o JosÃ©).","-35.0061","-7.7789","","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"9","","","SPF","215594","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","Anônimo","","","317","","Daneu, L","2010","3","18","brazil","Bahia","Porto Seguro","RPPN Estação Veracel","-39.222222","-16.441667","","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"10","","","CEPEC","135728","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","","","Carvalho, G. M.","2010","5","","brazil","Bahia","Porto Seguro","RPPN Estação Veracel","-39.133333","-16.333333","Floresta Ombrófila Densa","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"11","","","RB","RB00778499","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","D. Daly","2013-01-01","","385","","L. Daneu; G.M. Carvalho; J.L. Paixão; L.C. Gomes","2010","9","2","brazil","Bahia","Porto Seguro","Trilha de acesso ao ninho da Harpia, RPPN Estação VERACEL.","-39.202222","-16.419167","Árvore, ca 20m alt. Folhas verde-escura com face inferior mais clara. Inflorescência em botões creme","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"12","","","NY","02398689","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","181","","G. A. Gomes-Costa","2010","10","12","brazil","Pernambuco","","Jaqueira. RPPN Frei Caneca.","","","","","","GBIF","Tetragastris catuaba Soares da Cunha"
"13","","","UFP","59337","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","559","","Souza, J.A.N.","2009","11","24","brazil","Pernambuco","Igarassu","Usina São José-Engenho D'Água.","-34.976333","-7.815361","DESC:Árvore aprox. 6,5m de altura, frutos de exocarpo verde, manchas avermelhadas. Cheiro agradável nos ramos, folhas e frutos. Fruto Cápsula.;","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"14","","","PEUFR","49646","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","H. C. H. Silva","","","4","","M. M. Moraes","2008","2","28","brazil","Pernambuco","Igarassu","","-34.960275","-7.817322","Árvore com cerca de 6m de altura; estéril; folhas verdes e caule com entrecasca vermelho-claro.","","centroide mpo","GBIF","Tetragastris catuaba Soares da Cunha"
"15","","","RB","RB00594767","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","5356","","Jardim, J.G; L. Daneu","2008","8","27","brazil","Bahia","Una","Rod. BA 001 Una/Ilhéus ca. 10 Km de Una.","-39.032778","-15.218611","Árvore ca. 20 m alt. Folíolos verde-brilhantes com a face inferior mai clara. Corola esverdeada. Perfumada. Foto.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"16","","","HUCPE","1061","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","Henrique","2008-12-05","","D213","","Cunha, L. .V.","2008","11","6","brazil","Pernambuco","Igarassu","Mata do Cabu","-34.87481","-7.832298","","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"17","","","UFP","62989","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","289","","Gomes, J.S.","2008","12","18","brazil","Pernambuco","Igarassu","Usina São José-Engenho D'Água.","-34.989167","-7.848611","HABITAT:Mata Atântica. Mata de Piedade. Borda.; DESC:Árvore, na borda da mata, com frutos verdes imaturos.;","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"18","","","VIC","19639","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","Daly, D.C.","2007-11-21","","s.n.","","Soares, M.P.; et al.","2006","1","","brazil","Bahia","Caravelas","Floresta de Juerana, Flores de Tabuleiro.","-39.5","-17.766667","Indivíduo nº 412, com 65,5 cm de circunferência e 30 metros de altura.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"19","","","NY","02398692","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","","","M. P. Soares","2006","1","","brazil","Bahia","","Floresta de Juerana.","-39.5","-17.77","","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"20","","","UESC","23359","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","102","","Barreto, R.M.F.","2006","7","20","brazil","Bahia","Una","","-39.053889","-15.166944","Árvore, altura 23,28m, DAP 35,01cm.; Cheiro forte de araçá, caule parecido com o do araçá. BQ1.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"21","","","UESC","23393","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","128","","Barreto, R.M.F.","2006","9","30","brazil","Bahia","Una","","-39.053889","-15.166944","Cheiro de terebentina.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"22","","","UESC","23465","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","147","","Barreto, R.M.F.","2006","10","14","brazil","Bahia","Una","","-39.053889","-15.166944","Árvore.; C1.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"23","","","UESC","23474","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","156","","Barreto, R.M.F.","2006","10","14","brazil","Bahia","Una","","-39.053889","-15.166944","Árvore, altura 23,15m, DAP 44,88cm.; F1.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"24","","","UESC","23480","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","163","","Barreto, R.M.F.","2006","11","9","brazil","Bahia","Una","","-39.045556","-15.17","Árvore.; Cheiro forte de araçá, pouquísssima seiva.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"25","","","UESC","23489","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","","","","173","","Barreto, R.M.F.","2006","11","9","brazil","Bahia","Una","","-39.045556","-15.17","Árvore, altura 25,21m, DAP 27,69cm.; Cheiro de terebentina.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
"26","","","PEUFR","46358","Tetragastris catuaba Soares da Cunha","","Burseraceae","Tetragastris","catuaba","","Soares da Cunha","J. S. Gomes; J. S. Silva Filha","2005-06-09","","109","","J. S. Gomes; H.C.H. Silva","2005","5","11","brazil","Pernambuco","Igarassu","Mata da Usina São José/Mata do Pezinho","-35.02405","-7.801725","Arverta lenhosa com 4,5m; indivíduo nº 670; folhas verdes discolores; material vegetativo.","","original coordinates","GBIF","Tetragastris catuaba Soares da Cunha"
