"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"Cenargen","CEN","89516","Bursera pereirae Daly","Burseraceae","Bursera","pereirae","Daly","D. C. Daly",NA,NA,1767,"Ricardo Flores Haidar",2013,7,4,"Brazil","Go","SAO DOMINGOS","Floresta Nacional da Mata Grande.",-46.721944,-13.559166,"Só casca morta (estéril).","BRA:Cenargen:CEN:0000089516","Bursera pereirae Daly"
"2",NA,"NY","NY","02449615","Bursera pereirae Daly","Burseraceae","Bursera","pereirae","Daly","D. C. Daly","2014-01-01T00:00:00.000+0000","ISOTYPE",3658,"B. A. S. Pereira",2009,11,30,"Brazil","Goiás",NA,"Folha: SD-23-V-C. Vale do rio Paranã, tributãrio da bacia do Tocantins. Margem direita da estrada que liga Divinópolis ao povoado de Vazante.",-46.4281,-13.3019,NA,"dfd552f6-304f-4db7-bec5-d97c5edd59fe","Bursera pereirae Daly"
"3",NA,"NY","NY","02449612","Bursera pereirae Daly","Burseraceae","Bursera","pereirae","Daly","D. C. Daly","2014-01-01T00:00:00.000+0000","PARATYPE",3007,"B. A. S. Pereira",1996,4,28,"Brazil","GoiÃ¡s",NA,"Km 19 da estrada Posse/Iaciara.",-46.25,-14.17,NA,"73eb431f-a69d-43d1-9665-7af1ea5f1443","Bursera pereirae Daly"
"5","2017-10-19T13:43:18.000+0000","JBRJ","RB","RB00899059","Bursera pereirae Daly","Burseraceae","Bursera","pereirae","Daly","D.C. Daly","2013-03-20T00:00:00.000+0000","PARATYPE",3216,"B.A.S. Pereira; D. Alvarenga",1996,9,14,"Brazil","Goiás","Posse","Km 16 da estrada Posse/Iaciara.",-46.333333,-14.166667,"Árvore decídua, ca. De 10 m de altura. Casca inteira exsudando látex branco. Cálice e corola esverdeados. Anteras amarelas.","urn:catalog:JBRJ:RB:899059","Bursera pereirae Daly"
"6",NA,"NY","NY","02449613","Bursera pereirae Daly","Burseraceae","Bursera","pereirae","Daly","D. C. Daly","2014-01-01T00:00:00.000+0000","PARATYPE",3216,"B. A. S. Pereira",1996,11,14,"Brazil","GoiÃ¡s",NA,"Mata estacional, Km 16 da estrada Posse/Iaciara",-46.33,-14.17,NA,"b8ba72ca-f74c-4356-85f5-a20c8c4fc4da","Bursera pereirae Daly"
