"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"14","2014-07-08T01:11:39.000+0000","JBRJ","RB","RB00778499","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. Daly","2013-01-01T00:00:00.000+0000",NA,"385","L. Daneu; G.M. Carvalho; J.L. Paixão; L.C. Gomes",2010,9,2,"Brazil","Bahia","Porto Seguro","Trilha de acesso ao ninho da Harpia, RPPN Estação VERACEL.",-39.202222,-16.419167,"Árvore, ca 20m alt. Folhas verde-escura com face inferior mais clara. Inflorescência em botões creme","urn:catalog:JBRJ:RB:778499",NA,"Tetragastris catuaba Soares da Cunha"
"16",NA,"NY","NY","02398689","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"181","G. A. Gomes-Costa",2010,10,12,"Brazil","Pernambuco",NA,"Jaqueira. RPPN Frei Caneca.",0,0,NA,"f66488cf-cb28-4455-977a-99eb5e247be6",NA,"Tetragastris catuaba Soares da Cunha"
"17",NA,"UFPE","UFP","59337","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"559","Souza, J.A.N.",2009,11,24,"Brazil","Pernambuco","Igarassu","Usina São José-Engenho D'Água.",-34.976333,-7.815361,"DESC:Árvore aprox. 6,5m de altura, frutos de exocarpo verde, manchas avermelhadas. Cheiro agradável nos ramos, folhas e frutos. Fruto Cápsula.;","BRA:UFPE:UFP:0000059337",NA,"Tetragastris catuaba Soares da Cunha"
"18",NA,"UFRPE","PEUFR","49646","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","H. C. H. Silva",NA,NA,"4","M. M. Moraes",2008,2,28,"Brazil","Pernambuco","Igarassu",NA,NA,NA,"Árvore com cerca de 6m de altura; estéril; folhas verdes e caule com entrecasca vermelho-claro.","BRA:UFRPE:PEUFR:0000049646",NA,"Tetragastris catuaba Soares da Cunha"
"19","2014-07-07T20:10:14.000+0000","JBRJ","RB","RB00594767","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"5356","Jardim, J.G; L. Daneu",2008,8,27,"Brazil","Bahia","Una","Rod. BA 001 Una/Ilhéus ca. 10 Km de Una.",-39.032778,-15.218611,"Árvore ca. 20 m alt. Folíolos verde-brilhantes com a face inferior mai clara. Corola esverdeada. Perfumada. Foto.","urn:catalog:JBRJ:RB:594767",NA,"Tetragastris catuaba Soares da Cunha"
"23",NA,"UNICAP","HUCPE","1061","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Henrique","2008-12-05T00:00:00.000+0000",NA,"D213","Cunha, L. .V.",2008,11,6,"Brazil","Pernambuco","Igarassu","Mata do Cabu",-34.87481,-7.832298,NA,"BRA:UNICAP:HUCPE:0000001061",NA,"Tetragastris catuaba Soares da Cunha"
"24",NA,"UFPE","UFP","62989","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"289","Gomes, J.S.",2008,12,18,"Brazil","Pernambuco","Igarassu","Usina São José-Engenho D'Água.",-34.989167,-7.848611,"HABITAT:Mata Atântica. Mata de Piedade. Borda.; DESC:Árvore, na borda da mata, com frutos verdes imaturos.;","BRA:UFPE:UFP:0000062989",NA,"Tetragastris catuaba Soares da Cunha"
"26",NA,"UFV","VIC","19639","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Daly, D.C.","2007-11-21T00:00:00.000+0000",NA,"s.n.","Soares, M.P.; et al.",2006,1,NA,"Brazil","Bahia","Caravelas","Floresta de Juerana, Flores de Tabuleiro.",-39.5,-17.766667,"Indivíduo nº 412, com 65,5 cm de circunferência e 30 metros de altura.","BRA:UFV:VIC:0000019639",NA,"Tetragastris catuaba Soares da Cunha"
"28",NA,"NY","NY","02398692","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,NA,"M. P. Soares",2006,1,NA,"Brazil","Bahia",NA,"Floresta de Juerana.",-39.5,-17.77,NA,"57948f7e-0e79-41e8-89e4-1210fd9f81ad",NA,"Tetragastris catuaba Soares da Cunha"
"30",NA,"UESC","UESC","23359","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"102","Barreto, R.M.F.",2006,7,20,"Brazil","Bahia","Una",NA,-39.053889,-15.166944,"Árvore, altura 23,28m, DAP 35,01cm.; Cheiro forte de araçá, caule parecido com o do araçá. BQ1.","BRA:UESC:UESC:0000023359",NA,"Tetragastris catuaba Soares da Cunha"
"31",NA,"UESC","UESC","23393","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"128","Barreto, R.M.F.",2006,9,30,"Brazil","Bahia","Una",NA,-39.053889,-15.166944,"Cheiro de terebentina.","BRA:UESC:UESC:0000023393",NA,"Tetragastris catuaba Soares da Cunha"
"32",NA,"UESC","UESC","23465","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"147","Barreto, R.M.F.",2006,10,14,"Brazil","Bahia","Una",NA,-39.053889,-15.166944,"Árvore.; C1.","BRA:UESC:UESC:0000023465",NA,"Tetragastris catuaba Soares da Cunha"
"33",NA,"UESC","UESC","23474","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"156","Barreto, R.M.F.",2006,10,14,"Brazil","Bahia","Una",NA,-39.053889,-15.166944,"Árvore, altura 23,15m, DAP 44,88cm.; F1.","BRA:UESC:UESC:0000023474",NA,"Tetragastris catuaba Soares da Cunha"
"34",NA,"UESC","UESC","23480","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"163","Barreto, R.M.F.",2006,11,9,"Brazil","Bahia","Una",NA,-39.045556,-15.17,"Árvore.; Cheiro forte de araçá, pouquísssima seiva.","BRA:UESC:UESC:0000023480",NA,"Tetragastris catuaba Soares da Cunha"
"35",NA,"UESC","UESC","23489","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"173","Barreto, R.M.F.",2006,11,9,"Brazil","Bahia","Una",NA,-39.045556,-15.17,"Árvore, altura 25,21m, DAP 27,69cm.; Cheiro de terebentina.","BRA:UESC:UESC:0000023489",NA,"Tetragastris catuaba Soares da Cunha"
"36",NA,"UFRPE","PEUFR","46358","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","J. S. Gomes; J. S. Silva Filha","2005-06-09T00:00:00.000+0000",NA,"109","J. S. Gomes; H.C.H. Silva",2005,5,11,"Brazil","Pernambuco","Igarassu","Mata da Usina São José/Mata do Pezinho",-35.02405,-7.801725,"Arverta lenhosa com 4,5m; indivíduo nº 670; folhas verdes discolores; material vegetativo.","BRA:UFRPE:PEUFR:0000046358",NA,"Tetragastris catuaba Soares da Cunha"
"37",NA,"UFRPE","PEUFR","46449","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","H. C. H. Silva","2005-06-28T00:00:00.000+0000",NA,"12","J. S. Silva Filha",2005,6,28,"Brazil","Pernambuco","Igarassu","Mata da Usina São José/Mata dos Macacos",-35.009,-7.780797,"Indivíduo nº 143 com 10m de altura; flor ausente; fruto ausente; árvore.","BRA:UFRPE:PEUFR:0000046449",NA,"Tetragastris catuaba Soares da Cunha"
"38",NA,"UFRPE","PEUFR","45873","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","M. F. A. Lucena","2004-10-01T00:00:00.000+0000",NA,"122","K. D. Rocha; S. G. Freire",2004,1,NA,"Brazil","Pernambuco","Igarassu","Mata da Usina São José",-35.002778,-7.838889,"Sem flor; sem fruto; frequência média.","BRA:UFRPE:PEUFR:0000045873",NA,"Tetragastris catuaba Soares da Cunha"
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","122595","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"CEPEC","Martini, A.",2004,4,NA,"Brazil","Bahia","Uruçuca","Estrada de Itacaré para Ubaitaba. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Fazenda Capitão.",-39.115,-14.499722,"Floresta Ombrófila Densa.","BRA:CEPLAC:CEPEC:0000122595",NA,"Tetragastris catuaba Soares da Cunha"
"40",NA,"UFPE","UFP","51610","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Oliveira, M.","2006-01-01T00:00:00.000+0000",NA,"1154","Oliveira, M.",2004,8,4,"Brazil","Alagoas","Ibateguara",NA,0,0,"HABITAT:Floresta Atlantica. Vegetação arbustivo-arbórea densa.; DESC:Árvore.;","BRA:UFPE:UFP:0000051610",NA,"Tetragastris catuaba Soares da Cunha"
"41",NA,"NY","NY","00749888","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","P. Fiaschi","2006-03-01T00:00:00.000+0000",NA,"2652","P. Fiaschi",2004,11,27,"Brazil","Bahia",NA,"Rodovia IlhÃ©us-ItacarÃ© (BA 001), na altura do km 20, estrada Ã  esquerda. Acesso ao Retiro. Ramal vicinal ca. 5,5 km Ã  direita, para a Lagoa Encantada",-39.117222,-14.586111,NA,"90726715-4590-4f4f-a65f-ca37d7332cd8",NA,"Tetragastris catuaba Soares da Cunha"
"42","2008-05-27T22:02:00.000+0000","MO","MO","3407931","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"FIASCHI 2652","FIASCHI",2004,11,27,"Brazil","Bahia",NA,"Ilhéus: Rodovia Ilhéus-Itacaré, na altura do km 20, estrada à esquerda. Acesso ao Retiro. Ramal vicinal ca. 5,5 km à direita, para a Logoa Encantada.",-39.11722,-14.58611,NA,"urn:catalog:MO:Tropicos:3407931","http://www.tropicos.org/Specimen/3407931","Tetragastris catuaba Soares da Cunha"
"45",NA,"UFRPE","PEUFR","44006","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","M. F. A. Lucena","2003-10-01T00:00:00.000+0000",NA,"11","J. S. Gomes; K. D. Rocha",2003,10,NA,"Brazil","Pernambuco","Igarassu","Mata da Usina São José",-34.998056,-7.843056,"Arvoreta lenhosa com 0,85m; indivíduo nº 238; folhas verdes discolores; cheiro cítrico; presensa de resina odorífera; material vegetativo; frequência baixa.","BRA:UFRPE:PEUFR:0000044006",NA,"Tetragastris catuaba Soares da Cunha"
"46",NA,"UFRPE","PEUFR","43010","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","M. F. A. Lucena","2005-01-13T00:00:00.000+0000",NA,"234","H. C. H. Silva; K. D. Rocha; S. G. Freire",2002,5,NA,"Brazil","Pernambuco","Igarassu","Mata da Usina São José",-35.002778,-7.838889,"Arvoreta lenhosa de 1,3m; terrestre; folhas verdes discolores; indivíduo estéril; fruto ausente; frequência alta.","BRA:UFRPE:PEUFR:0000043010",NA,"Tetragastris catuaba Soares da Cunha"
"47",NA,"UFRPE","PEUFR","43008","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","H. C. H. Silva","2007-01-05T00:00:00.000+0000",NA,NA,"S. G. Freire; H.C.H. Silva",2002,5,3,"Brazil","Pernambuco","Igarassu","Mata da Usina São José",-35.002778,-7.838889,"Árvore com 15m de altura; entrecasca perfumada; folhas discolores.","BRA:UFRPE:PEUFR:0000043008",NA,"Tetragastris catuaba Soares da Cunha"
"48","2017-10-18T12:36:23.000+0000","JBRJ","RB","RB00556904","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","J. R. Maciel","2008-01-01T00:00:00.000+0000",NA,"3","I. M. M. Sá e Silva ; A. G. Silva, A. D. C. Cavalcanti & A. B. Lima",2002,9,12,"Brazil","Pernambuco","Igarassu","Mata dos Macacos.",-35.002778,-7.838889,"Árvore com 8 m de altura. Flores com sépalas e pétalas verdes. Ocasional.","urn:catalog:JBRJ:RB:556904",NA,"Tetragastris catuaba Soares da Cunha"
"50",NA,"Cenargen","CEN","58229","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly",NA,NA,"2679","Anderson Cássio Sevilha",2002,12,5,"Brazil","Pe","RIO FORMOSO","Rebio Saltinho.",-35.18583,-8.72306,NA,"BRA:Cenargen:CEN:0000058229",NA,"Tetragastris catuaba Soares da Cunha"
"51",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","2241","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D.Daly","2014-09-10T00:00:00.000+0000",NA,"1835","E.R. Salviani & H. Lorenzi",2000,11,6,"Brazil","Ba","Ilhéus","Coletada nas proximidades de Ilheus, na mata da esperança.",NA,NA,NA,"BRA:JBP:HPL:0000002241",NA,"Tetragastris catuaba Soares da Cunha"
"52",NA,"Universidade Federal da Bahia (UFBA)","ALCB","032809","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Perdiz, R","2015-01-01T00:00:00.000+0000",NA,"0322","Jesus, NG de; Santos, JB dos; Santos, IS",1998,2,6,"Brazil","Bahia","Entre Rios","RPPN, Lontra/Saudade.",-38.083333,-11.933333,"(no. 630 na parcela) Espécie Ocasional.","BRA:UFBA:ALCB:0000032809",NA,"Tetragastris catuaba Soares da Cunha"
"53",NA,"USP","SPF","215499","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Pirani, JR","2015-01-01T00:00:00.000+0000",NA,"5467","Carvalho, AMV",1995,1,12,"Brazil","Bahia","Ilhéus","Mata da Esperança. Entrada a 2 km a partir da antiga ponte do rio Fundão.",-39.069167,-14.781944,NA,"BRA:USP:SPF:0000215499",NA,"Tetragastris catuaba Soares da Cunha"
"54",NA,"UFRPE","PEUFR","21239","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. Daly","2002-07-23T00:00:00.000+0000",NA,"46","D. R. Siqueira; A. M. Miranda; L. P. Félix",1995,1,18,"Brazil","Pernambuco","Cabo de Santo Agostinho","Engenho Boa Vista",NA,NA,"Árvore 9m, CAP 33cm; caule marron; frutos amarelo-esverdeados; trecho Leste; Coordenada em UTM 9.080.050m N; 282.050m E.","BRA:UFRPE:PEUFR:0000021239",NA,"Tetragastris catuaba Soares da Cunha"
"55",NA,"NY","NY","629445","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1995-01-01T00:00:00.000+0000",NA,"4777","A. M. V. de Carvalho",1994,9,19,"Brazil","Bahia",NA,"Cidade de IlhÃ©us.  Mata da EsperanÃ§a.  Entrada a 2 km a partir da antiga ponte do Rio Fundao.  Parcela nÂ° 6",-39.0692,-14.7819,"Flores em alcool 70 %","e65ed2ed-5c43-47ad-877e-754beb3ba36e",NA,"Tetragastris catuaba Soares da Cunha"
"56",NA,"NY","NY","629454","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1995-01-01T00:00:00.000+0000",NA,"4784","A. M. V. de Carvalho",1994,9,19,"Brazil","Bahia",NA,"Cidade de IlhÃ©us.  Mata da EsperanÃ§a.  Entrada a 2 km a partir da antiga ponte do Rio Fundao.  Parcela nÂ° 7",-39.0692,-14.7819,NA,"c8d9ca62-d68e-480b-81f9-fb1b43ae509a",NA,"Tetragastris catuaba Soares da Cunha"
"57",NA,"NY","NY","629451","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1995-01-01T00:00:00.000+0000",NA,"4751","A. M. V. de Carvalho",1994,9,19,"Brazil","Bahia",NA,"Cidade de IlhÃ©us.  Mata do EsperanÃ§a.  Entrada a 2 km a partir da antiga ponte do Rio Fundao.  Parcela nÂ° 6",-39.0692,-14.7819,NA,"1d84df99-8088-4c36-b4d4-b6576aeb0b1d",NA,"Tetragastris catuaba Soares da Cunha"
"58",NA,"NY","NY","629452","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1995-01-01T00:00:00.000+0000",NA,"4645","A. M. V. de Carvalho",1994,9,17,"Brazil","Bahia",NA,"Cidade de IlhÃ©us.  Mata da EsperanÃ§a.  Entrada a 2 km a partir da antiga ponte do Rio Fundao.  Parcela nÂ° 2",-39.0692,-14.7819,NA,"d64e5fd4-4b7a-466e-ae86-044944f451e5",NA,"Tetragastris catuaba Soares da Cunha"
"59",NA,"US","Botany","3517307","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"4777","A. M. Carvalho, W. W. Thomas & T. S. Santos",1994,9,19,"Brazil","Ilhéus",NA,"Mata da Esperança. Entrada a 2km a partir da antiga ponte do Rio Fundão",-39.0692,-14.7819,NA,"http://n2t.net/ark:/65665/3ebf3d7a9-3df7-419c-a00e-e2bdd2945300",NA,"Tetragastris catuaba Soares da Cunha"
"61",NA,"NY","NY","629453","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1995-01-01T00:00:00.000+0000",NA,"4794","A. M. V. de Carvalho",1994,9,19,"Brazil","Bahia",NA,"Cidade de IlhÃ©us.  Mata da EsperanÃ§a.  Entrada a 2 km a partir da antiga ponte do Rio Fundao.  Parcela nÂ° 7",-39.0692,-14.7819,NA,"6b355000-3789-4251-a0a2-714abba0c673",NA,"Tetragastris catuaba Soares da Cunha"
"64",NA,"NY","NY","629455","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1995-01-01T00:00:00.000+0000",NA,"4819","A. M. V. de Carvalho",1994,9,19,"Brazil","Bahia",NA,"Cidade de IlhÃ©us.  Mata da EsperanÃ§a.  Entrada a 2 km a partir da antiga ponte do Rio Fundao.  Parcela nÂ° 8",-39.0692,-14.7819,NA,"de804c91-b7f8-4f75-ad6c-571fae6f4b76",NA,"Tetragastris catuaba Soares da Cunha"
"67","2014-04-14T22:53:00.000+0000","MO","MO","2827042","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. Daly","1995-01-01T00:00:00.000+0000",NA,"Carvalho 4777","André M. de Carvalho|W. Wayt Thomas|Talmon S. dos Santos|et al.",1994,NA,NA,"Brazil","Bahia",NA,"Municipio De Ilhéus. Cidade de Ilhéus. MATADA ESPERANCA. Entrada a 2 km a partir da antifa ponte do Rio Fundáo Mata Higrófila Sul Baiana.",-39.06916,-14.78194,NA,"urn:catalog:MO:Tropicos:2827042","http://www.tropicos.org/Specimen/2827042","Tetragastris catuaba Soares da Cunha"
"68",NA,"NY","NY","629457","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly",NA,NA,"8492","W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on rd to Itacaré.  Fazenda Lagoa do Conjunto Fazenda Santa Cruz.  Parcel: 38",-39.0617,-14.4231,"Site: SG","7ffff5af-ca4e-4755-8be7-8831b82fd663",NA,"Tetragastris catuaba Soares da Cunha"
"69",NA,"NY","NY","629448","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1991-01-01T00:00:00.000+0000",NA,"8484","W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on rd to Itacaré.  Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.0617,-14.4231,"Site: SG","5691bdf1-869a-4b85-8955-3c69f5117b5f",NA,"Tetragastris catuaba Soares da Cunha"
"70",NA,"NY","NY","629447","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim","1991-01-01T00:00:00.000+0000",NA,"3619","A. M. V. de Carvalho",1991,9,7,"Brazil","Bahia",NA,"Distrito de Serra Grande.  7.3 km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.0617,-14.4231,NA,"96379f68-4af8-4bed-96a7-3a8bd2a20c85",NA,"Tetragastris catuaba Soares da Cunha"
"73",NA,"MBM","MBM","110356","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Daly, DC",NA,NA,"4062","Daly, D; et al.",1985,1,12,"Brazil","Bahia","Belmonte","Estação Esperimental Gregário",0,0,NA,"BRA:MBM:MBM:0000110356",NA,"Tetragastris catuaba Soares da Cunha"
"74",NA,"US","Botany","3195307","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"4062","D. C. Daly, Silva, L. A. M., T. S. Santos & A. K. Santos",1985,1,12,"Brazil","Belmonte",NA,"Estação Experimental Gregório Bondar (EGREB) , km 47 Rodovia Itapebi-Belmonte, 7km E of Barrolândia",-39,-16.23,NA,"http://n2t.net/ark:/65665/36f12a926-41f4-402e-9cb1-9683d744f427",NA,"Tetragastris catuaba Soares da Cunha"
"78","2011-02-24T12:18:00.000+0000","MO","MO","3415911","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"Daly 4062","Douglas C. Daly|et al.",1985,1,12,"Brazil","Bahia",NA,"Mpio. Belmonte, Estacao Experimental Gregorio Bondar (EGREB), km 47 Rodovia Itapebi-Beflmonte, 7 km E of Barrolandia.",-39,-16.23333,NA,"urn:catalog:MO:Tropicos:3415911","http://www.tropicos.org/Specimen/3415911","Tetragastris catuaba Soares da Cunha"
