"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,NA,"Botany","L.1056257","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,NA,"Cid Ferreira CA",1983,7,8,"Brazil",NA,NA,"Amazonia Mun. Borbia",-48.683333,-4.166667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1056257",NA,"Goniodiscus elaeospermus Kuhlm."
"2",NA,NA,"Botany","L.1056256","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,NA,"Cid Ferreira CA",1983,7,8,"Brazil",NA,NA,"Amazonia Mun. Borbia",-48.683333,-4.166667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1056256",NA,"Goniodiscus elaeospermus Kuhlm."
"3",NA,NA,"Botany","U.1195767","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,NA,"Cid Ferreira CA",1983,7,8,"Brazil",NA,NA,"Amazonia Mun. Borbia",-48.683333,-4.166667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1195767",NA,"Goniodiscus elaeospermus Kuhlm."
"4",NA,NA,"Botany","L.1056255","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,NA,"Cid Ferreira CA",1983,7,8,"Brazil",NA,NA,"Amazonia Mun. Borbia",-48.683333,-4.166667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1056255",NA,"Goniodiscus elaeospermus Kuhlm."
"5",NA,"NY","NY","02211716","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,"4113","C. A. Cid Ferreira",1983,7,8,"Brazil","Amazonas",NA,"Rio Abacaxis, margem direita, igarapÃ© Cruzeiro",-58.683333,-4.166667,NA,"dd520ef8-7ebb-4955-803b-ccd70b9404d3",NA,"Goniodiscus elaeospermus Kuhlm."
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","59443","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.","Prance, G.T.","1987-01-01T00:00:00.000+0000",NA,"76-981","Mike Hopkins",1976,4,28,"Brazil","Amazonas",NA,"BR-319, Estrada Manaus-Porto Velho, Km 330",NA,NA,NA,"urn:catalog:inpa:herbarium:107237",NA,"Goniodiscus elaeospermus Kuhlm."
"7",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","4036","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,"9622","Rodrigues, W.A.",1975,6,18,"Brazil","Amazonas","Manaus","Estrada Manaus-Porto Velho, Km 345.",0,0,"Árvore grande, ocasional na mata da terra firme; frutos castanho-claros.","BRA:CPATSA:HTSA:0000004036",NA,"Goniodiscus elaeospermus Kuhlm."
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","49796","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.","Coêlho, L.F.","1987-01-01T00:00:00.000+0000",NA,"9622","Mike Hopkins",1975,6,18,"Brazil",NA,NA,"Esrtrada Manaus-Porto Velho, Km 345., Esrtrada Manaus-Porto Velho, Km 345",NA,NA,NA,"urn:catalog:inpa:herbarium:164309",NA,"Goniodiscus elaeospermus Kuhlm."
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","37095","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,"1004","Mike Hopkins",1972,7,21,"Brazil",NA,NA,"Esrtrada Manaus-Porto Velho, trecho entre os rios Castanho e Aracá",NA,NA,NA,"urn:catalog:inpa:herbarium:179722",NA,"Goniodiscus elaeospermus Kuhlm."
"10",NA,NA,"Botany","L.1056254","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,NA,"Marlene; et al.",1972,7,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1056254",NA,"Goniodiscus elaeospermus Kuhlm."
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","37095","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,"1004","Mike Hopkins",1972,7,21,"Brazil",NA,NA,"Esrtrada Manaus-Porto Velho, trecho entre os rios Castanho e Aracá",NA,NA,NA,"urn:catalog:inpa:herbarium:232642",NA,"Goniodiscus elaeospermus Kuhlm."
"12",NA,NA,"Botany","U  0273719","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,NA,"Marlene; et al.",1972,7,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200273719",NA,"Goniodiscus elaeospermus Kuhlm."
"13",NA,NA,"Botany","L.1056253","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,NA,"Marlene; et al.",1972,7,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1056253",NA,"Goniodiscus elaeospermus Kuhlm."
"14",NA,"NY","NY","02339721","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,"1681","W. A. Rodrigues",1960,4,2,"Brazil","Amazonas",NA,"Rio Canumã, lugar Pataná.",-59.208958,-4.699637,NA,"ddd2cc07-6669-4f4f-904c-da6abc76ca0e",NA,"Goniodiscus elaeospermus Kuhlm."
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","7981","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,"1618","Mike Hopkins",1960,4,2,"Brazil","Amazonas",NA,"Rio Canumã, Pataná., Rio Canumã, lugar Patauá",NA,NA,NA,"urn:catalog:inpa:herbarium:157476",NA,"Goniodiscus elaeospermus Kuhlm."
"16",NA,"NY","NY","02211717","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,NA,"1681","W. A. Rodrigues",1960,4,2,"Brazil","Amazonas",NA,"Rio Canumã, lugar Pataná.",-59.208958,-4.699637,NA,"42ae2fd0-8949-4dc4-ba2e-9649c5995bc8",NA,"Goniodiscus elaeospermus Kuhlm."
"17","2017-10-17T17:31:14.000+0000","JBRJ","RB","RB00538064","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,"SYNTYPE",NA,"Ducke, A.",1929,10,7,"Brazil","Amazonas","Maués",NA,NA,NA,"Nome vulgar: andirobinha, cabeça de cotia ou mapiá. maues rio curuca","urn:catalog:JBRJ:RB:538064",NA,"Goniodiscus elaeospermus Kuhlm."
"18","2017-10-17T16:43:19.000+0000","JBRJ","RB","RB00538061","Goniodiscus elaeospermus Kuhlm.","Celastraceae","Goniodiscus","elaeospermus","Kuhlm.",NA,NA,"SYNTYPE",NA,"Ducke, A.",1929,10,7,"Brazil","Amazonas","Maués",NA,NA,NA,"Nome vulgar: andirobinha, cabeça de cotia ou mapiá. maues rio curuca","urn:catalog:JBRJ:RB:538061",NA,"Goniodiscus elaeospermus Kuhlm."
