"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","3639","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","Nogueira, C.","2007-12-01T00:00:00.000+0000",NA,"485",NA,"Ramos, M.B.; Lima Filho, D.A.; Souza, S.; Souza, A.S. de & Nogueira, C.L.B.",2007,11,10,"Brazil","Pará","Juruti","Ramal do sr. Barroso",NA,NA,"Árvore de 12m de altura, DAP 11cm. Flor creme, frutos amarelos com presença de casa de formiga nos cachos. ; DE","BRA:IFAM - CMZL:EAFM:0000003639",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191265","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","Maas, P.J.M.",NA,NA,"639",NA,"Assun̤̣o, PACL",1997,8,23,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10881",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"3",NA,NA,"Botany","U.1082577","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","Maas PJM",NA,NA,NA,NA,"Assunção PACL; Pinheiro ZA",1997,9,9,"Brazil","Amazonas",NA,"Brasil, Amazonas, Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1082577",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"4",NA,NA,"Botany","U.1082567","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","Maas PJM",NA,NA,NA,NA,"Assunção PACL; et al.",1997,10,1,"Brazil","Amazonas",NA,"Brasil, Amazonas, Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1082567",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","17735","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","Maas, P.J.M.","1995-01-01T00:00:00.000+0000",NA,"2170",NA,"Prance, GT",1996,9,2,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Manaus-Itacoatiara Highway. Reserva Florestal Ducke, km 26. Forest on terra firme.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:128288",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","189701","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","""Maas, P.J.M.; Westra, L.Y.T.""","2006-01-01T00:00:00.000+0000",NA,"1205",NA,"Vicentini, A",1996,12,4,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarapé do Barro branco a montante do alojamento.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201904",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"7",NA,NA,"Botany","U.1082560","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Miralha JMS; Maas PJM; Maas-van de Kamer H",1995,10,9,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1082560",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","183079","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","""Maas, P.J.M.; Westra, L.Y.T.""","2006-01-01T00:00:00.000+0000",NA,"267",NA,"Miralha, JMS",1995,10,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Solo areno-argiloso, dossel.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:102900",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"9",NA,NA,"Botany","U.1082573","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Miralha JMS; Maas PJM; Maas-van de Kamer H",1995,10,6,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1082573",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
"10",NA,"Instituto de Botânica, IBT","SP","341953","Unonopsis duckei R.E.Fr.","Annonaceae","Unonopsis","duckei","R.E.Fr.","Maas, PJM","1995-08-01T00:00:00.000+0000",NA,"612",NA,"Vicentini, A; Assunção, PACL",1994,7,15,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próximo à estação meteorológica",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000341953",NA,"Unonopsis duckei R.E.Fr.",NA,NA,NA
