"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"1","2016-03-03T00:00:00.000+0000","K","Herbarium","K001186335","Pseudoxandra bahiensis Maas","Annonaceae","Pseudoxandra","bahiensis","Maas",NA,NA,NA,"7000",NA,"Maas, P.J.M.",1987,11,25,"brazil",NA,"santa cruz de cabralia","Estação Ecológica do Pau-Brasil. Ca. 16 km W of Porto Seguro.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001186335",NA,"Pseudoxandra bahiensis Maas",NA,NA,NA,NA,NA,NA,NA
"2","2016-03-03T00:00:00.000+0000","K","Herbarium","K001186333","Pseudoxandra bahiensis Maas","Annonaceae","Pseudoxandra","bahiensis","Maas",NA,NA,NA,"9805",NA,"Mori, S.A.",1978,3,21,"brazil",NA,"santa cruz de cabralia","Estação Ecologica do Pau Brasil e arredores; cerca de 16 km a W de Porto Seguro.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001186333",NA,"Pseudoxandra bahiensis Maas",NA,NA,NA,NA,NA,NA,NA
"3","2016-03-03T00:00:00.000+0000","K","Herbarium","K001186334","Pseudoxandra bahiensis Maas","Annonaceae","Pseudoxandra","bahiensis","Maas",NA,NA,NA,"10309",NA,"Mori, S.A.",1978,7,25,"brazil",NA,"santa cruz de cabralia","Estação Ecológica dp Pau-Brasil e arredores, cerca de 16km a W de Porto Seguro. Região de Mata Higrófila Sul Baiana. Folha SE-24.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001186334",NA,"Pseudoxandra bahiensis Maas",NA,NA,NA,NA,NA,NA,NA
