"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,NA,"Botany","U.1662619","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas",NA,NA,NA,NA,NA,"Lopes JC; Zuntini AR; Françoso EA",2011,10,4,"Brazil",NA,NA,"Espirito Santo. Linhares: Reserva Natural Vale. Silvicultura tropical, estrada proxima ao herbario, cerca de porteira. Mata de Tabuleiro.",-40.073889,-19.155014,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1662619",NA,"Pseudoxandra spiritus-sancti Maas"
"2",NA,"MBML","MBML-HERBARIO","49023","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","J.C. Lopes/05-10-2011",NA,NA,"319",NA,"J.C. Lopes; A.R. Zuntini & E.A. Françoso",2011,10,5,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Jureiana Vermelha. Mata de Tabuleiro",-39.895639,-19.071667,"Árvore ca 12m alt., botões florais amarelos","BRA:MBML:MBML-HERBARIO:0000049023",NA,"Pseudoxandra spiritus-sancti Maas"
"3",NA,"USP","SPF","213427","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2011-10-04T00:00:00.000+0000",NA,"310",NA,"Lopes, JC",2011,10,4,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Silvicultura tropical, estrada próxima ao herbário, cerca de 700 m da porteira.",-40.073889,-19.155139,"Árvore ca. 5 m alt. Corola alva e carpelos alvos.; Mata de Tabuleiro.","BRA:USP:SPF:0000213427",NA,"Pseudoxandra spiritus-sancti Maas"
"4",NA,"MBML","MBML-HERBARIO","49022","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","J.C. Lopes/04-10-2011",NA,NA,"310",NA,"J.C. Lopes; A.R. Zuntini & E.A. Françoso",2011,10,4,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Silvicultura tropical, estrada próxima ao herbário, cerca de 700m da porteira. Mata de Tabuleiro",-40.073889,-19.155139,"Árvore ca 5m alt., corola alva e carpelos alvos","BRA:MBML:MBML-HERBARIO:0000049022",NA,"Pseudoxandra spiritus-sancti Maas"
"5",NA,"USP","SPF","213425","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2011-10-05T00:00:00.000+0000",NA,"319",NA,"Lopes, JC",2011,10,5,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Jureiana Vermelha.",-39.895639,-19.071667,"Árvore ca. 12 m alt. Botões florais amarelos.; Mata de Tabuleiro.","BRA:USP:SPF:0000213425",NA,"Pseudoxandra spiritus-sancti Maas"
"6",NA,"USP","SPF","212249","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2012-01-01T00:00:00.000+0000",NA,"328",NA,"Saiter, FZ",2009,11,5,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",0,0,NA,"BRA:USP:SPF:0000212249",NA,"Pseudoxandra spiritus-sancti Maas"
"7",NA,"USP","SPF","212265","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2012-01-01T00:00:00.000+0000",NA,"49",NA,"Britto, RC",2006,1,4,"Brazil","Espírito Santo","Santa Teresa",NA,0,0,NA,"BRA:USP:SPF:0000212265",NA,"Pseudoxandra spiritus-sancti Maas"
"8",NA,"MBML","MBML-HERBARIO","28065","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","F. Z. Saiter",NA,NA,"16",NA,"F. Z. Saiter",2004,1,7,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Árvore c/ 14m alt., PAP 46cm, com flor amarelo-esverdeada e botões A3P3N104","BRA:MBML:MBML-HERBARIO:0000028065",NA,"Pseudoxandra spiritus-sancti Maas"
"9",NA,"USP","SPF","212245","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2012-01-01T00:00:00.000+0000",NA,"2135",NA,"Vervloet, RR",2003,4,3,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Nova Lombardia",0,0,NA,"BRA:USP:SPF:0000212245",NA,"Pseudoxandra spiritus-sancti Maas"
"10",NA,"USP","SPF","213082","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2012-01-01T00:00:00.000+0000",NA,"352",NA,"Rossini, J",2003,7,10,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi",0,0,NA,"BRA:USP:SPF:0000213082",NA,"Pseudoxandra spiritus-sancti Maas"
"11",NA,"MBML","MBML-HERBARIO","15883","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","A. Lobão/Agosto-2006",NA,NA,"5424",NA,"L. Kollmann; et al",2002,1,31,"Brazil","Espírito Santo","Santa Teresa","Cabeceira do Rio Bonito",-40.583333,-19.984167,"Arvoreto 9m. DAP 14m. Fuste 6m. Flores brancas.","BRA:MBML:MBML-HERBARIO:0000015883",NA,"Pseudoxandra spiritus-sancti Maas"
"12",NA,"USP","SPF","212241","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2012-01-01T00:00:00.000+0000",NA,"511",NA,"Vervloet, RR",2002,7,23,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi",0,0,NA,"BRA:USP:SPF:0000212241",NA,"Pseudoxandra spiritus-sancti Maas"
"13",NA,"USP","SPF","213088","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2012-01-01T00:00:00.000+0000",NA,"671",NA,"Vervloet, RR",2002,8,8,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi",0,0,NA,"BRA:USP:SPF:0000213088",NA,"Pseudoxandra spiritus-sancti Maas"
"14",NA,"USP","SPF","212272","Pseudoxandra spiritus-sancti Maas","Annonaceae","Pseudoxandra","spiritus-sancti","Maas","Lopes, JC","2012-01-01T00:00:00.000+0000",NA,"817",NA,"Vervloet, RR",2002,9,4,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi",0,0,NA,"BRA:USP:SPF:0000212272",NA,"Pseudoxandra spiritus-sancti Maas"
