"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"1",NA,"F","Botany","V0231908F","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"06451bcb-0097-4f19-852b-9b9e266e922c",NA,"Guatteria latifolia (Mart.) R.E.Fr.",NA,NA
"2",NA,"ULM","Herbarium University Ulm","2939","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Maas, P.J.M. & Westra, L.Y.Th.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria latifolia (Mart.) R.E.Fr.",NA,NA
"3",NA,"ULM","Herbarium University Ulm","6131","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Maas, P.J.M. & Westra, L.Y.Th.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria latifolia (Mart.) R.E.Fr.",NA,NA
"4","2015-12-03T00:00:00.000+0000","INIFAP-CECOY","INIF","41906","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","NO DISPONIBLE",NA,NA,NA,"ES-2077","J. Chavelas P.; L. A. González L.; L. A. Pérez J.",1975,6,NA,"Mexico","Tabasco",NA,"Km 37, Carretera Huimanguillo a Fco. Rueda, 1 km a la izquierda, Mpio. Huimanguillo",-93.608333,17.825,"NO DISPONIBLE","urn:catalog:INIFAP-CECOY:INIF:41906:7d7f9fc1d949ef33c7b0be01e9b0389f","Gutiérrez Garduño, M. V. 1999. Sistematización del Herbario Nacional Forestal Biól Luciano Vela Gálvez. Secretaría de Agricultura, Ganadería y Desarrollo Rural. Instituto Nacional de Investigaciones Forestales Agrícolas y Pecuarias. Bases de datos SNIB-CONABIO proyecto No. P140. México, D.F.","Guatteria latifolia (Mart.) R.E.Fr.",NA,NA
"5","2014-07-08T02:46:19.000+0000","JBRJ","RB","RB00041664","Guatteria latifolia (Mart.) R.E.Fr.","Annonaceae","Guatteria","latifolia",NA,"(Mart.) R.E.Fr.","Id. de Vattino","1953-10-26T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia . Herb. 1193. Parque Nacional de Itatiaia",NA,NA,NA,"urn:catalog:JBRJ:RB:41664",NA,"Guatteria latifolia (Mart.) R.E.Fr.",NA,NA
