"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"1","Guatteria latifolia (Mart.) R.E.Fr.",-43.462222,-22.576389,"nova iguacu","nova iguacu","Ok"
"2","Guatteria latifolia (Mart.) R.E.Fr.",-44.617778,-22.426667,"itatiaia","itatiaia","Ok"
"3","Guatteria latifolia (Mart.) R.E.Fr.",-43.465278,-22.553889,"nova iguacu","nova iguacu","Ok"
"4","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"5","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"6","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"7","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"8","Guatteria latifolia (Mart.) R.E.Fr.",-17.993337,-17.993337,"diamantina","not found","outside Brazil"
"9","Guatteria latifolia (Mart.) R.E.Fr.",-44.518611,-22.341389,"itatiaia","resende","outside municipality"
"10","Guatteria latifolia (Mart.) R.E.Fr.",-22.393567,-22.393567,"petropolis","not found","outside Brazil"
"11","Guatteria latifolia (Mart.) R.E.Fr.",-44.75,-22.257778,"itatiaia","itamonte","outside municipality"
"12","Guatteria latifolia (Mart.) R.E.Fr.",-42.501539,-22.319613,"nova friburgo","nova friburgo","Ok"
"13","Guatteria latifolia (Mart.) R.E.Fr.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"14","Guatteria latifolia (Mart.) R.E.Fr.",-44.489612,-22.442109,"resende","itatiaia","outside municipality"
"15","Guatteria latifolia (Mart.) R.E.Fr.",-44.580977,-22.439525,"itatiaia","itatiaia","Ok"
"16","Guatteria latifolia (Mart.) R.E.Fr.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"17","Guatteria latifolia (Mart.) R.E.Fr.",-22.442109,-22.442109,"resende","not found","outside Brazil"
"18","Guatteria latifolia (Mart.) R.E.Fr.",-44.687222,-22.321389,"itatiaia","itamonte","outside municipality"
"21","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"22","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"23","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"24","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"25","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"26","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"27","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"28","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"29","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"30","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"31","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"32","Guatteria latifolia (Mart.) R.E.Fr.",-44.566667,-22.25,"itatiaia","bocaina de minas","outside municipality"
"33","Guatteria latifolia (Mart.) R.E.Fr.",-44.400267,-22.90214,"angra dos reis","angra dos reis","Ok"
"34","Guatteria latifolia (Mart.) R.E.Fr.",-42.833333,-22.433333,"guapimirim","cachoeiras de macacu","outside municipality"
"35","Guatteria latifolia (Mart.) R.E.Fr.",-44.580977,-22.439525,"itatiaia","itatiaia","Ok"
"36","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"37","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"38","Guatteria latifolia (Mart.) R.E.Fr.",-44.489612,-22.442109,"resende","itatiaia","outside municipality"
"39","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"40","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"41","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"42","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"43","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"44","Guatteria nigrescens var. latifolia Mart.",-52.8731,-10.8339,NA,"sao jose do xingu","original municipality not informed"
"45","Guatteria latifolia (Mart.) R.E.Fr.",-22.442109,-22.442109,"resende","not found","outside Brazil"
"46","Guatteria latifolia (Mart.) R.E.Fr.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"47","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"48","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"49","Guatteria latifolia (Mart.) R.E.Fr.",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"50","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"51","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"52","Guatteria latifolia (Mart.) R.E.Fr.",-22.439525,-22.439525,"itatiaia","not found","outside Brazil"
"53","Guatteria latifolia (Mart.) R.E.Fr.",-44.75,-22.257778,"itatiaia","itamonte","outside municipality"
"54","Guatteria latifolia (Mart.) R.E.Fr.",-22.689201,-22.689201,"nova iguacu","not found","outside Brazil"
"55","Guatteria latifolia (Mart.) R.E.Fr.",-44.489612,-22.442109,"resende","itatiaia","outside municipality"
"56","Guatteria latifolia (Mart.) R.E.Fr.",-22.689201,-22.689201,"nova iguacu","not found","outside Brazil"
"57","Guatteria latifolia (Mart.) R.E.Fr.",-22.442109,-22.442109,"resende","not found","outside Brazil"
