"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","37174","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Falkenberg, D.B.","2008-01-01T00:00:00.000+0000",NA,"11026",NA,"Falkenberg, D.B.",2007,12,4,"Brazil","Santa Catarina","Florianópolis","Morro do Canto da Lagoa, Ilha de Santa Catarina.",-48.480278,-27.6325,"árvore, 9m altura, 25 cm de dap, sépalas e pétalas verdes no botão, amarelas na antese","BRA:UFSC:FLOR:0000037174",NA,"Porcelia macrocarpa R.E.Fr."
"2",NA,"Universidade Estadual Paulista, UNESP","HRCB","41258","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Castro, E.R.","2005-02-03T00:00:00.000+0000",NA,"379",NA,"Castro, E.R.",2004,2,25,"Brazil","São Paulo","Cananéia","Ilha do Cardoso",NA,NA,"Árvore com cerca de 20 metros. Fruto em cacho de cor verde amarelada quando maduro","BRA:UNESPRC:HRCB:0000041258",NA,"Porcelia macrocarpa R.E.Fr."
"3",NA,"IAC","IAC","55529","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","E. R. Castro","2005-02-03T00:00:00.000+0000",NA,"379",NA,"E. R. Castro",2004,2,25,"Brazil","São Paulo","Cananéia","Ilha do Cardoso",-47.9267,-25.0147,NA,"BRA:IAC:IAC:0000055529",NA,"Porcelia macrocarpa R.E.Fr."
"4",NA,"MBM","MBM","315244","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Lobão, A","2005-08-01T00:00:00.000+0000",NA,"1196",NA,"Fiaschi, P; Kallunki, JA; Sant'Ana, SC; Paixão, JL",2002,12,1,"Brazil","Bahia","Jussari","Reserva Part. do Patrimônio Nat. Serra do Teimoso, Estrada para Palmira. Fazenda Teimoso.",-39.516667,-16.5,"Árvore 12m; folhas glabras, concolores, botões florais verde-acizentados; flores com sépalas verdes, pétalas creme-amareladas, estames ocre.","BRA:MBM:MBM:0000315244",NA,"Porcelia macrocarpa R.E.Fr."
"5",NA,"UFU","HUFU","24468","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Damaso, P.P.","2004-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Hipólito-Neto, F.D.",1999,11,19,"Brazil","Minas Gerais","Uberlândia","Usina de Miranda",0,0,"Árvore, ca. 8 m. Flores amarelas e botões verdes.; Mata de encosta.","BRA:UFU:HUFU:0000024468",NA,"Porcelia macrocarpa R.E.Fr."
"6",NA,"MBM","MBM","315237","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Junikka, L","1999-01-01T00:00:00.000+0000",NA,"955",NA,"Jardim, JG; Santos, TS; Santos E.B.",1996,10,24,"Brazil","Bahia","Ilhéus","Centro de Pesquisas do Cacau, km 22 na rodovia para Itabuna.",0,0,"Árvore 18m, 40cm diâmetro; folhas verdes claro pouso discolores; flores com pétalas amarelo-esverdeada, cálice verde; frutos imaturos verde, maduros amarelos.; Mata Higrófila Sul Baiana.","BRA:MBM:MBM:0000315237",NA,"Porcelia macrocarpa R.E.Fr."
"7",NA,"UFU","HUFU","15108","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.",NA,NA,NA,"2001",NA,"Mota, A.L.P.",1993,10,13,"Brazil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Área 28.",0,0,"Árvore, ca. 16,5 m. Flores brancas.","BRA:UFU:HUFU:0000015108",NA,"Porcelia macrocarpa R.E.Fr."
"8","2014-07-22T14:11:18.000+0000","JBRJ","RB","RB00382998","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","A. Lobão",NA,NA,"4787",NA,"Haroldo C. de Lima; et al",1993,10,19,"Brazil","Rio de Janeiro","Cabo Frio","Serra das Emerencias.",NA,NA,"Árvore pequena com 6 metros de altura. Flores pêndulas com tépalas amarelas. Androceu amarelo e carpelas esverdeadas. Ocasional.","urn:catalog:JBRJ:RB:382998",NA,"Porcelia macrocarpa R.E.Fr."
"9",NA,"Universidade Estadual de Londrina, UEL","FUEL","38435","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Mello-Silva, R","1993-03-01T00:00:00.000+0000",NA,"s.n.",NA,"Ivanauskas, NM",1990,10,24,"Brazil","São Paulo","Piracicaba","Parque da ESALQ/USP, USP",0,0,"Árvore 4m; flores amarelas.","BRA:UEL:FUEL:0000038435",NA,"Porcelia macrocarpa R.E.Fr."
"10",NA,"UEM","HUEM","11512","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","R. Mello Silva","1993-03-01T00:00:00.000+0000",NA,"57",NA,"Ivanauskas; Natália M.",1990,10,24,"Brazil","São Paulo","Piracicaba","Parque ESALQ/USP",-47.648064,-22.734286,"Árvore de 4m de altura, flores amarelas.","BRA:UEM:HUEM:0000011512",NA,"Porcelia macrocarpa R.E.Fr."
"11",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA006046","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.",NA,NA,NA,"57",NA,"Ivanauskas, N.M.",1990,10,24,"Brazil","São Paulo","Piracicaba",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA006046",NA,"Porcelia macrocarpa R.E.Fr."
"12",NA,"Instituto de Botânica, IBT","SP","247193","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Cordeiro, I",NA,NA,"359",NA,"Mamede, MCH; Gomes da Silva, SJ; Piacentin, EP",1990,12,17,"Brazil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha do Imperador, Maciço da Juréia",0,0,"Árvore 15 m alt, botões esverdeados, tépalas creme amareladas, frutos imaturos verdes","BRA:IBt:SP:0000247193",NA,"Porcelia macrocarpa R.E.Fr."
"13",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","5292","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Reis, A.",NA,NA,"260",NA,"Reis, A.",1981,1,29,"Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.",NA,NA,"árvore, Fruto Imaturo, verde, 30m altura","BRA:UFSC:FLOR:0000005292",NA,"Porcelia macrocarpa R.E.Fr."
"14",NA,"MBM","MBM","401582","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Reis, A",NA,NA,"260",NA,"Reis, A; Botozzo, P",1981,1,29,"Brazil","Santa Catarina","Florianópolis","Ilha de Santa Catarina, Morro do Ribeirão",0,0,"Árvore de 30 metros de altura, fruto imaturo verde.; Mata.","BRA:MBM:MBM:0000401582",NA,"Porcelia macrocarpa R.E.Fr."
