"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","174719","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Maas, P.J.M.","2001-11-01T00:00:00.000+0000",NA,"11111a","Rodrigues, WA",1993,3,29,"Brazil","Amazonas",NA,"Estrada da Ponta Negra-Hotel Tropical, margem do, Estrada da Ponta Negra - Hotel Tropical, margem do rio Negro.",NA,NA,NA,"urn:catalog:inpa:herbarium:165609",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"2",NA,NA,"Botany","U.1069281","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Maas PJM",NA,NA,NA,"Palheta E",1991,4,17,"Brazil","Amazonas",NA,"Brazil, Amazonas, Mun. de Manaus, ca 90 km N de MAnaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64 depois 21 km leste na ZF3, Fda. Porto Alegre",-59.9,-2.416667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069281",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"4",NA,"NY","NY","1134352","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","P. J. M. Maas",NA,NA,"221","A. A. de Oliveira",1991,11,13,"Brazil","Amazonas",NA,"Distrito Agropecuário, 90 Km NNE de Manaus. Reserva 1501 (Km 41)",-59.685474,-2.31537,NA,"67aaa7c5-7a3d-4bc8-a577-660f332d9927",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"5","2008-05-27T22:02:00.000+0000","MO","MO","3405456","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Maas","1998-01-01T00:00:00.000+0000",NA,"Oliveira 221","Oliveira",1991,11,13,"Brazil","Amazonas",NA,"Distrito Agropecuario, 90 km NNE de Manaus. Reserva 1501 (km. 41). Projeto Dinamica Biologica de Gragmentos Florestais. Mata de terra firme, entre 50-125 m de altura.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:3405456","http://www.tropicos.org/Specimen/3405456","Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"6",NA,NA,"Botany","U.1069280","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Maas PJM",NA,NA,NA,"Silva SS da",1990,3,4,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069280",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"7",NA,NA,"Botany","U  0062978","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Maas PJM",NA,NA,NA,"Aquino HH",1989,4,5,"Brazil","Amazonas",NA,NA,-59.9,-2.416667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200062978",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"10",NA,NA,"Botany","U.1069278","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Maas PJM",NA,NA,NA,"Setz E",1987,3,17,"Brazil","Amazonas",NA,"Brazil, Distrito Agropecuário da Suframa, Rodovia BR 174, km 64 depois 24 km leste na 2f 3, Fda. Esteio",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069278",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"11",NA,NA,"Botany","WAG.1379784","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Maas PJM",NA,NA,NA,"Unknown",1986,11,22,"Brazil","Amazonas",NA,"Fazenda Dimona, c. 75km N of Manaus, WWF plot 2206.ARV3523.",-60.05,-2.583333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1379784",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","261260","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Andrade, A.C.S. de","2001-01-01T00:00:00.000+0000",NA,"22062146","Equipe Fito",1985,5,7,"Brazil","Amazonas",NA,"ARIE-PDBFF, Fazenda Dimona - Reserva 2206 - Parcela 2206-4 - Quadrante 79",-60.05,-3.172222,NA,"urn:catalog:inpa:herbarium:251431",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","260266","Duguetia manausensis Maas & Boon","Annonaceae","Duguetia","manausensis","Maas & Boon","Andrade, A.C.S. de","2001-01-01T00:00:00.000+0000",NA,"12025309","Equipe Fito",1985,11,16,"Brazil","Amazonas",NA,"ARIE-PDBFF - Estrada ZF-3 - Fazenda Esteio, Sítio amostral Colosso - Reserva 1202 - Parcela 1202-7 - Quadrante 228",-59.87,-2.40456,NA,"urn:catalog:inpa:herbarium:249228",NA,"Duguetia manausensis Maas & Boon",NA,NA,NA,NA
