"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,NA,"Botany","L.1094500","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; et al.",1987,10,18,"Brazil","Amazonas",NA,NA,-67.266667,0.1,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1094500","Duckeanthus grandiflorus R.E.Fr."
"2",NA,NA,"Botany","L.1094501","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; et al.",1987,10,18,"Brazil","Amazonas",NA,NA,-67.266667,0.1,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1094501","Duckeanthus grandiflorus R.E.Fr."
"3",NA,NA,"Botany","L.1094502","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; et al.",1987,10,18,"Brazil","Amazonas",NA,NA,-67.266667,0.1,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1094502","Duckeanthus grandiflorus R.E.Fr."
"4",NA,NA,"Botany","L.1146670","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; et al.",1987,10,18,"Brazil","Amazonas",NA,NA,-67.266667,0.1,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146670","Duckeanthus grandiflorus R.E.Fr."
"5",NA,NA,"Botany","L.1146673","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; et al.",1987,10,18,"Brazil","Amazonas",NA,NA,-67.266667,0.1,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146673","Duckeanthus grandiflorus R.E.Fr."
"6",NA,NA,"Botany","U.1068538","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.","Maas PJM",NA,NA,NA,NA,"Maas PJM; et al.",1987,10,18,"Brazil","Amazonas",NA,"Right bank of Rio Negro, Ilha Tamanduá (locally Ilha Marajó), near Carapaña.",-67.266667,0.1,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1068538","Duckeanthus grandiflorus R.E.Fr."
"7",NA,"NY","NY","02431642","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.",NA,NA,NA,6778,NA,"P. J. M. Maas",1987,10,18,"Brazil","Amazonas",NA,"Right bank of Rio Negro, Ilha TamanduÃ¡ ( locally Ilha MarajÃ³ ), near CarapanÃ£.",-67.27,0.1,NA,"3a2dd817-40f7-4208-bae3-7c2ad53e58f3","Duckeanthus grandiflorus R.E.Fr."
"8",NA,NA,"Botany","U.1068537","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; et al.",1987,10,18,"Brazil","Amazonas",NA,NA,-67.266667,0.1,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1068537","Duckeanthus grandiflorus R.E.Fr."
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","158198","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.","Maas, P.J.M.","1987-01-01T00:00:00.000+0000",NA,6772,NA,"Mike Hopkins",1987,10,18,"Brazil","Amazonas",NA,"Right bank of rio Negro, Ilha Tamanduá (locally Ilha Marajó), near Carapanã",-67.27,-0.1,NA,"urn:catalog:inpa:herbarium:91275","Duckeanthus grandiflorus R.E.Fr."
"10",NA,NA,"Botany","L.1146672","Duckeanthus grandiflorus R.E.Fr.","Annonaceae","Duckeanthus","grandiflorus","R.E.Fr.",NA,NA,NA,NA,NA,"Maas PJM; et al.",1987,10,18,"Brazil","Amazonas",NA,NA,-67.266667,0.1,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146672","Duckeanthus grandiflorus R.E.Fr."
