"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UFRB","HURB","5677","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A.Q. Lobão","2013-09-01T00:00:00.000+0000",NA,"2394","Aona, L.Y.S.; Biggs,N.;Jardim,J.;Lucas, E.; Mazine,F.F.",2013,3,11,"Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica, Assentamento Patioba;",-39.69,-13.58,"Flores: perfumadas, tépalas amarelo-clara; Hábito: arbusto","BRA:UFRB:HURB:0000005677",NA,"Annona acutiflora Mart.",NA,NA,NA
"2","2014-07-08T07:14:52.000+0000","JBRJ","RB","RB00820380","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Adriana Lobão & Giseli A. Nobrega",NA,NA,NA,"Uller, H.F.",2013,9,NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Conglomerado 151-3-1-4- R1. UTM E (795683 m) N ( 7476569 m) Fuso do GPS (23 K).",NA,NA,"Subarbusto.","urn:catalog:JBRJ:RB:820380",NA,"Annona acutiflora Mart.",NA,NA,NA
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132008","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lobão, A. & Nobrega, G.A.","2013-11-01T00:00:00.000+0000",NA,"212","Holtz, D. et al.",2013,9,NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132008",NA,"Annona acutiflora Mart.",NA,NA,NA
"4",NA,"UEFS","HUEFS","206300","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"212","Hota, D.",2013,9,NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Conglomerado 142-01-01-03-R1.",-90.0075,-22.702222,NA,"BRA:UEFS:HUEFS:0000206300",NA,"Annona acutiflora Mart.",NA,NA,NA
"5","2017-10-21T23:40:35.000+0000","JBRJ","RB","RB00836182","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Giuseli A. Nobrega & Adriana Lobão","2014-02-21T00:00:00.000+0000",NA,NA,"Pimentel, L.B.; Junqueira, A.S.C.",2013,10,29,"Brazil","Rio de Janeiro","Cabo Frio","Conglomerado 139-3-2-62-R. Coord.: -22.725: -41.185. Altitude: 40m.",NA,NA,"Árvore com flor.","urn:catalog:JBRJ:RB:836182",NA,"Annona acutiflora Mart.",NA,NA,NA
"6",NA,"USP","SPF","213406","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lopes, JC","2011-02-08T00:00:00.000+0000",NA,"144","Lopes, JC",2011,2,8,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Flamengo ca. de 850 m da BR 101, na borda da mata.",-40.067333,-19.1515,"Árvore ca. 4,5 m alt. Ramos ferrugíneos devido ao indumento. Frutos verde-claros.; Mata de Tabuleiro","BRA:USP:SPF:0000213406",NA,"Annona acutiflora Mart.",NA,NA,NA
"7",NA,"USP","SPF","213404","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lopes, JC","2011-02-08T00:00:00.000+0000",NA,"143","Lopes, JC",2011,2,8,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Flamengo ca. de 800 m da BR 101, na borda da mata.",-40.068361,-19.151528,"Árvore ca. 2,5 m alt. Ramos ferrugíneos devido ao indumento. Sépalas ferrugíneas. Pétalas externas avermelhadas na parte de fora e internamente vináceas, pétalas internas vináceas. Estames avermelhados e estigmas verdes.; Mata de Tab","BRA:USP:SPF:0000213404",NA,"Annona acutiflora Mart.",NA,NA,NA
"8","2014-07-08T00:10:59.000+0000","JBRJ","RB","RB00720577","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"905","Matos, E. ; Macharo, U., Vidal, G.",2011,12,10,"Brazil","Bahia","Caravelas","Brasil, Bahia, Caravelas: Mata da Chinesa.",-39.153889,-13.673611,"Árvore. Flores rosadas. Frutos imaturos. H 722","urn:catalog:JBRJ:RB:720577",NA,"Annona acutiflora Mart.",NA,NA,NA
"9",NA,"USP","SPF","213409","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Mello-Silva, R; Lopes, JC","2010-01-01T00:00:00.000+0000",NA,"118","Lopes, JC",2010,12,3,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro Marco de Ferro/Caliman, na borda da mata.",-39.972056,-19.098361,"Árvore ca. 6 m alt. Botão floral verde-ferrugíneo, sépalas ferrugíneas, pétalas castanho-avermelhadas na parte externa, internamente vináceas.; Mata de Tabuleiro.","BRA:USP:SPF:0000213409",NA,"Annona acutiflora Mart.",NA,NA,NA
"10","2017-10-14T02:59:23.000+0000","JBRJ","RB","RB00755522","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C. Lopes et R. Mello-Silva","2010-01-01T00:00:00.000+0000",NA,"118","J.C. Lopes; R. Mello-Silva; G. Siqueira",2010,12,3,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Aceiro Marco de Ferro/Caliman, na borda da mata.",-39.971944,-19.098333,"Árvore ca. 6m alt. Botão floral verde-ferrugíneo, sépalas ferrugíneas, pétalas castanho-avermelhadas na parte externa, internamente vináceas","urn:catalog:JBRJ:RB:755522",NA,"Annona acutiflora Mart.",NA,NA,NA
