"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"11",NA,"USP","SPF","221743","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Maas, PJM","2009-05-07T00:00:00.000+0000",NA,"9810","Maas, PJM",2009,5,7,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale",0,0,NA,"BRA:USP:SPF:0000221743",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"12",NA,NA,"Botany","L.3728636","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,NA,"Maas PJM; et al.",2009,5,7,"Brazil",NA,NA,"Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86. Secondary forest, 40 years old.",-40.066667,-19.116667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3728636",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"13",NA,"NY","NY","02699055","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,"9810","P. J. M. Maas",2009,5,7,"Brazil","EspÃ­rito Santo",NA,"Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86.",-40.07,-19.12,NA,"25238224-4aff-4e52-9a66-f93305a42a93",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"14",NA,NA,"Botany","L.3728637","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,NA,"Maas PJM; et al.",2009,5,7,"Brazil",NA,NA,"Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86. Secondary forest, 40 years old.",-40.066667,-19.116667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3728637",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"15",NA,"Reserva Natural Vale (CVRD)","CVRD","12412","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Paul J. M. Maas","2009-05-07T00:00:00.000+0000",NA,"9810","Maas, P.J.M.",2009,5,7,"Brazil","Es","LINHARES",NA,-40.084944,-19.132477,"RFL 089/86 <ll>dwc_commonname:</ll> Pindaíba feijão","BRA:CVRD:CVRD:0000012412",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"16",NA,"Reserva Natural Vale (CVRD)","CVRD","12762","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Adriana Lobão","2009-11-25T00:00:00.000+0000",NA,"1533","Lobão, A.",2009,11,25,"Brazil","Es","LINHARES","S 19° 07 59.3 W 40°05' 07.5 68 mtrs",-40.085424,-19.133152,"Proj. RFL - 089/86, coletores adicionais G.S.Siqueira & Prof.Sirleni <ll>dwc_commonname:</ll> Pindaíba feijão","BRA:CVRD:CVRD:0000012762",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"17",NA,"USP","SPF","221744","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Lobão, A","2009-11-25T00:00:00.000+0000",NA,"1533","Lobão, AQ",2009,11,25,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale",-40.085292,-19.133064,NA,"BRA:USP:SPF:0000221744",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"18",NA,"USP","SPF","221749","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Folli, DA","2008-02-10T00:00:00.000+0000",NA,"5862","Folli, DA",2008,2,10,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale",0,0,NA,"BRA:USP:SPF:0000221749",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"19",NA,"Reserva Natural Vale (CVRD)","CVRD","10713","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Domingos A. Folli","2008-02-10T00:00:00.000+0000",NA,"5862","Folli, D.A.",2008,2,10,"Brazil","Es","LINHARES",NA,NA,NA,"Área do RFL 89/86 <ll>dwc_commonname:</ll> Pindaíba feijão","BRA:CVRD:CVRD:0000010713",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"20",NA,"Reserva Natural Vale (CVRD)","CVRD","10573","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Geovane S. Siqueira","2007-12-14T00:00:00.000+0000",NA,"377","Siqueira, G.S.",2007,12,14,"Brazil","Es","LINHARES","Área do RFL 89/86",-40.084944,-19.132477,"<ll>dwc_commonname:</ll> Pindaíba feijão","BRA:CVRD:CVRD:0000010573",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"21",NA,"USP","SPF","221745","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Siqueira, GS","2007-12-14T00:00:00.000+0000",NA,"377","Siqueira, GS",2007,12,14,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale",0,0,NA,"BRA:USP:SPF:0000221745",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"22",NA,"Reserva Natural Vale (CVRD)","CVRD","9882","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Cintia Rocini","2006-12-11T00:00:00.000+0000",NA,"5","Rocini, C.",2006,12,11,"Brazil","Es","LINHARES","Área da RFL 89",NA,NA,"<ll>dwc_commonname:</ll> Pindaíba feijão","BRA:CVRD:CVRD:0000009882",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"23","2017-10-15T17:13:27.000+0000","JBRJ","RB","RB00485209","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","A.Lobão",NA,NA,NA,"W.W. Thomas; A.M. Amorim, S. Sant´Ana, J.L. Paixão & R.N. Querino",2003,3,16,"Brazil","Bahia","Jussari","Fazenda Serra do Teimoso. Lower forest, northern portion of reserve. Southern Bahian moist forest with elements of semi-deciduos forest.",-39.530556,-15.153333,NA,"urn:catalog:JBRJ:RB:485209",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"24","2017-10-15T08:32:36.000+0000","JBRJ","RB","RB00484198","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","J.C. Lopes","2011-01-01T00:00:00.000+0000",NA,NA,"W.W. Thomas; M. Longhi Wagner & Sant´Ana",2001,3,14,"Brazil","Bahia","Jussari","Ca. 2,5 Km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, fazenda São Roque (owner Luis Fernando Verde); mountain with transitional subdeciduous forest, some of it disturbed. Southern Bahian Mesophyllous forest.",-39.774722,-15.265555,"Tree, 8m; aromatic; leaves shiny olive; calyx scurfy yellow-brown, petals white.","urn:catalog:JBRJ:RB:484198",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"25",NA,"NY","NY","02699057","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,"8828","P. J. M. Maas",1999,2,13,"Brazil","EspÃ­rito Santo",NA,"Reserva Florestal da Companhia Vale do Rio Doce, Estrada de Manteguiera, 1.5 km from Flamengo, near orchard.",-40.05,-19.13,NA,"5de28dbf-8805-445b-9563-8ba4ea597755",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"26",NA,NA,"Botany","U.1073628","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Maas PJM",NA,NA,NA,"Maas PJM; et al.",1999,2,13,"Brazil","Espírito Santo",NA,"Brazil, Espirito Santo, Linhares, Reserva Florestal da CVRD (Companhia Vale do Rio Doce). Estrada Municipal MME, 1 km from BR-101",-40.066667,-19.116667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073628",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"27",NA,NA,"Botany","U.1073627","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Maas PJM",NA,NA,NA,"Maas PJM; et al.",1999,2,13,"Brazil","Espírito Santo",NA,"Brazil, Espirito Santo, Linhares, Reserva Florestal da CVRD (Companhia Vale do Rio Doce). Estrada Municipal MME, 1 km from BR-101",-40.066667,-19.116667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073627",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"28",NA,"Reserva Natural Vale (CVRD)","CVRD","6116","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Paul J. M. Maas","2004-01-19T00:00:00.000+0000",NA,"8828","Maas, P.J.M.",1999,2,13,"Brazil","Es","LINHARES","Área da RFL 89",NA,NA,"<ll>dwc_commonname:</ll> Pindaíba feijão","BRA:CVRD:CVRD:0000006116",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"29",NA,"NY","NY","02699056","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,"8828","P. J. M. Maas",1999,2,13,"Brazil","EspÃ­rito Santo",NA,"Reserva Florestal da Companhia Vale do Rio Doce, Estrada de Manteguiera, 1.5 km from Flamengo, near orchard.",-40.05,-19.13,NA,"f5ab151c-3433-4fa1-966b-c3534ab415ea",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"30","2017-10-19T04:47:30.000+0000","JBRJ","RB","RB00434949","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","A.Lobão",NA,NA,"2774","E. de Melo ; F. França, E. Miranda, L. Senna & B. M. Silva",1999,8,11,"Brazil","Bahia","Antônio Cardoso","Fazenda Sossêgo.",-40.4525,-11.876389,"Arbusto ca. 1,5 m. Folha coriácea levemente discolor. Fruto imaturo. Rara","urn:catalog:JBRJ:RB:434949",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"31",NA,"Reserva Natural Vale (CVRD)","CVRD","5882","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Paul J. M. Maas","2004-01-19T00:00:00.000+0000",NA,"3130","Folli, D.A.",1998,3,24,"Brazil","Es","LINHARES","Área do RFL 89/86",NA,NA,"<ll>dwc_commonname:</ll> Pindaíba feijão","BRA:CVRD:CVRD:0000005882",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"32","2014-07-22T16:39:31.000+0000","JBRJ","RB","RB00484633","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","P.J.M.Maas","2004-01-19T00:00:00.000+0000",NA,"3130","D.A.Folli",1998,3,24,"Brazil","Espírito Santo","Linhares","Municipal do MME, área da RFL 089/86 .",NA,NA,"Botão verde, flor branca, exsudação incolor, fruto imaturo verde, terrestre, porte arbóreo","urn:catalog:JBRJ:RB:484633",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"33",NA,"NY","NY","395800","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","D. M. Johnson","1994-01-01T00:00:00.000+0000",NA,"342","J. A. Kallunki",1993,1,18,"Brazil","EspÃ­rito Santo",NA,"Rodovia do Sol, road linking BR-101 to the Praia Setibana, ES-060 at 6 km E of BR-101",-40.45,-20.55,NA,"6b18c222-fec7-42c0-b185-a31fca952b87",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"34",NA,"Instituto de Botânica, IBT","SP","274949","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Johnson, DM","1993-01-01T00:00:00.000+0000",NA,"342","Kallunki, JA; Pirani, JR",1993,1,18,"Brazil","Espírito Santo","Guarapari","Rodovia do Sol, road linking BR-101 to the Praia Setibana, ES-060 at 6 km E of BR-101",-40.45,-20.55,NA,"BRA:IBt:SP:0000274949",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"35",NA,"MBM","MBM","262718","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,"342","Kallunki, JA; Pirani, JR",1993,1,18,"Brazil","Espírito Santo","Guarapari","Rodovia do Sol",-40.45,-20.55,"Tree 7m. in understory; sepals pale green, corolla creamy white; fruit green; flowers sometimes cauline, sometimes on a new short shoot from an old node.; Disturbed remmant of tropical rain forest.","BRA:MBM:MBM:0000262718",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"36",NA,"NY","NY","395799","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","D. M. Johnson","1994-01-01T00:00:00.000+0000",NA,"342","J. A. Kallunki",1993,1,18,"Brazil","EspÃ­rito Santo",NA,"Rodovia do Sol, road linking BR-101 to the Praia Setibana, ES-060 at 6 km E of BR-101",-40.45,-20.55,NA,"21fde885-eb3f-42c1-a6d1-0513b8660df6",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"37",NA,"NY","NY","8364","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,"ISOTYPE","2435","J. R. Pirani",1988,2,23,"Brazil","EspÃ­rito Santo",NA,"Guarapari: Rodovia do Sol, estrada que liga a BR-101 a Praia Setibana ES-060 a 6 Km da BR-101.",-40.45,-20.55,NA,"ff871b55-a377-43a0-ab01-a3906af4410d",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"38","2008-05-27T22:02:00.000+0000","MO","MO","1801939","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","D.M. Johnson","1994-01-01T00:00:00.000+0000","ISOTYPE","Pirani 2435","José R. Pirani",1988,2,23,"Brazil","Espírito Santo",NA,"Guarapari. Rodovia do Sol, estrada que liga a BR-101 à Praia Setibana ES-060 a 6 km da BR-101. Remanescente de floresta tropical pluvial, perturbada.",-40.45,-20.55,NA,"urn:catalog:MO:Tropicos:1801939","http://www.tropicos.org/Specimen/1801939","Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"39",NA,"MBM","MBM","161035","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,NA,"2435","Pirani, JR; et al.",1988,2,23,"Brazil","Espírito Santo","Guarapari","Rodovia do Sol, estrada que liga a BR 101 à Praia Setibana ES 060 a 6km da Rod. BR 101",0,0,"Arvoreta do interior da mata, 0,5m alt., tronco 5cm DAP. Ramos pendentes. Folhagem lustrosa em ambas as faces, verde-escuras na face superior, claras na inferior. Botões verde-claros, flores alvas, esverdeadas na base; fruto verde-cl","BRA:MBM:MBM:0000161035",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"40",NA,"USP","SPF","60814","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Johnson, DM","1993-01-01T00:00:00.000+0000","HOLOTYPE","2435","Pirani, JR; Thomas, WW; Mello-Silva, R; Fernandes, JB",1988,2,23,"Brazil","Espírito Santo","Guarapari","Rodovia do Sol, estrada que liga BR-101 à Praia Setibana ES-060 a 6 km da BR-101. Remanescente de floresta tropical pluvial, perturbada.",-40.45,-20.55,"Arvoreta di ubteruir da mata, 5,0m alt., tronco 5cm DAP. Ramos pendentes. Folhagem lustrosa em ambas as faces, verde-escuras na face superior, claras na inferior. Botões verde-claros, flores alvas, esverdeadas na base; fruto verde-cl","BRA:USP:SPF:0000060814",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"41",NA,NA,"Botany","U  0000331","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,"ISOTYPE",NA,"Pirani JR; et al.",1988,2,23,"Brazil",NA,NA,"Espírito Santo. Guarapari: Rodovia do Sol, estrada que liga a BR-101 à Praia Setibana ES-060 a 6 Km da BR-101.",-40.45,-20.55,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200000331",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"42","2007-05-31T13:37:48.000+0000","K","Herbarium","K000485526","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","Johnson, D.M.",NA,NA,"2435","Pirani, J.R.; Mello-Silva, R.; Thomas, W.W.; Fernandes, J.B.",1988,2,23,"Brazil",NA,NA,"Espírito Santo. Guarapari: rodovia do Sol, estrada que liga a BR-101 à Praia Setibana ES-060 a 6 km da BR-101.",-40.45,-20.55,NA,"http://specimens.kew.org/herbarium/K000485526",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"43",NA,"NY","NY","8363","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,"ISOTYPE","2435","J. R. Pirani",1988,2,23,"Brazil","EspÃ­rito Santo",NA,"Guarapari: Rodovia do Sol, estrada que liga a BR-101 a Praia Setibana ES-060 a 6 Km da BR-101.",-40.45,-20.55,NA,"339be74c-7094-4ec2-b091-6cb6258afead",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"44",NA,"US","Botany","3315205","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,"ISOTYPE","2435","J. R. Pirani, W. W. Thomas, R. Mello-Silva & J. Fernandes",1988,2,23,"Brazil","Espírito Santo",NA,"Guarapari, Rodovia do Sol estrada que liga a BR-101 a Praia Setibana es-060 a 5 km da Br-101.",-40.45,-20.55,NA,"http://n2t.net/ark:/65665/39f1e3b4f-1355-4f15-93f2-dae2622d2582",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"45","2009-02-09T11:02:14.000+0000","JBRJ","RB","RB00534142","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson",NA,NA,"ISOTYPE","2435","Pirani, J.R.; Thomas,W.W.;Mello-Silva,R.;Fernandes,J.B.",1988,11,23,"Brazil","Espírito Santo","Guarapari","Rodovia do Sol, est. Praia Setibana ES-060 a 6 km da BR-101.",-40.45,-20.55,"Remanescente de floresta tropical pluvial, perturbada. Arvoreta do interior da mata , 5m de alt.,  tronco 5 cm DAP. Ramos pendentes. Folhagem lustrosa em ambas as faces, verde-escuras na face superior, claras na inferior. Botões verde-claros, flores alv","urn:catalog:JBRJ:RB:534142",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"46",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64459","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","D. M. Johnson",NA,"PARATYPE","1848","D. M. Johnson",NA,NA,NA,"Brazil","Espirito Santo","VITÓRIA","Conexao c/ BR-101/ES-060 (Rod. p/ Praia do Sol), 6Km BR-101, 3Km da Rod. ES-060.",NA,NA,"Ambiente: Mata. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000064459",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"47",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","75532","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","D. M. Johnson",NA,NA,"2435","J. R. Pirani",NA,NA,NA,"Brazil","Espirito Santo","guarapari","Rodovia do Sol, estrada liga BR-101 à Praia Setibana ES-060 a 6Km da BR-101.",-40.45,-20.55,"Ambiente: Mata tropical pluvial, perturbada (remanescente). Habito: Arvoreta, 5m., tronco 5cm DAP","BRA:CEPLAC:CEPEC:0000075532",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
"48",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","14498","Hornschuchia citriodora D.M.Johnson","Annonaceae","Hornschuchia","citriodora","D.M.Johnson","D. M. Johnson",NA,"PARATYPE","3328","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","ALCOBAÇA","Km 6-8 da BA-001, trecho Alcobaça/Caravelas.",NA,NA,"Ambiente: Restinga. Solo arenoso. Habito: Arvorezinha, 5m.","BRA:CEPLAC:CEPEC:0000014498",NA,"Hornschuchia citriodora D.M.Johnson",NA,NA,NA,NA
