"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Reserva Natural Vale (CVRD)","CVRD","15675","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Geovane S. Siqueira","2016-11-30T00:00:00.000+0000",NA,"1147",NA,"Siqueira, G.S.",2016,11,30,"Brazil","Es","LINHARES","Área da peroba amarela, prox. Ao palmeto.",NA,NA,"<ll>dwc_commonname:</ll> Ariticum vermelho","BRA:CVRD:CVRD:0000015675",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"2","2017-10-15T13:36:46.000+0000","JBRJ","RB","RB01361606","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","G.S. Siqueira","2016-11-30T00:00:00.000+0000",NA,"1147",NA,"G.S. Siqueira",2016,11,30,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Área da peroba amarela, próximo ao palmeto. Estrada Flamengo 150 (m)",NA,NA,NA,"urn:catalog:JBRJ:RB:1361606",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"3","2014-07-08T07:48:05.000+0000","JBRJ","RB","RB00852893","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","A. Lobão",NA,NA,"204",NA,"I.G. Costa",2013,4,23,"Brazil","Rio de Janeiro","Cardoso Moreira","Serra da Bandeira, Assentamento Chico Mendes.",NA,NA,"Planta arbórea, ca. 5m; inflorescência em ramos flagelaresao nível do solo, de corola vermelha, ca. 3cm","urn:catalog:JBRJ:RB:852893",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"4",NA,"USP","SPF","213401","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Lopes, JC","2013-01-01T00:00:00.000+0000",NA,"150",NA,"Lopes, JC",2011,2,10,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Cinco-Folhas, próximo a lagoa do jacaré, atrás do laboratório de sementes.",-40.071028,-19.150361,"Arbusto de 2-2,5 m alt. Inflorescência em ramos rentes ao chão. Sépalas vináceas e pétalas vináceas em tom mais escuro.; Mata de Tabuleiro","BRA:USP:SPF:0000213401",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"5",NA,"NY","NY","02705667","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas",NA,NA,NA,"150",NA,"J. de C. A. Lopes",2011,2,10,"Brazil","EspÃ­rito Santo",NA,"Reserva Natural Vale. Estrada Cinco-Folhas, prÃ³ximo Ã  Lagoa do JacarÃ©, atrÃ¡s do laboratorio de sementes. Mata de Tabuleiro.",-40.071,-19.15028,NA,"a3d1fb13-4449-41d7-bb3d-7f23584ebda0",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"6",NA,"Reserva Natural Vale (CVRD)","CVRD","13372","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Jenifer C. Lopes","2012-06-18T00:00:00.000+0000",NA,"150",NA,"Lopes, J.C.",2011,2,10,"Brazil","Es","LINHARES","Cinco-Folhas, próximo a lagoa do jacaré, atrás do laboratório de sementes.",NA,NA,"Col. adic. L.C.S. Assis & G.S.Siqueira <ll>dwc_commonname:</ll> Ariticum vermelho","BRA:CVRD:CVRD:0000013372",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"8",NA,"UFES","VIES","23238","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Lobão, A.Q.","2010-01-13T00:00:00.000+0000",NA,"688",NA,"Giaretta, A.O.; Lopes, L.C.M.; Ribeiro, M. & Amaral, M.V.",2010,1,13,"Brazil","Espírito Santo","Conceição da Barra","Itaúnas.",NA,NA,"SW1839","BRA:UFES:VIES:0000023238",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"9",NA,"Reserva Natural Vale (CVRD)","CVRD","13234","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Geovane S. Siqueira","2012-06-18T00:00:00.000+0000",NA,"6749",NA,"Folli, D.A.",2010,12,15,"Brazil","Es","LINHARES",NA,-40.085048,-19.139633,"<ll>dwc_commonname:</ll> Ariticum vermelho","BRA:CVRD:CVRD:0000013234",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"10",NA,"UFES","VIES","23121","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Oliveira, A.G.","2009-11-22T00:00:00.000+0000",NA,"21",NA,"Oliveira, I.R.; Oliveira, A.G.",2009,11,22,"Brazil","Espírito Santo","Conceição da Barra","Itaúnas.",NA,NA,"SW1839","BRA:UFES:VIES:0000023121",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"11",NA,"Reserva Natural Vale (CVRD)","CVRD","11453","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Geovane S. Siqueira","2012-06-18T00:00:00.000+0000",NA,"5685",NA,"Paula-Souza, J.",2006,4,7,"Brazil","Es","LINHARES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"Subarbusto com flores róseas na superfície do solo ( Coleta Det também por Renato Mello-Silva 05/2006) <ll>dwc_commonname:</ll> Ariticum vermelho","BRA:CVRD:CVRD:0000011453",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
