"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-16T08:40:52.000+0000","JBRJ","RB","RB00416568","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","A. Lobão",NA,NA,"725",NA,"César S. Pardo",2005,6,20,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer prox. ao km 2,0 da Estrada para Barragem ca. Parque Nacional da Serra dos Órgãos",NA,NA,"Arvoreta 7 m. alt., CAP 28 cm. Material com frutos.","urn:catalog:JBRJ:RB:416568",NA,"Guatteria candolleana Schltdl."
"2",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","5351","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","A. Lobão","2004-01-01T00:00:00.000+0000",NA,"164",NA,"D.S. Farias",1994,3,15,"Brazil","Rio de Janeiro","Silva jardim","Rebio de Poço das Antas. Trilha para Fazenda Portu",0,0,"&nf;&nf;; Arbusto com ca. 2,5m de altura e 3,0 cm de DAP. Flores isoladas com sépalas verdes e pétalas esverdeadas e disco alaranjado. Frutos múltiplos, quando imaturos verdes e com pedicelo roxo.","BRA:PUC-RIO:FCAB:0000005351",NA,"Guatteria candolleana Schltdl."
"3",NA,"NY","NY","00836512","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens","2012-01-01T00:00:00.000+0000",NA,"9872",NA,"W. W. Thomas",1993,5,12,"Brazil","Bahia",NA,"BarrolÃ¢ndia, EstaÃ§Ã£o Experimental ""Gregorio Bondar"" CEPLAC, 48 km east of BR 101 on road to Belmonte",-39.25,-16.13,NA,"16b1aa0c-0f9c-4db0-8022-6bd2d43cc3a1",NA,"Guatteria candolleana Schltdl."
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","64461","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Mello-Silva, R de","2002-01-01T00:00:00.000+0000",NA,"9872",NA,"Thomas, W; Carvalho, AM de; Santos, TS dos; Jardim, J; Sant'Ana, SC de",1993,5,12,"Brazil","Bahia","Belmonte","Extremo Sul, Barrolândia, Estação Experimental 'Gregório Bondar' CEPLAC, 48 Km east of BR-101 on road to Belmonte",-39.25,-16.133333,"1-2m. Leaves shiny yellow-green above, deflexed. Flowers hidden beneath leaves, calyx and corolla creamy pale greenish-yellow. Stames pale orange, stigmas green.; Southern Bahian wet forest ('tabuleiro' forest). Adjacent 'mussununga'","BRA:UFBA:ALCB:0000064461",NA,"Guatteria candolleana Schltdl."
"5",NA,"Cenargen","CEN","57208","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","R. Mello-Silva",NA,NA,"698",NA,"Domingos Antônio Folli",1988,3,11,"Brazil","Ba","PORTO SEGURO","Reserva Florestal da CVRD, estrada municipal.",NA,NA,"Doação do Banco Genético do Pau Brasil. Registro nº 83. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","BRA:Cenargen:CEN:0000057208",NA,"Guatteria candolleana Schltdl."
"6",NA,"UNICAMP","UEC","37073","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Tamashiro, J.Y.","1985-07-01T00:00:00.000+0000",NA,"101",NA,"Los, M.M.",1985,2,23,"Brazil","Paraná","Caiobá?",NA,0,0,"flor, Aparentemente liana. Flores inicialmente verdes, depois rosa.","BRA:UNICAMP:UEC:0000037073",NA,"Guatteria candolleana Schltdl."
"7",NA,NA,"Botany","U.1064102","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Mattos Silva LA; Brito HS",1980,6,17,"Brazil","Bahia",NA,"Brasil. Município de Santa Cruz de Cabrália. Estrada que liga o Povoado de Santo André à S.C. de Cabrália, numa extensão aprox. de 3 km.",-39.025,-16.25,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1064102",NA,"Guatteria candolleana Schltdl."
"8",NA,NA,"Botany","U.1064103","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Mattos Silva LA; Brito HS",1980,7,9,"Brazil","Bahia",NA,"Brasil. Município de Belmonte. Ramal para Mogiquiçaba, com entrada no km 76 da Rod. Itapebi/Belmonte, lado direito. Região de Mata Higrofila Sul Bahiana. 2-5 km antes de Mogiquiba.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1064103",NA,"Guatteria candolleana Schltdl."
"9",NA,"UEFS","HUEFS","40060","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.",NA,NA,NA,"18091",NA,"Harley, R.M.",1977,1,18,"Brazil","Bahia","Prado","13 Km S of Cumuruxatiba on the road to Prado.",-39.233333,-17.2,"High rain forest.","BRA:UEFS:HUEFS:0000040060",NA,"Guatteria candolleana Schltdl."
"10",NA,"IPA","IPA","23333","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Harley, R.M.",NA,NA,"17360",NA,"Harley, R.M.",1974,3,24,"Brazil","Bahia",NA,"coastal zone. 24 km SW of Belmonte on road to Itapebi.",-39.05,-16,NA,"BRA:IPA:IPA:0000023333",NA,"Guatteria candolleana Schltdl."
"11",NA,"NY","NY","00836779","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens","2012-01-01T00:00:00.000+0000",NA,"3266",NA,"R. P. BelÃ©m",1967,2,3,"Brazil","Bahia",NA,"Belmonte.",-38.902222,-15.899167,NA,"c3d3a991-46dd-46fd-bf08-bf1c709a754a",NA,"Guatteria candolleana Schltdl."
"12",NA,NA,"Botany","U.1064108","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Duarte AP",1962,6,25,"Brazil","Bahia",NA,"Porto Seguro - Bahia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1064108",NA,"Guatteria candolleana Schltdl."
"13",NA,"F","Botany","V0232384F","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","RRC ID Flag","1938-01-01T00:00:00.000+0000",NA,"214",214,"P. DusÃ©n",1902,3,2,"Brazil","Rio de Janeiro",NA,NA,-42.5,-22,NA,"32a74d5e-6956-4501-924e-eb2f45f70e6c",NA,"Guatteria candolleana Schltdl."
"14",NA,"MBM","MBM","252083","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Fries, RE",NA,NA,"214",NA,"Dusén, P",1902,3,2,"Brazil","Rio de Janeiro","Mauá","Mauá",0,0,NA,"BRA:MBM:MBM:0000252083",NA,"Guatteria candolleana Schltdl."
"15","2015-09-05T08:45:15.000+0000","MNHN","P","P00123762","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Glaziou",NA,NA,NA,7504,"Glaziou, A.|Wittiq",1874,10,18,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00123762",NA,"Guatteria candolleana Schltdl."
"16",NA,"B","Herbarium Berolinense","B 10 0243160","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.",NA,NA,NA,NA,NA,"Sellow,F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://herbarium.bgbm.org/object/B100243160",NA,"Guatteria candolleana Schltdl."
"17",NA,"B","Herbarium Berolinense","B 10 0277767","Guatteria hilariana var. pallescens R.E.Fr.",NA,"Annonaceae","Guatteria","hilariana","pallescens","var. pallescens R.E.Fr.",NA,NA,"LECTOTYPE",NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100277767",NA,"Guatteria hilariana var. pallescens R.E.Fr."
"18","2007-06-05T10:28:56.000+0000","K","Herbarium","K000487266","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Mello-Silva, R.",NA,"ISOTYPE","s.n.",NA,"Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Herb. Reg. Berolinense.  Herbarium Hookerianum 1867","http://specimens.kew.org/herbarium/K000487266",NA,"Guatteria candolleana Schltdl."
"19",NA,"B","Herbarium Berolinense","B 10 0277766","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","R. E. Fries",NA,NA,NA,NA,"Sellow,F.",NA,NA,NA,"Brazil",NA,NA,"Sumidouro prov. Sebast. et in Minarum prov.; St. P",NA,NA,NA,"http://herbarium.bgbm.org/object/B100277766",NA,"Guatteria candolleana Schltdl."
"20",NA,"G","Geneva Herbarium – General Collection (G)","G-G-194206/1","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.",NA,NA,"ISOTYPE",NA,NA,"Sellow, F. (Coll. Moricand)",NA,NA,NA,"Brazil",NA,NA,"Brésil",-53.08972,-10.77306,NA,NA,NA,"Guatteria candolleana Schltdl."
"21","2014-07-08T02:45:04.000+0000","JBRJ","RB","RB00042420","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","P. J. M. Maas","1999-01-01T00:00:00.000+0000",NA,"10901",NA,"S. A. Mori; T. S. dos Santos & C. B. Thompson",NA,NA,NA,"Brazil","Bahia","Santa Cruz de Cabrália","2-4 km a W de Sta. Cruz de Cabrália, pela estrada antiga. folha SE-24 (16-39c).",NA,NA,"Árvore, 4 m de altura. Frutos maduros, pretos com hastes avermelhadas.","urn:catalog:JBRJ:RB:42420",NA,"Guatteria candolleana Schltdl."
"22",NA,"G","Geneva Herbarium – General Collection (G)","G-G-346696/1","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Maas, P. J. M. (2014)",NA,NA,NA,NA,"Moricand, M. E. S. (Coll. Boissier)",NA,NA,NA,"Brazil",NA,NA,"Brésil",-53.08982,-10.77311,NA,NA,NA,"Guatteria candolleana Schltdl."
"23",NA,"B","FMNH-B-Types","14178","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.",NA,NA,"TYPE","1889",NA,"E. F. Poeppig",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria candolleana Schltdl."
"24",NA,"B","FMNH-B-Types","14192","Guatteria hilariana var. pallescens R.E.Fr.",NA,"Annonaceae","Guatteria","hilariana","pallescens","var. pallescens R.E.Fr.",NA,NA,"TYPE","3857",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria hilariana var. pallescens R.E.Fr."
"25","2014-07-08T02:56:59.000+0000","JBRJ","RB","RB00041962","Guatteria candolleana Schltdl.","cf.","Annonaceae","Guatteria","candolleana",NA,"Schltdl.","R. M. Harley","1977-01-01T00:00:00.000+0000",NA,"17360",NA,"R. M. Harley",NA,NA,NA,"Brazil","Bahia","Itapebi","24 km. S. W. of Belmonte on road to Itapebi. .",NA,NA,"Shrub to 2 m. Leaves bright green, glossy above, rather bullate, paler beneath. Tepals fleshy, yellow-green. Anthers dull yellow. Young ovaries dark green.","urn:catalog:JBRJ:RB:41962",NA,"Guatteria candolleana Schltdl."
"26",NA,"B","Herbarium Berolinense","B 10 0277768","Guatteria hilariana var. pallescens R.E.Fr.",NA,"Annonaceae","Guatteria","hilariana","pallescens","var. pallescens R.E.Fr.",NA,NA,"ISOLECTOTYPE",NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100277768",NA,"Guatteria hilariana var. pallescens R.E.Fr."
"27",NA,NA,"Botany","L.1761528","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Maas PJM; Westra LYT",NA,NA,NA,NA,"Duarte AP",1962,6,25,"Brazil","Bahía",NA,"Porto Beguro - Bahia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1761528",NA,"Guatteria candolleana Schltdl."
"28",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","11124","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","R. de Mello-Silva",NA,NA,"17360",NA,"R. M. Harley",NA,NA,NA,"Brazil","Bahia","belmonte","24Km ao SW da cidade, Rod. p/ Itapebi.",-39.05,-16,"Ambiente: Mata de Restinga. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000011124",NA,"Guatteria candolleana Schltdl."
"29",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","15524","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","R. de Mello-Silva",NA,NA,"10901",NA,"S. A. Mori",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","2-4Km ao W da cidade, pela estrada anriga.",NA,NA,"Ambiente: Campos e restinga. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000015524",NA,"Guatteria candolleana Schltdl."
"30",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","21430","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","R. de Mello-Silva",NA,NA,"18091",NA,"R. M. Harley",NA,NA,NA,"Brazil","Bahia","prado","Pico das Almas. Vertente leste. Subida do pico do campo norte do Queiroz. Obs. Foto da exsicata.",-39.233333,-17.2,"Ambiente: Mata higrofila. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000021430",NA,"Guatteria candolleana Schltdl."
