"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HST","22422","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","A.M.Miranda","2018-06-06","","38","","W.M. Aitken II","2018","5","11","brazil","Bahia","Itacaré","Fazenda Vida Mansa","-39.157785","-14.360606","Arvoreta ca. 5 m alt.","","centroide mpo","GBIF","Guatteria oligocarpa Mart."
"2","","","HST","22013","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","A.M.Miranda","2017-12-04","","6818","","A.M.Miranda; K.Martins, A.Figueredo","2017","10","18","brazil","Bahia","Saubara","distrito de Cabuçu, fazenda Cabuçu","-38.754892","-12.781103","Arbusto delgado, ca. 2 m alt; caule amarronzado; folhas quebradiças; flores creme esverdeada; frutos imaturos verde-arroxeado, depois arroxeado. Ocasional.","","centroide mpo","GBIF","Guatteria oligocarpa Mart."
"3","","","RB","RB01358974","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","C. Pessoa","","","1321","","Santos, E. A.","2016","2","26","brazil","Bahia","São Felipe","Conglomerado BA_858-4-2-3","-39.089444","-12.847222","Árvore","","original coordinates","GBIF","Guatteria oligocarpa Mart."
"4","","","RB","RB01015888","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","A.LOBÃO","","","9532","","A.M. Amorim; J.L. Paixão; L. Daneu","2015","3","14","brazil","Bahia","Itacaré","Rodovia Ilhéus a Itacaré, Campo Cheiroso, ca. 14km ao norte de Serra Grande.","-39.066667","-14.366667","Arbusto ca. 3m alt. Folhas verdes, a face inferior mais clara. Pétalas marrom-esverdeada","","original coordinates","GBIF","Guatteria oligocarpa Mart."
"5","","","HUESB","11507","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","","","","657","","Silva, G.S.; Souza, R.S.; Santos, R.J.; Ornelas, M.M.; Moreira, R.S.; Souza, R.S.; Santos, R.J.; Ornelas, M.M.; Moreira, R.S.","2015","12","4","brazil","Bahia","Igrapiúna","Reserva Ecológica da Michelin., Cachoeira da Pancada Grande.","-39.166722","-13.782556","Árvore, ca. 8m alt. Folhas simples, alternas, crassas, verde. Frutos imaturos, verde.; Mata atlântica.","","original coordinates","GBIF","Guatteria oligocarpa Mart."
"6","","","RB","RB01395610","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","","","","71","","Grupo de Coletores do Núcleo Juçara","2014","1","25","brazil","Espírito Santo","Conceição da Barra","Estrada principal de acesso a Flona. Núcleo Juçara, Matriz 071 - próximo a apilcultura. Floresta Nacional do Rio Preto","-39.850833","-18.36","árvore, terrícola, codominante de dossel, de solo arenoso, de encosta, interior do fragmento, de acesso regular","","original coordinates","GBIF","Guatteria oligocarpa Mart."
"7","","","UFP","80799","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","Bazante, M.L.","2014-05-30","","13","","Bazante, M.L.","2014","5","27","brazil","Pernambuco","Igarassu","Usina São José","-34.960275","-7.817322","HABITAT:Mata de Piedade, Mata Atlântica.; DESC:Arvoreta 4m alt., pétalas verde-amareladas.;","","centroide mpo (0)","GBIF","Guatteria oligocarpa Mart."
"8","","","UFP","80807","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","Bazante, M.L.","2014-09-04","","25","","Bazante, M.L.","2014","9","4","brazil","Pernambuco","Igarassu","Usina São José","-34.960275","-7.817322","HABITAT:Mata dos macacos, Mata Atlântica.; DESC:Arbusto, ca. 2m alt., interior de mata ; pétalas cremes a amarelo-esverdeadas; sépalas marrons a verdes.;","","centroide mpo (0)","GBIF","Guatteria oligocarpa Mart."
"9","","","UFP","80802","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","Bazante, M.L.","2014-09-04","","23","","Bazante, M.L.","2014","9","4","brazil","Pernambuco","Igarassu","Usina São José","-34.960275","-7.817322","HABITAT:Mata dos Macacos, Mata Atlântica.; DESC:Arbusto, ca. 2m alt.; interior de mata; pétalas cremes a amarelo-esverdeadas, sépalas marrons.;","","centroide mpo (0)","GBIF","Guatteria oligocarpa Mart."
"10","","","UFP","80801","Guatteria oligocarpa Mart.","","Annonaceae","Guatteria","oligocarpa","","Mart.","Bazante, M.L.","2014-09-04","","21","","Bazante, M.L.","2014","9","4","brazil","Pernambuco","Igarassu","Usina São José","-34.960275","-7.817322","HABITAT:Mata dos Macacos, Mata Atlântica.; DESC:arbusto, ca. 2m alt.; interior de mata; pétalas cremes a amarelo-esverdeadas, sépalas marrons.;","","centroide mpo (0)","GBIF","Guatteria oligocarpa Mart."
