"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"MBML","MBML-HERBARIO","49189","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","J.C. Lopes/14-11-2011",NA,NA,352,"J.C. Lopes; M.F. Santos, L.P. Ribeiro & T.F. Ansante",2011,11,14,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi. Na beira da estrada para Goiapaba-Açu partindo da sede da reserva",-40.54925,-19.907917,"Arvoreta ca 2m alt., ramos descamantes castanho-avermelhados. Cálice castanho e pétalas creme","BRA:MBML:MBML-HERBARIO:0000049189","Xylopia decorticans D.M.Johnson & Lobão"
"2",NA,"MBML","MBML-HERBARIO","38847","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","A. Lobão/Jan.2010",NA,NA,6004,"A. P. Fontana; P. Maas, H. Maas, L. Westra, U. Scharf, T. van Andal, M. Jansen & G. Bernard.",2009,5,5,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, trilha do Túmulo.",-43.521389,-19.995278,"Arvoreta, ca. 2 a 5m. Cauleflora. Inflorescência passada. Caule descamante avermelhado.","BRA:MBML:MBML-HERBARIO:0000038847","Xylopia decorticans D.M.Johnson & Lobão"
"3","2017-10-18T11:56:13.000+0000","JBRJ","RB","RB00577329","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","A. Lobão & D.M. Johnson",NA,"PARATYPE",3105,"A.P. Fontana; L. Kollmann, K.A. Brahim & R.R. dos Santos",2007,3,23,"Brazil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras, prop. do Sr. Emílio Feich.",-40.727778,-20.069722,"Arvoreta 4m, na sombra, caule com descamação avermelhado, frutos imaturos verdes, flor seca.","urn:catalog:JBRJ:RB:577329","Xylopia decorticans D.M.Johnson & Lobão"
"4","2014-07-08T03:31:16.000+0000","JBRJ","RB","RB00420100","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","A. Lobão",NA,NA,220,"R. R. Vervloet; W. Pizziolo & E. Bausen",2002,4,30,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi, Estrada João Neiva, final da Reserva, próximo a represa Tracomal. Reserva Biológica Augusto Ruschi",NA,NA,"Arvoreta 3 m de alt., beira de brejo, dossel com aproximado 20 m, tronco marrom avermelhado, frutos imaturos de cor verde, baixada.","urn:catalog:JBRJ:RB:420100","Xylopia decorticans D.M.Johnson & Lobão"
"5",NA,"MBML","MBML-HERBARIO","17620","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","A. Lobão & D. M. Johnson/Set.2007",NA,"HOLOTYPE",1172,"R.R. Vervloet; et al",2002,10,8,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Arvoreto com 6m, topo de morro, dossel 22m, frutos imaturos de cor verde.","BRA:MBML:MBML-HERBARIO:0000017620","Xylopia decorticans D.M.Johnson & Lobão"
"6","2017-10-17T18:35:43.000+0000","JBRJ","RB","RB00534165","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","A.Lobão",NA,"PARATYPE",456,"Demuner, V.; E. Bausen",2000,1,5,"Brazil","Espírito Santo","Santa Teresa","Mata do Museu de Biologia Melo Leitão.",NA,NA,"Arbusto 4 m de alt. Botões florais, frutos imaturos de cor verde, maduros de cor vermelha, sementes pretas.","urn:catalog:JBRJ:RB:534165","Xylopia decorticans D.M.Johnson & Lobão"
"7",NA,"MBML","MBML-HERBARIO","9943","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","A. Lobão & D. M. Johnson/Set.2007",NA,"PARATYPE",740,"W. P. Lopes; E. Bausen & W. Pizziolo",1999,5,19,"Brazil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria",-40.683611,-19.931111,"Arvore 8m. DAP 11cm. Fuste 5m. Frutos imaturos verdes.","BRA:MBML:MBML-HERBARIO:0000009943","Xylopia decorticans D.M.Johnson & Lobão"
"8",NA,"MBML","MBML-HERBARIO","10873","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","A. Lobão & D. M. Johnson/Set.2007",NA,"PARATYPE",15,"V. Demuner; E. Bausen & W. Pizziolo",1999,9,22,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arvoreto 6m de altura. Frutos imaturos de cor verde, maduros de cor vermelho rosado com sementes pretascasca interna do fruto marrom, botões floriferos nos ramos aereos. Frutos com varios frutiolos + ou - familia do conde. Planta local","BRA:MBML:MBML-HERBARIO:0000010873","Xylopia decorticans D.M.Johnson & Lobão"
"9","2017-10-06T13:53:20.000+0000","JBRJ","RB","RB00534169","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","A.Lobão",NA,"PARATYPE",842,"Kollmann, L.; E. Bausen & W. Pizziolo",1998,10,28,"Brazil","Espírito Santo","Santa Teresa","Mata Fria. Terreno de Clério Loss.",NA,NA,"Arbusto. 4 m de alt. Botões brancos. Mata de encosta","urn:catalog:JBRJ:RB:534169","Xylopia decorticans D.M.Johnson & Lobão"
"10",NA,"MBML","MBML-HERBARIO","8294","Xylopia decorticans D.M.Johnson & Lobão","Annonaceae","Xylopia","decorticans","D.M.Johnson & Lobão","P.J.M. Maas/2009",NA,NA,896,"L. Kollmann; E. Bausen & W. Pizziolo",1998,11,9,"Brazil","Espírito Santo","Santa Teresa","Aparecidinha",-40.593889,-19.973056,"Mata de baixada. Arvoreto 10m. Fuste 6m. Botões brancos.","BRA:MBML:MBML-HERBARIO:0000008294","Xylopia decorticans D.M.Johnson & Lobão"
