"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2017-10-14T03:52:08.000+0000","JBRJ","RB","RB00953045","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","J.C. Lopes","2012-01-01T00:00:00.000+0000",NA,"150",NA,"J.C. Lopes; G.S. Siqueira; L.C.S. Assis",2011,2,10,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Cinco-Folhas, próximo a lagoa do jacaré, atrás do laboratório de sementes.",-40.070833,-19.150278,"Arbusto de 2-2,5m alt. Inflorescência em ramos rentes ao chão. Sépalas vináceas em tom mais escuro","urn:catalog:JBRJ:RB:953045",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"2",NA,"NY","NY","397111","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","P. J. M. Maas","1999-01-01T00:00:00.000+0000",NA,"8838",NA,"P. J. M. Maas",1999,2,22,"Brazil","Rio de Janeiro",NA,"Reserva Ecológica Estadual de Jacarepiá",-42.43,-22.92,NA,"327f28a4-6fb9-459f-862a-aa2d563eeeae",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"3",NA,NA,"Botany","U.1063149","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Maas PJM",NA,NA,NA,NA,"Maas PJM; et al.",1999,2,22,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1063149",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"4","2017-10-15T16:30:46.000+0000","JBRJ","RB","RB00041987","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","P.J.M. Maas","1999-01-01T00:00:00.000+0000",NA,"8838",NA,"P.J.M. Maas; H. Maas, C. Farney, D. Fernandes",1999,2,22,"Brazil","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepiá, Restinga forest, on white stand, sea level. Reserva Ecológica Estadual de Jacarepiá",NA,NA,"Tree, 8m tall, 7cm in diam, upper side of leaves shiny green, lower side pale shiny green, inflorescence flagelliform, produced from the base of the main trunk, up to 3m long, flowers with a scent of apples, sepals brownsih pink, petals pinkish red, stamens whitish with red connective appendage, carpels green, young fruit pinkish brown; very common. Separate: Spirit coll., fruit separate.","urn:catalog:JBRJ:RB:41987",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"5",NA,"F","Botany","V0232346F","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","RRC ID Flag","2003-01-01T00:00:00.000+0000",NA,"8838",8838,"P. J. M. Maas",1999,2,22,"Brazil","Rio de Janeiro",NA,NA,-42.5,-22,NA,"f36e19fb-da40-4c0b-854c-165df7463cb7",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"6",NA,"Instituto de Botânica, IBT","SP","335100","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Maas, PJM","1999-01-01T00:00:00.000+0000",NA,"8838",NA,"Maas, PJ; Maas, H; Farney, C; Fernandes, D",1999,2,22,"Brazil","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepiá",-42.433333,-22.916667,NA,"BRA:IBt:SP:0000335100",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"7",NA,NA,"Botany","U.1063151","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Maas PJM",NA,NA,NA,NA,"Maas PJM; et al.",1999,2,22,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1063151",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"8",NA,"W","Herbarium W","2005-0006730","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","P. J. M. Maas 1999",NA,NA,NA,NA,"Maas,P.J.M., Maas,H., Farney,C. & Fernandes,D.",1999,2,22,"Brazil",NA,NA,"Brasil, Rio de Janeiro, Saquarema, Reserva Ecológica Est. de Jacarepiá.",NA,NA,NA,NA,NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"9",NA,NA,"Botany","U.1063141","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Maas PJM",NA,NA,NA,NA,"Farney C",1990,11,15,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1063141",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
"10",NA,NA,"Botany","U.1063143","Duguetia sessilis (Vell.) Maas","Annonaceae","Duguetia","sessilis","(Vell.) Maas","Maas PJM",NA,NA,NA,NA,"Farney C",1986,9,12,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1063143",NA,"Duguetia sessilis (Vell.) Maas",NA,NA,NA
