"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HEPH","31603","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","","2016-01-01","","s.n.","","VALEC","2015","7","10","brazil","Bahia","Ilhéus","","-39.190761","-14.766458","SIRGAS 2000 UTM 24S - 8378362,69 N e 482716,884 E; Floresta Ombrófila Densa de terra firme","","centroide mpo (0)","GBIF","Unonopsis bahiensis Maas & Orava"
"2","","","ALCB","121418","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","Gomes, FS","2013-12-01","","1636","","Gomes, FS","2013","4","15","brazil","Bahia","Una","","-39.045278","-15.349444","Frutos imaturos. 98.3, parcela 01.","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"3","","","ALCB","121412","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","Gomes, FS","2013-12-01","","1630","","Gomes, FS","2013","4","15","brazil","Bahia","Una","","-39.045278","-15.349444","Folhas cartáceas. Flores axilares em botões. 89.3, parcela 02.","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"4","","","HUEFS","198759","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","","","","1529","","Popovkin, A.V.","2013","8","28","brazil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","Atlantic Forest.","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"5","","","HUEFS","198784","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","","","","1553","","Popovkin, A.V.","2013","10","2","brazil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","Atlantic Forest.","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"6","","","HUEFS","198797","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","","","","1566","","Popovkin, A.V.","2013","10","23","brazil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","Atlantic Forest.","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"7","","","RB","RB01395725","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","","","","49","","Grupo de Coletores do Núcleo Araticum","2013","12","6","brazil","Bahia","Porto Seguro","Trilha de entrada do Parque. Núcleo Araticum, Matriz 49. Parque Nacional Histórico do Monte Pascoal","-39.316667","-16.855278","árvore, terrícola","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"8","","","RB","RB01395731","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","","","","71","","Grupo de Coletores do Núcleo Araticum","2013","12","7","brazil","Bahia","Porto Seguro","Núcleo Araticum, Matriz 71. Parque Nacional Histórico do Monte Pascoal","-39.308889","-16.85","árvore, terrícola, de solo arenoso, de encosta, interior do fragmento, de acesso regular","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"9","","","RB","RB00750345","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","A. Lobão","","","113","","Melito, M; Souza, L","2012","2","9","brazil","Bahia","Una","REBIO de Una, trilha da Roda d´Água.","-39.054722","-15.159722","Arbustiva, ca. 4 m. Nervura central da face abaxial marrom a amarelada ou verde para as folhas apicais. Pedunculo do carpideo de amarelo a vermelho, carpideo de mesma coloração.","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"10","","","HUEFS","186169","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","","","","1084","","Popovkin, A.V.","2012","3","28","brazil","Bahia","Entre Rios","Imbé.","-38","-12.066667","Atlantic forest.","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"11","","","RB","RB00720569","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","A.Lobão","","","3458","","Matos, E. N. de; Vidal, G., Santos, N.","2012","4","30","brazil","Bahia","Jaguaripe","Brasil, Bahia, Jaguaripe: Pinaco .","-38.978333","-13.238333","Árvore. Frutos verdes.","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"12","","","HUEFS","191336","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","","","","1327","","Popovkin, A.V.","2012","12","31","brazil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","","","original coordinates","GBIF","Unonopsis bahiensis Maas & Orava"
"13","","","RB","RB00792721","Unonopsis bahiensis Maas & Orava","","Annonaceae","Unonopsis","bahiensis","","Maas & Orava","Adriana Quintella Lobão","","","1732","","J.L. Paixão; Larissa Rocha","2011","3","4","brazil","Bahia","Almadina","Serra do Corcovado, 9,8 Km ao Sul de Coaraci, na Rodovia Coaraci / Almadina. Área da Caixa D´agua, SAAE. Estrada a Norte de Almadina. Coordenadas UTM: 433.520E; 8.364.071N.","-39.663617","-14.70145","Árvore, com cerca de 6 metros de altura. Folhas discolores verdes brilhantes. Flores e botões esverdeados. Frutos imaturos esverdeados. Material para molecular.","","centroide mpo","GBIF","Unonopsis bahiensis Maas & Orava"
