"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UFPE","UFP","18561","Guatteriopsis kuhlmannii R.E.Fr.","Annonaceae","Guatteria","kuhlmannii","R.E.Fr.","Rainer, H.",NA,NA,"s.n.",NA,"Benko-Isepon, A.M.",1993,2,16,"Brazil","Amazonas","Manaus","Próximo a Reserva Egler-km 64 da estrada para Taquatiara.",0,0,"DESC:Arvoreta de 4m de altura e 3cm de diâmetro.&nf;&nf;&nf;&nf;;","BRA:UFPE:UFP:0000018561","Guatteriopsis kuhlmannii R.E.Fr."
"2",NA,NA,"Botany","U.1661918","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas",NA,NA,NA,NA,NA,"Plowman TC; Davidse G; Rosa NA; Rosário CS; Dos Santos MR",1980,3,1,"Brazil","Pará",NA,"Municipio Paragominas: Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, nearb kilometer marker 1509.",-47.533333,-4.283333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1661918","Guatteria cryandra Erkens & Maas"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","120370","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","Oliveira, J. de","1982-01-01T00:00:00.000+0000",NA,"9413",NA,"Mike Hopkins",1980,3,1,"Brazil","Pará",NA,"Belém-Brasília highway (BR 010), 17 km south of Ligação do Pará, near kilometer marker 1509",-47.53,-4.283333,NA,"urn:catalog:inpa:herbarium:126357","Guatteria cryandra Erkens & Maas"
"4",NA,NA,"Botany","L.1093555","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas",NA,NA,NA,NA,NA,"Plowman TC; Davidse G; Rosa NA; Rosário CS; Dos Santos MR",1980,3,1,"Brazil","Pará",NA,"Municipio Paragominas: Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, nearb kilometer marker 1509.",-47.533333,-4.283333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093555","Guatteria cryandra Erkens & Maas"
"5",NA,NA,"Botany","L.1093552","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas",NA,NA,NA,NA,NA,"Plowman TC; Davidse G; Rosa NA; Rosário CS; Dos Santos MR",1980,3,1,"Brazil","Pará",NA,"Municipio Paragominas: Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, nearb kilometer marker 1509.",-47.533333,-4.283333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093552","Guatteria cryandra Erkens & Maas"
"6",NA,NA,"Botany","L.1093553","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas",NA,NA,NA,NA,NA,"Plowman TC; Davidse G; Rosa NA; Rosário CS; Dos Santos MR",1980,3,1,"Brazil","Pará",NA,"Municipio Paragominas: Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, nearb kilometer marker 1509.",-47.533333,-4.283333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093553","Guatteria cryandra Erkens & Maas"
"7","2014-07-08T02:57:00.000+0000","JBRJ","RB","RB00041973","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","U. Scharf","2009-04-27T00:00:00.000+0000",NA,"24098",NA,"R. L. Froes; J. M. Pres",1949,3,24,"Brazil","Pará","Pará","Rio Capim; entre Aproaga e Ig Candim.",NA,NA,"Arbusto de 3 metros flores amarelas, T.F. mata Virgem","urn:catalog:JBRJ:RB:41973","Guatteria cryandra Erkens & Maas"
"8",NA,"UFMT","UFMT","11118","Guatteriopsis kuhlmannii R.E.Fr.","Annonaceae","Guatteria","kuhlmannii","R.E.Fr.",NA,NA,"ISOTYPE","2015",NA,"Kuhlmann, J.G.",1924,4,17,"Brazil","Pará","Tucuruí","Victoria, Trecuruhy, afll. do Xingú",0,0,"Arvoreta de ramos patentes até 5 mts.: fl. creme, matta de terra firme.","BRA:UFMT:UFMT:0000011118","Guatteriopsis kuhlmannii R.E.Fr."
"9","2017-10-18T13:10:23.000+0000","JBRJ","RB","RB00534192","Guatteriopsis kuhlmannii R.E.Fr.","Annonaceae","Guatteria","kuhlmannii","R.E.Fr.",NA,NA,"ISOTYPE","2015",NA,"Kuhlmann, J.G.",1924,4,17,"Brazil","Pará","Tucuruí","Victoria.",NA,NA,"Arvoreta de ramos patentes até 5 mts.: fl. creme, matta de terra firme.","urn:catalog:JBRJ:RB:534192","Guatteriopsis kuhlmannii R.E.Fr."
"10","2017-10-18T13:49:08.000+0000","JBRJ","RB","RB00534193","Guatteriopsis kuhlmannii R.E.Fr.","Annonaceae","Guatteria","kuhlmannii","R.E.Fr.",NA,NA,"ISOTYPE","2015",NA,"Kuhlmann, J.G.",1924,4,17,"Brazil","Pará","Tucuruí","Victoria.",NA,NA,"Arvoreta de ramos patentes até 5 mts.: fl. creme, matta de terra firme.","urn:catalog:JBRJ:RB:534193","Guatteriopsis kuhlmannii R.E.Fr."
