"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","VIES","28754","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","","","","4527","","Assis, A.M.; Cribari, R.S.; Santos, J.","2018","7","28","brazil","Espírito Santo","Presidente Kennedy","Restinga de moitas próximo da Igreja das Neves (Praia das Neves).","-40.988333","-21.230278","Arbusto. Frutos verdes e avermelhado. Botões marrons. Formação arbustiva aberta de restinga.","","original coordinates","GBIF","Xylopia ochrantha Mart."
"2","","","RB","RB01152414","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","Bello, D. et al.","","","105","","Bello, D.; Resende, J. Terra, G. & Ramos , M.","2014","8","7","brazil","Rio de Janeiro","Carapebus","Conglomerado 218-1-2-20. UTM do Ponto Central E (229416m) N (7539368m). Fuso do GPS (24K)","-41.652434","-22.196279","Árvore, com 5 m de altura. Base reta. Casca interna amarronzada e externa marrom escuro, fina, áspera, com um sutil odor ao ser cortada. Fruto maduro, com 5-6 cm, com forma cilíndrica, internamente rosado e externamente avermelhado, carnoso, com polpa","","centroide mpo","GBIF","Xylopia ochrantha Mart."
"3","","","CVRD","14353","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","Geovane S. Siqueira","2013-04-25","","7011","","Folli, D.A.","2013","1","10","brazil","Es","PINHEIROS","","-40.16325","-18.3825","<ll>dwc_commonname:</ll> Coração","","original coordinates","GBIF","Xylopia ochrantha Mart."
"4","","","CEN","86914","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","M. Simon","","","1900","","Marcelo Fragomeni Simon","2013","6","23","brazil","Ro","PORTO VELHO","Margem esquerda do rio Madeira. Parcela T1 P1.","-64.833333","-9.438055","Árvore com 5 m. Frutos imaturos vináceos crescendo do tronco e ramos.","","original coordinates","GBIF","Xylopia ochrantha Mart."
"5","","","VIES","25140","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","Ribeiro, M.","2012-03-07","","746","","Ribeiro, M.; Andrade, R.C. & Marcarini, L.","2012","1","11","brazil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande.","-39.832833","-18.445026","SW1839","","centroide mpo","GBIF","Xylopia ochrantha Mart."
"6","","","SP","445240","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","D'Orazio, FAE","2012-09-12","","56","","D'Orazio, FAE","2012","3","25","brazil","São Paulo","Tremembé","Poço Grande","-45.634722","-22.977778","","","original coordinates","GBIF","Xylopia ochrantha Mart."
"7","","","CEN","83301","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","M. Simon","","","3582","","Aécio Amaral-Santos","2012","6","15","brazil","Ro","PORTO VELHO","Local onde será instalada a linha de transmissão (LT) 38, onde está ocorrendo a supressão!","-64.328055","-9.233333","","","original coordinates","GBIF","Xylopia ochrantha Mart."
"8","","","CVRD","13870","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","Siquiera, G.S.","2012-09-05","","776","","Siqueira, G.S.","2012","9","5","brazil","Es","LINHARES","","-40.064972","-19.1495","<ll>dwc_commonname:</ll> Coração","","original coordinates","GBIF","Xylopia ochrantha Mart."
"9","","","HUEFS","168654","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","A.Lobão","2012-05-01","","703","","Matos, E.N.de","2011","10","22","brazil","Bahia","Uma","Fazenda Bolandeira.","-39.003333","-15.339722","Restinga. Floresta.","","original coordinates","GBIF","Xylopia ochrantha Mart."
"10","","","HUEFS","182995","Xylopia ochrantha Mart.","","Annonaceae","Xylopia","ochrantha","","Mart.","A.Lobão","","","862","","Matos, E.N.de","2011","11","28","brazil","Bahia","Conde","Faz. Fundão..","-37.586389","-11.871111","NanoFloresta. e Moitas","","original coordinates","GBIF","Xylopia ochrantha Mart."
