"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"25",NA,"UNIVILLE","JOI","12073","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","A.L. de Gasper","2010-01-01T00:00:00.000+0000",NA,"1311",NA,"S. Dreveck",2009,11,25,"Brazil","Santa Catarina","Joinville","Próximo a BR-101.",-48.87,-26.37,"Encontrada em área aberta; HABITAT: entorno do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","BRA:UNIVILLE:JOI:0000012073",NA,"Annona neosericea H.Rainer",NA,NA
"26",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","44512","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Stival-Santos, A.","2009-11-05T00:00:00.000+0000",NA,"1155",NA,"Stival-Santos, A.",2009,11,5,"Brazil","Santa Catarina","Botuverá","Lageado Alto- Recanto Feliz.",-49.14,-27.18,"arvoreta. Florística IFFSC 519 (Arvoreta). Floresta Ombrófila Densa.","BRA:UFSC:FLOR:0000044512",NA,"Annona neosericea H.Rainer",NA,NA
"27",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","44535","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Korte, A.","2009-12-07T00:00:00.000+0000",NA,"1447",NA,"Korte, A.",2009,12,7,"Brazil","Santa Catarina","Rio do Sul","Fundo Canoas.",-49.68,-27.18,"árvore, flor amarela, 6m altura. Fito IFFSC 513/O/14. Floresta Ombrófila Densa.","BRA:UFSC:FLOR:0000044535",NA,"Annona neosericea H.Rainer",NA,NA
"28",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","5320","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, A.A.","2009-12-01T00:00:00.000+0000",NA,"3341",NA,"Verdi, M.",2009,12,2,"Brazil","Santa Catarina","Morro da Fumaça","Estação Cocal, Interior do fragmento",0,0,"IFFSC 51, FURB 18499; Arbóreo, 8 m, com fruto, flor azul, estádio de sucessão avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Arbóreo, 8 m, com fruto, flor azul, estádio de sucessão avançado","BRA:UNICENTRO:HUCO:0000005320",NA,"Annona neosericea H.Rainer",NA,NA
"29",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","44534","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Cadorin, T.J.","2009-12-12T00:00:00.000+0000",NA,"851",NA,"Cadorin, T.J.",2009,12,12,"Brazil","Santa Catarina","Joinville","Parque Municipal Zoobotânico Joinville.",-48.828611,-26.290555,"árvore","BRA:UFSC:FLOR:0000044534",NA,"Annona neosericea H.Rainer",NA,NA
"30",NA,"Universidade Estadual de Londrina, UEL","FUEL","51059","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","A.A. de Oliveira","2009-12-01T00:00:00.000+0000",NA,"3341",NA,"Verdi, M; Tomazi, AL; Klemz, G",2009,12,2,"Brazil","Santa Catarina","Morro da Fumaça","Estação Cocal, Floresta Ombrófila Densa, em interior do fragmento, estágio sucessional avançado",-49.232222,-28.619167,"Florística IFFSC 51 (Arbórea); hábito arbóreo; altura de 8m; flor amarela.","BRA:UEL:FUEL:0000051059",NA,"Annona neosericea H.Rainer",NA,NA
"31",NA,"MBM","MBM","380201","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA","2011-02-02T00:00:00.000+0000",NA,"1421",NA,"Stival-Santos, A; Legal, E; Silveira, S",2009,12,9,"Brazil","Santa Catarina","Tijucas","Oliveira",-48.779722,-27.180278,"Florística IFFSC 523 (Arbórea).; Arbórea, alt. 7m, cor/flor: amarela.; Floresta Ombrófila Densa; Estádio Suces.: Avançado. Interior do fragmento.","BRA:MBM:MBM:0000380201",NA,"Annona neosericea H.Rainer",NA,NA
"32",NA,"Universidade Regional de Blumenau, FURB","FURB","18499","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2009-12-01T00:00:00.000+0000",NA,"3341",NA,"Verdi, M.",2009,12,2,"Brazil","Santa Catarina","Morro da Fumaça","Estação Cocal.",-49.232222,-28.619167,"Florística IFFSC 51 (Arbórea)","BRA:FURB:FURB:0000018499",NA,"Annona neosericea H.Rainer",NA,NA
"33",NA,"USP","SPFW","3543","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Charlin Manoel Raimundo",NA,NA,"11",NA,"Mafra, T.M. Andreacci, F.; Melo Jr, J.C.F.",2008,1,1,"Brazil","Santa Catarina","Araquari",NA,NA,NA,NA,"BRA:USP:SPFW:0000003543",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"34",NA,"UNIVILLE","JOI","6979","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"789",NA,"Melo-Júnior, J.C.F.",2008,1,16,"Brazil","Santa Catarina","Guaramirim","Vila Amizade BR 280.",-49.020833,-26.467222,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","BRA:UNIVILLE:JOI:0000006979",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"35",NA,"IAC","IAC","51886","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","J.A.M.A. Gomes","2008-02-15T00:00:00.000+0000",NA,"599",NA,"J.A.M.A. Gomes",2008,2,15,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, Serra do Mar, Fazenda Capricórnio",-45.080833,-23.373889,"parcela G, subparcela 12, indíviduo G258","BRA:IAC:IAC:0000051886",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"36",NA,"MBM","MBM","340140","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"710",NA,"Melo Jr.; J.C.F.",2007,12,20,"Brazil","Santa Catarina","Guaramirim","Corticeira, BR 280",0,0,"Floresta Ombrófila Densa de terras baixas. estágio médio de regeneração","BRA:MBM:MBM:0000340140",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"37",NA,"UNIVILLE","JOI","6990","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"710",NA,"Melo-Júnior, J.C.F.",2007,12,20,"Brazil","Santa Catarina","Guaramirim","Corticeira, BR-280.",-48.821111,-26.448055,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","BRA:UNIVILLE:JOI:0000006990",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"38",NA,"Universidade Regional de Blumenau, FURB","FURB","5681","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Piaz, G.K.",2006,10,15,"Brazil","Santa Catarina","Blumenau","FURB - Câmpus I.",-49.079167,-26.905556,"Nativa do Vale do Itajaí.","BRA:FURB:FURB:0000005681",NA,"Annona neosericea H.Rainer",NA,NA
"39",NA,"MBML","MBML-HERBARIO","47954","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","O. Guimarães/25-10-2002",NA,NA,"3290",NA,"P. Labiak; M.B. Paciencia",2004,4,20,"Brazil","Paraná","Morretes","Parque Estadual do Marumbi. Floresta Atlântica",NA,NA,"Árvore ca 10m altura","BRA:MBML:MBML-HERBARIO:0000047954",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"40",NA,"Universidade Regional de Blumenau, FURB","FURB","754","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,"1966",NA,"Borgo, M.",2002,10,25,"Brazil","Paraná","Antonina","Reserva Natural, Cachoeira, Trilha Araponga.",NA,NA,NA,"BRA:FURB:FURB:0000000754",NA,"Annona neosericea H.Rainer",NA,NA
"41",NA,"Universidade Regional de Blumenau, FURB","FURB","3985","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Sobral, M.",2001,7,23,"Brazil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.",-49.087778,-27.056667,"FNMA.","BRA:FURB:FURB:0000003985",NA,"Annona neosericea H.Rainer",NA,NA
"42",NA,"UNISANTA","HUSC","2385","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Martins, S.E.","2000-05-01T00:00:00.000+0000",NA,"429",NA,"Sampaio, P.S.P.; Martins, S.E.",2000,2,3,"Brazil","São Paulo","Bertioga","Praia do Itaguaré",0,0,"Árvore com 6m de altura. Frutos maduros amarelos.; Floresta de Restinga seca alta.","BRA:UNISANTA:HUSC:0000002385",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"43",NA,"Universidade Regional de Blumenau, FURB","FURB","790","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Cristofolini, L.",2000,11,9,"Brazil","Santa Catarina","Blumenau","Campus I - FURB.",-49.078889,-26.905278,NA,"BRA:FURB:FURB:0000000790",NA,"Annona neosericea H.Rainer",NA,NA
"44",NA,"Universidade Regional de Blumenau, FURB","FURB","622","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Sevegnani, L.",2000,11,1,"Brazil","Santa Catarina","Blumenau","Campus I - FURB.",-49.078889,-26.905278,NA,"BRA:FURB:FURB:0000000622",NA,"Annona neosericea H.Rainer",NA,NA
"45",NA,"Universidade Regional de Blumenau, FURB","FURB","794","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Cristofolini, L.",2000,11,9,"Brazil","Santa Catarina","Blumenau","Campus I - FURB.",-49.078889,-26.905278,NA,"BRA:FURB:FURB:0000000794",NA,"Annona neosericea H.Rainer",NA,NA
"46",NA,"UNIVILLE","JOI","4624","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Lúcia Sevegnani",2000,11,1,"Brazil","Santa Catarina","Blumenau","Campus FURB.",NA,NA,NA,"BRA:UNIVILLE:JOI:0000004624",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"47",NA,NA,"Botany","U.1081655","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Lobao A","2001-03-01T00:00:00.000+0000",NA,NA,NA,"Lobao A; Fiaschi P; Unwin M",2000,12,11,"Brazil","São Paulo",NA,"Brasil. São Paulo. Mun. de Caraguatatuba. Parque Estadual Da Serra do Mar. Beira do rio da Mantegueira, na trilha.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081655",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"48",NA,"MBM","MBM","249013","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Gatti, G",NA,NA,"544",NA,"Gatti, G; et al.",1999,10,13,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato",0,0,NA,"BRA:MBM:MBM:0000249013",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"49",NA,"UNISANTA","HUSC","1452","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Rossi, L.","1998-11-17T00:00:00.000+0000",NA,"130",NA,"Sampaio, P.S.P.; Rossi, L.; et al.",1998,11,17,"Brazil","São Paulo","Bertioga","Fazenda da família Pinto.",0,0,"Árvore, 5m de altura. Flores creme-erverdeadas.; Floresta de restinga paludosa sobre solo turfoso.","BRA:UNISANTA:HUSC:0000001452",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"50",NA,"UFPR","UPCB","36487","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Hatschbach, G.","1999-01-01T00:00:00.000+0000",NA,"68834",NA,"Hatschbach, G.",1998,11,19,"Brazil","Paraná","Antonina","Rio Xaxim",NA,NA,"Árvore, 5m, flor creme. Floresta atlântica da planície litorânea..","BRA:UFPR:UPCB:0000036487",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"51",NA,"MBM","MBM","234265","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Hatschbach, G",NA,NA,"68834",NA,"Hatschbach, G; Spichiger, R; Loizeau, PA",1998,11,19,"Brazil","Paraná","Antonina","Rio Xaxim",0,0,NA,"BRA:MBM:MBM:0000234265",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"52",NA,"UFPR","UPCB","32304","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Silva, S.M.","1996-12-01T00:00:00.000+0000",NA,NA,NA,"Mikich, S.B.",1996,12,7,"Brazil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"Árvore de frutos verdes, com dentes. Em floresta..","BRA:UFPR:UPCB:0000032304",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
