"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"IPA","IPA","24660","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.","Harley, R.M.","1978-06-13T00:00:00.000+0000",NA,"18917",NA,"Harley, R.M.",1977,2,22,"Brazil","Bahia",NA,"Serra do Açuruá, 12 km E of Gentio do Ouro on road to Boa Vista and Ibipeba.",-42.4,-11.4,NA,"BRA:IPA:IPA:0000024660",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"2",NA,"NY","NY","395957","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.","P. X. He; P. J. M. Maas","1990-01-01T00:00:00.000+0000",NA,"18917",NA,"R. M. Harley",1977,2,22,"Brazil","Bahia",NA,"Serra do Açuruá. 12 km E of Gentio do Ouro on road to Boa Vista and Ibipeba",-42.4,-11.4,"Fruit collection","4f5e2730-6cc1-41c8-a87e-f693e86ec75d",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"3",NA,"F","Botany","V0047766F","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.",NA,NA,"ISOLECTOTYPE","2828",NA,"J. S. Blanchet",1838,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"ecddbcc7-d722-4a52-bf1b-747943faded5",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"4","2007-06-15T13:05:32.000+0000","K","Herbarium","K000487403","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.","Ping He; Maas, P.J.M.",NA,"ISOLECTOTYPE","2828",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"associated with K000487405; K000487404","http://specimens.kew.org/herbarium/K000487403",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"5","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000547012","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.",NA,NA,"ISOTYPE","2828",2828,"Jacques Samuel Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,-53.08982,-10.773109,NA,"2bcd49ce-80a5-4ca1-86a1-bf72e2d8991c",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"6",NA,"B","Herbarium Berolinense","B 10 0242349","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.",NA,NA,NA,NA,NA,"Blanchet,J.S.",NA,NA,NA,"Brazil",NA,NA,"Sertão de Río S. Francisco.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100242349",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"7",NA,"F","Botany",NA,"Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.",NA,NA,"LECTOTYPE","2828",NA,"J. S. Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"448c4eed-c598-411d-b32e-980dcc7f7e32",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"8",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","18991","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.","Ping He",NA,NA,"18917",NA,"R. M. Harley",NA,NA,NA,"Brazil","Bahia","gentio do ouro","12Km a E cidade, Rod. Boa Vista/Ibipeba.",-42.4,-11.4,"Ambiente: Caatinga. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000018991",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"9","2007-06-15T13:07:24.000+0000","K","Herbarium","K000487405","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.","Maas, P.J.M.",NA,"ISOLECTOTYPE","2828",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,"Lana Aureus, Rio St Francisco",NA,NA,"associated with K000487403; K000487404","http://specimens.kew.org/herbarium/K000487405",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"10","2007-06-15T13:10:02.000+0000","K","Herbarium","K000487404","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.","Maas, P.J.M.",NA,"ISOLECTOTYPE","2828",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,"Serra Acurua",NA,NA,"associated with K000487403; K000487405","http://specimens.kew.org/herbarium/K000487404",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"11",NA,"F","Botany","V0047767F","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.",NA,NA,"ISOLECTOTYPE","2828",NA,"J. S. Blanchet",1838,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"66ffddcd-5f3f-41ef-9057-69223595f125",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
"12","2017-10-15T15:45:39.000+0000","JBRJ","RB","RB00041280","Duguetia dicholepidota Mart.","Annonaceae","Duguetia","dicholepidota","Mart.","R. M. Harley","1977-06-13T00:00:00.000+0000",NA,"18917",NA,"R. M. Harley",NA,NA,NA,"Brazil","Bahia","Gentio do Ouro","12 km. E of Gentio de Ouro on road to Boa Vista and Ibipeba.",NA,NA,"Only previous collection seen Blanchet 2828 (Type). Shrub to 3 m. Leaves strongly coriaceous, dark glossy green above, paler beneath. Cuter tepals yellow green, inner yellowish with deep crimson base. Anthers crinson stigmas pale. Fruit grey-green.","urn:catalog:JBRJ:RB:41280",NA,"Duguetia dicholepidota Mart.",NA,NA,NA
