"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","38560","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.","Nunes, SS","2017-05-08T00:00:00.000+0000",NA,"232",NA,"Nunes, SS; Santos, E; Farias, MCV",2017,5,4,"Brazil","Sergipe","Cristinápolis","Assentamento Sao Roque",-36.27417,-10.29143,"Árvore ca. 8 metros. Frutos verdes.; Mata Atlântica","BRA:UFS:ASE:0000038560",NA,"Annona salzmannii A.DC."
"2",NA,"Universidade Federal de Sergipe, UFS","ASE","36572","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.","Santana, JP","2015-05-01T00:00:00.000+0000",NA,"438",NA,"Santana, JP",2015,2,19,"Brazil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Árvore, 5m, folhas simples, frutos imaturos de cor verde.; Mata Atlântica.","BRA:UFS:ASE:0000036572",NA,"Annona salzmannii A.DC."
"3",NA,"Universidade Federal de Sergipe, UFS","ASE","30811","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.","Freire, GS",NA,NA,"111",NA,"Lima, BCS; Freire, GS; Santos, E",2014,3,18,"Brazil","Sergipe","Japaratuba","Mata do Povoado são José, borda da mata",-36.94,-10.593333,"arvore, folhas alternas, frutos verdes.; Restinga","BRA:UFS:ASE:0000030811",NA,"Annona salzmannii A.DC."
"4",NA,"Universidade Federal de Sergipe, UFS","ASE","32257","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.","Déda, RM","2014-08-05T00:00:00.000+0000",NA,"977",NA,"Santos, LAS",2014,4,24,"Brazil","Sergipe","São Cristóvão",NA,-37.206389,-11.014722,"Árvore com aprox. 7 m de altura, casca externa cinza e interna amarelo escuro, fina. Número do conglomerado: 135, Coordenadas UTM do Ponto Central: E (699992m) e N (8790603m), Número da Subunidade: 04, Número da Subparcela: 03, Número","BRA:UFS:ASE:0000032257",NA,"Annona salzmannii A.DC."
"5",NA,"UFMT","UFMT","42830","Annona impressivenia Saff. ex R.E.Fr.",NA,"Annonaceae","Annona","impressivenia","Saff. ex R.E.Fr.",NA,NA,NA,"634",NA,"Morais, F.F.; Soares, J.S.; Silva, V.R.",2014,9,22,"Brazil","Mato Grosso","Cáceres","Assentamento Laranjeiras I - Província Serrana.",0,0,"Arbórea com preença de fruto.; mata de galeria.","BRA:UFMT:UFMT:0000042830",NA,"Annona impressivenia Saff. ex R.E.Fr."
"6",NA,"Universidade Estadual Paulista, UNESP","BOTU","32684","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.","Gottsberger, G.","2014-10-25T00:00:00.000+0000",NA,NA,NA,"Gottsberger, G.",2014,10,25,"Brazil","Bahia","Ilhéus","Estrada para Região de Lençóis",NA,NA,NA,"BRA:UNESPIBB:BOTU:0000032684",NA,"Annona salzmannii A.DC."
"7",NA,"UFMT","UFMT","42822","Annona impressivenia Saff. ex R.E.Fr.",NA,"Annonaceae","Annona","impressivenia","Saff. ex R.E.Fr.",NA,NA,NA,"599",NA,"Morais, F.F.; Silva, V.R.; Soares, J.S.",2014,10,7,"Brazil","Mato Grosso","Cáceres","Assentamento Laranjeiras I - Província Serrana.",0,0,"Arbórea apresenta flor; Cerrado - área nascente.","BRA:UFMT:UFMT:0000042822",NA,"Annona impressivenia Saff. ex R.E.Fr."
"8",NA,"Universidade Federal de Sergipe, UFS","ASE","38064","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.","Freire, GS","2016-11-15T00:00:00.000+0000",NA,"205",NA,"Santos, E",2014,11,1,"Brazil","Sergipe","São Cristóvão",NA,-37.1536,-10.5606,"Arbusto com botões florais alvos esverdeados. Controle de qualidade do IFN.; Mata Atlântica.","BRA:UFS:ASE:0000038064",NA,"Annona salzmannii A.DC."
"9",NA,"UFPB","JPB","52432","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.",NA,NA,NA,"16063",NA,"Thomas, WW; Pessoa, MC; Pereira, LA; Silva, FO",2013,2,15,"Brazil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, 3-4 Km E of Bahia Formosa on road to BR 101. (of Ecoaçucar of Grupo Farías).",-35.013333,-6.373333,"Tree, 6 m; young fruit orange-brown, old fruit brown. [Photo].; Semi-deciduous forest (tabuleiro forest) over Tertiary sands and dunes.","BRA:UFPB:JPB:0000052432",NA,"Annona salzmannii A.DC."
"11","2013-12-06T12:39:00.000+0000","MO","MO","100658228","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.",NA,NA,NA,"Thomas 16063",NA,"W. Wayt Thomas|M.C. Pessoa|L.A. Pereira|F.O. Silva",2013,2,15,"Brazil","Rio Grande do Norte",NA,"RPPN Mata Estrela: 3-4 km E of Bahia Formosa on road to BR 101. (of Ecoaçucar of Grupo Farías).",-35.013333,-6.373333,NA,"urn:catalog:MO:Tropicos:100658228","http://www.tropicos.org/Specimen/100658228","Annona salzmannii A.DC."
"13",NA,"W","Herbarium W","2015-0008536","Annona salzmannii A.DC.",NA,"Annonaceae","Annona","salzmannii","A.DC.","W. W. Thomas et al 2013",NA,NA,NA,NA,"Thomas,W.W., Pessoa,M.C., Pereira,L.A. & Silva,F.O.",2013,2,15,"Brazil",NA,NA,"Brasil, Estado: Rio Grande do Norte, Baía Formosa, RPPN Mata Estrela: 3-4 Km E of Bahia Formosa on road to BR 101. (of Ecoaçucar of Grupo Farias).",-35.01333,-6.37333,NA,NA,NA,"Annona salzmannii A.DC."
