"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"1","Annona neosericea H.Rainer",-49.087222,-26.957222,"blumenau","blumenau","Ok"
"2","Annona neosericea H.Rainer",-49.38,-26.933889,"rodeio","rodeio","Ok"
"3","Annona neosericea H.Rainer",-48.3078,-25.1786,"guaraquecaba","guaraquecaba","Ok"
"4","Annona neosericea H.Rainer",-49.608611,-28.647778,"nova veneza","nova veneza","Ok"
"5","Annona neosericea H.Rainer",-48.5337,-25.6049,"paranagua","paranagua","Ok"
"6","Annona neosericea H.Rainer",-49.310556,-27.001389,"ascurra","ascurra","Ok"
"7","Annona neosericea H.Rainer",-27.577183,-27.577183,"sao jose","not found","outside Brazil"
"8","Annona neosericea H.Rainer",-48.871389,-27.718889,"aguas mornas","aguas mornas","Ok"
"9","Annona neosericea H.Rainer",-49.313333,-26.324722,"sao bento do sul","sao bento do sul","Ok"
"10","Annona neosericea H.Rainer",-48.703056,-26.975,"itajai","itajai","Ok"
"11","Rollinia sericea var. longisepala R.E.Fr.",-23.38322,-23.38322,"ubatuba","not found","outside Brazil"
"12","Annona neosericea H.Rainer",-52.205556,-26.64,"abelardo luz","abelardo luz","Ok"
"13","Annona neosericea H.Rainer",-49.499444,-28.710833,"nova veneza","nova veneza","Ok"
"14","Annona neosericea H.Rainer",-48.778611,-26.8225,"navegantes","navegantes","Ok"
"15","Annona neosericea H.Rainer",-44.9597,-23.0744,"cunha","cunha","Ok"
"16","Annona neosericea H.Rainer",-48.037417,-26.282806,"sao francisco do sul","not found","outside Brazil"
"17","Annona neosericea H.Rainer",-49.194167,-27.100833,"indaial","indaial","Ok"
"18","Rollinia sericea (R.E.Fr.) R.E.Fr.",-44.209467,-2.5747,"sao luis","sao luis","Ok"
"19","Annona neosericea H.Rainer",-44.587222,-22.945,"mambucaba","angra dos reis","outside municipality"
"20","Rollinia sericea (R.E.Fr.) R.E.Fr.",-22.883678,-22.883678,"campinas","not found","outside Brazil"
"21","Annona neosericea H.Rainer",-49.211944,-26.762778,"timbo","rio dos cedros","outside municipality"
"22","Annona neosericea H.Rainer",-49.128056,-26.819167,"pomerode","pomerode","Ok"
"23","Rollinia sericea (R.E.Fr.) R.E.Fr.",-46.234555,-23.950444,"guaruja","guaruja","Ok"
"24","Annona neosericea H.Rainer",-46.429722,-23.827222,"cubatao","cubatao","Ok"
"25","Annona neosericea H.Rainer",-46.42978,-23.8272,NA,"cubatao","original municipality not informed"
"26","Annona neosericea H.Rainer",-49.085833,-27.056389,"blumenau","blumenau","Ok"
"27","Annona neosericea H.Rainer",-56.830556,-9.324444,"jacareacanga","paranaita","outside municipality"
"28","Annona neosericea H.Rainer",-49.497222,-28.529167,"treviso","treviso","Ok"
"29","Annona neosericea H.Rainer",-49.175833,-26.552222,"jaragua do sul","jaragua do sul","Ok"
"30","Annona neosericea H.Rainer",-49.259444,-26.552222,NA,"jaragua do sul","original municipality not informed"
"31","Annona neosericea H.Rainer",-49.051667,-26.462222,"jaragua do sul","jaragua do sul","Ok"
"32","Annona neosericea H.Rainer",-49.315556,-28.617778,"cocal do sul","cocal do sul","Ok"
"33","Annona neosericea H.Rainer",-48.87,-27.63,"aguas mornas","aguas mornas","Ok"
"34","Annona neosericea H.Rainer",-48.87,-27.63,"aguas mornas","aguas mornas","Ok"
"35","Annona neosericea H.Rainer",-49.411389,-26.910278,"rodeio","rodeio","Ok"
"36","Annona neosericea H.Rainer",-48.489329,-27.585684,"florianopolis","florianopolis","Ok"
"37","Annona neosericea H.Rainer",-49.32,-27.09,"apiuna","apiuna","Ok"
"38","Annona neosericea H.Rainer",-49.41,-28.17,"orleans","orleans","Ok"
"39","Annona neosericea H.Rainer",-48.960833,-28.080556,"sao bonifacio","sao bonifacio","Ok"
"40","Annona neosericea H.Rainer",-48.959444,-28.2625,"armazem","armazem","Ok"
"41","Annona neosericea H.Rainer",-48.960833,-28.080556,"sao bonifacio","sao bonifacio","Ok"
"42","Annona neosericea H.Rainer",-48.959444,-28.2625,"armazem","armazem","Ok"
"43","Annona neosericea H.Rainer",-48.884167,-27.625833,"aguas mornas","aguas mornas","Ok"
"44","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.916111,-25.439444,"morretes","morretes","Ok"
"45","Annona neosericea H.Rainer",-49.603889,-28.549444,"sideropolis","sideropolis","Ok"
"46","Annona neosericea H.Rainer",-49.681944,-28.928056,"turvo","turvo","Ok"
"47","Annona neosericea H.Rainer",-49.154722,-26.939167,"blumenau","blumenau","Ok"
"48","Annona neosericea H.Rainer",-49.231389,-27.181389,"presidente nereu","presidente nereu","Ok"
"49","Annona neosericea H.Rainer",-50.690556,-28.639722,NA,"monte alegre dos campos","original municipality not informed"
"50","Annona neosericea H.Rainer",-49.050833,-27.000556,"gaspar","gaspar","Ok"
"51","Annona neosericea H.Rainer",-49.588611,-28.708056,"nova veneza","nova veneza","Ok"
"52","Annona neosericea H.Rainer",-49.14,-27.18,"botuvera","botuvera","Ok"
"53","Annona neosericea H.Rainer",-49.499444,-28.710833,"nova veneza","nova veneza","Ok"
"54","Annona neosericea H.Rainer",-49.77,-28.71,"morro grande","morro grande","Ok"
"55","Annona neosericea H.Rainer",-48.87,-26.37,"joinville","joinville","Ok"
"56","Annona neosericea H.Rainer",-49.232222,-28.619167,"morro da fumaca","morro da fumaca","Ok"
"57","Annona neosericea H.Rainer",-48.828611,-26.290555,"joinville","joinville","Ok"
"58","Annona neosericea H.Rainer",-48.779722,-27.180278,"tijucas","tijucas","Ok"
"59","Annona neosericea H.Rainer",-49.68,-27.18,"rio do sul","rio do sul","Ok"
"60","Rollinia sericea (R.E.Fr.) R.E.Fr.",-26.458324,-26.458324,"araquari","not found","outside Brazil"
"63","Rollinia sericea (R.E.Fr.) R.E.Fr.",-49.020778,-26.467278,NA,"guaramirim","original municipality not informed"
"64","Rollinia sericea (R.E.Fr.) R.E.Fr.",-23.38322,-23.38322,"ubatuba","not found","outside Brazil"
"65","Annona neosericea H.Rainer",-45.026117,-23.38322,"ubatuba","ubatuba","Ok"
"66","Rollinia sericea (R.E.Fr.) R.E.Fr.",-49.378611,-26.250556,"sao bento do sul","sao bento do sul","Ok"
"67","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.074167,-23.473472,"ubatuba","ubatuba","Ok"
"68","Annona neosericea H.Rainer",-43.918611,-19.710278,"vespasiano","vespasiano","Ok"
"69","Annona neosericea H.Rainer",-48.722189,-25.304979,"antonina","antonina","Ok"
"70","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.9125,-24.905556,"cananeia","cananeia","Ok"
"71","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.821139,-26.447972,NA,"araquari","original municipality not informed"
"72","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.079103,-23.380977,"ubatuba","ubatuba","Ok"
"73","Annona neosericea H.Rainer",-49.038055,-27.028333,"gaspar","gaspar","Ok"
"74","Rollinia sericea (R.E.Fr.) R.E.Fr.",-46.647014,-23.64989,"sao paulo","sao paulo","Ok"
"75","Rollinia sericea (R.E.Fr.) R.E.Fr.",-43.915972,-19.891611,"belo horizonte","belo horizonte","Ok"
"76","Rollinia sericea (R.E.Fr.) R.E.Fr.",-50.9965,-29.611333,"sapiranga","sapiranga","Ok"
"77","Annona neosericea H.Rainer",-46.443939,-23.726284,"santo andre","ribeirao pires","outside municipality"
"78","Annona neosericea H.Rainer",-48.821139,-26.447972,"guaramirim - corticeira,br-280","araquari","outside municipality"
"79","Rollinia sericea (R.E.Fr.) R.E.Fr.",-46.647014,-23.64989,"sao paulo","sao paulo","Ok"
"80","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.221909,-18.577501,"araguari","araguari","Ok"
"81","Annona neosericea H.Rainer",-23.578105,-23.578105,"salesopolis","not found","outside Brazil"
"82","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.206092,-23.692733,"ubatuba","not found","outside Brazil"
"83","Rollinia sericea (R.E.Fr.) R.E.Fr.",-53.9125,-29.905556,"cananeia","santa maria","outside municipality"
"84","Annona neosericea H.Rainer",-49.077778,-26.925556,"blumenau","blumenau","Ok"
"85","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.078692,-23.380498,"ubatuba","ubatuba","Ok"
"86","Annona neosericea H.Rainer",-23.298069,-23.298069,"jacarei","not found","outside Brazil"
"87","Annona neosericea H.Rainer",-49.079167,-26.905556,"blumenau","blumenau","Ok"
"88","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.25,-23.416667,"natividade da serra","natividade da serra","Ok"
"89","Rollinia sericea (R.E.Fr.) R.E.Fr.",-24.888391,-24.888391,"barra do turvo","not found","outside Brazil"
"90","Rollinia sericea (R.E.Fr.) R.E.Fr.",-24.49474,-24.49474,"eldorado","not found","outside Brazil"
"91","Rollinia sericea (R.E.Fr.) R.E.Fr.",-23.760399,-23.760399,"bertioga","not found","outside Brazil"
"92","Rollinia sericea (R.E.Fr.) R.E.Fr.",-44.835556,-23.336944,"ubatuba","ubatuba","Ok"
"93","Rollinia sericea (R.E.Fr.) R.E.Fr.",-44.835556,-23.336944,"ubatuba","ubatuba","Ok"
"94","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.916667,-24.883333,"cananeia","cananeia","Ok"
"95","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.518545,-25.518545,"morretes","not found","outside Brazil"
"96","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.916667,-24.883333,"cananeia","cananeia","Ok"
"97","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.916667,-24.883333,"cananeia","cananeia","Ok"
"98","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.916667,-24.883333,"cananeia","cananeia","Ok"
"99","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.722189,-25.304979,"antonina","antonina","Ok"
"100","Annona neosericea H.Rainer",-49.087778,-27.056667,"blumenau","blumenau","Ok"
"102","Annona neosericea H.Rainer",-46.030503,-23.760399,"bertioga","bertioga","Ok"
"103","Annona neosericea H.Rainer",-49.223056,-26.896667,"indaial","indaial","Ok"
"104","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.367204,-25.234919,"guaraquecaba","guaraquecaba","Ok"
"105","Annona neosericea H.Rainer",-45.488504,-23.638724,"caraguatatuba","caraguatatuba","Ok"
"106","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.091717,-23.761081,"ibiuna","ibiuna","Ok"
"107","Annona neosericea H.Rainer",-26.24552,-26.24552,"joinville","not found","outside Brazil"
"108","Rollinia sericea (R.E.Fr.) R.E.Fr.",-46.030503,-23.760399,"bertioga","bertioga","Ok"
"109","Annona neosericea H.Rainer",-45.459061,-22.880296,"pindamonhangaba","pindamonhangaba","Ok"
"110","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.234919,-25.234919,"guaraquecaba","not found","outside Brazil"
"111","Annona neosericea H.Rainer",-26.808785,-26.808785,"timbo","not found","outside Brazil"
"112","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.234919,-25.234919,"guaraquecaba","not found","outside Brazil"
"113","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.32,-25.27,NA,"guaraquecaba","original municipality not informed"
"114","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.234919,-25.234919,"guaraquecaba","not found","outside Brazil"
"115","Annona neosericea H.Rainer",-46.030503,-23.760399,"bertioga","bertioga","Ok"
"116","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.7122581210216,-25.4324846429367,NA,"antonina","original municipality not informed"
"117","Annona neosericea H.Rainer",-48.722189,-25.304979,"antonina","antonina","Ok"
"118","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.234919,-25.234919,"guaraquecaba","not found","outside Brazil"
"119","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.234919,-25.234919,"guaraquecaba","not found","outside Brazil"
"120","Annona neosericea H.Rainer",-45.026117,-23.38322,"ubatuba","ubatuba","Ok"
"121","Annona neosericea H.Rainer",-44.812222,-23.311111,"ubatuba","ubatuba","Ok"
"122","Rollinia sericea (R.E.Fr.) R.E.Fr.",-23.901598,-23.901598,"fenix","not found","outside Brazil"
"123","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.866667,-24.600001,"pariquera-acu","pariquera-acu","Ok"
"124","Annona neosericea H.Rainer",-44.852778,-23.352639,"ubatuba","ubatuba","Ok"
"125","Rollinia sericea (R.E.Fr.) R.E.Fr.",-23.236401,-23.236401,"ibipora","not found","outside Brazil"
"126","Annona neosericea H.Rainer",-27.591375,-27.591375,"sao pedro de alcantara","not found","outside Brazil"
"127","Annona neosericea H.Rainer",-25.525413,-25.525413,"paranagua","not found","outside Brazil"
"128","Annona neosericea H.Rainer",-27.591375,-27.591375,"sao pedro de alcantara","not found","outside Brazil"
"129","Annona neosericea H.Rainer",-48.233534,-24.49474,"eldorado","eldorado","Ok"
"130","Rollinia sericea (R.E.Fr.) R.E.Fr.",-49.396944,-28.393333,NA,"lauro muller","original municipality not informed"
"131","Rollinia sericea (R.E.Fr.) R.E.Fr.",-23.38322,-23.38322,"ubatuba","not found","outside Brazil"
"132","Annona neosericea H.Rainer",-49.396944,-28.393333,NA,"lauro muller","original municipality not informed"
"133","Annona neosericea H.Rainer",-45.842306,-23.578105,"salesopolis","salesopolis","Ok"
"134","Rollinia sericea (R.E.Fr.) R.E.Fr.",-29.327838,-29.327838,"torres","not found","outside Brazil"
"135","Annona neosericea H.Rainer",-48.233534,-24.49474,"eldorado","eldorado","Ok"
"136","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.876944,-24.608333,"pariquera-acu","pariquera-acu","Ok"
"137","Annona neosericea H.Rainer",-27.591375,-27.591375,"sao pedro de alcantara","not found","outside Brazil"
"138","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.367204,-25.234919,"guaraquecaba","guaraquecaba","Ok"
"139","Annona neosericea H.Rainer",-49.165833,-28.275556,NA,"braco do norte","original municipality not informed"
"140","Annona neosericea H.Rainer",-49.321111,-28.518333,"urussanga","urussanga","Ok"
"141","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.876944,-24.608333,"pariquera-acu","pariquera-acu","Ok"
"142","Annona neosericea H.Rainer",-27.591375,-27.591375,"sao pedro de alcantara","not found","outside Brazil"
"143","Annona neosericea H.Rainer",-27.591375,-27.591375,"sao pedro de alcantara","not found","outside Brazil"
"144","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.234919,-25.234919,"guaraquecaba","not found","outside Brazil"
"145","Annona neosericea H.Rainer",-26.858938,-26.858938,"ilhota","not found","outside Brazil"
"146","Annona neosericea H.Rainer",-25.525413,-25.525413,"paranagua","not found","outside Brazil"
"147","Annona neosericea H.Rainer",-49.763889,-28.998055,NA,"jacinto machado","original municipality not informed"
"148","Annona neosericea H.Rainer",-25.525413,-25.525413,"paranagua","not found","outside Brazil"
"149","Rollinia sericea (R.E.Fr.) R.E.Fr.",-48.367204,-25.234919,"guaraquecaba","guaraquecaba","Ok"
"150","Rollinia sericea (R.E.Fr.) R.E.Fr.",-47.876944,-24.608333,"pariquera-acu","pariquera-acu","Ok"
"151","Annona neosericea H.Rainer",-25.525413,-25.525413,"paranagua","not found","outside Brazil"
"152","Rollinia sericea (R.E.Fr.) R.E.Fr.",-23.548109,-23.548109,"sao roque","not found","outside Brazil"
"154","Annona neosericea H.Rainer",-22.232157,-22.232157,"mogi guacu","not found","outside Brazil"
"155","Annona neosericea H.Rainer",-24.213812,-24.213812,"juquia","not found","outside Brazil"
"156","Annona neosericea H.Rainer",-49.185667,-20.367273,"icem","icem","Ok"
"157","Rollinia sericea (R.E.Fr.) R.E.Fr.",-42.886014,-20.740274,"vicosa","vicosa","Ok"
"158","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.234919,-25.234919,"guaraquecaba","not found","outside Brazil"
"159","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.232848,-22.79318,"guaratingueta","guaratingueta","Ok"
"160","Annona neosericea H.Rainer",-49.097426,-26.884746,"blumenau","blumenau","Ok"
"161","Annona neosericea H.Rainer",-49.810162,-29.327838,"torres","torres","Ok"
"162","Annona neosericea H.Rainer",-49.810162,-29.327838,"torres","torres","Ok"
"163","Annona neosericea H.Rainer",-49.810162,-29.327838,"torres","torres","Ok"
"164","Rollinia sericea (R.E.Fr.) R.E.Fr.",-26.082161,-26.082161,"itapoa","not found","outside Brazil"
"165","Annona neosericea H.Rainer",-49.810162,-29.327838,"torres","torres","Ok"
"166","Annona neosericea H.Rainer",-49.298889,-28.285278,"orleans","orleans","Ok"
"167","Annona neosericea H.Rainer",-49.291667,-28.359444,"orleans","orleans","Ok"
"168","Rollinia sericea (R.E.Fr.) R.E.Fr.",-23.38322,-23.38322,"ubatuba","not found","outside Brazil"
"169","Annona neosericea H.Rainer",-44.966667,-23.35,"ubatuba","ubatuba","Ok"
"170","Rollinia sericea (R.E.Fr.) R.E.Fr.",-25.234919,-25.234919,"guaraquecaba","not found","outside Brazil"
"171","Annona neosericea H.Rainer",-49.810162,-29.327838,"torres","torres","Ok"
"172","Annona neosericea H.Rainer",-46.030503,-23.760399,"bertioga","bertioga","Ok"
"173","Annona neosericea H.Rainer",-50.209226,-29.633646,"maquine","maquine","Ok"
"174","Annona neosericea H.Rainer",-48.857186,-26.858938,"ilhota","ilhota","Ok"
"175","Annona neosericea H.Rainer",-49.298889,-28.285278,"orleans","orleans","Ok"
"176","Annona neosericea H.Rainer",-50.209226,-29.633646,"maquine","maquine","Ok"
"177","Annona neosericea H.Rainer",-49.455613,-28.864535,"maracaja","maracaja","Ok"
"178","Annona neosericea H.Rainer",-49.298889,-28.285278,"orleans","orleans","Ok"
"179","Annona neosericea H.Rainer",-49.372507,-28.280894,"orleans","orleans","Ok"
"180","Rollinia sericea (R.E.Fr.) R.E.Fr.",-49.679444,-28.926667,"turvo","turvo","Ok"
"181","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.026117,-23.38322,"ubatuba","ubatuba","Ok"
"182","Annona neosericea H.Rainer",-44.939787,-23.050544,"cunha","cunha","Ok"
"183","Annona neosericea H.Rainer",-48.007886,-25.018214,"cananeia","cananeia","Ok"
"184","Annona neosericea H.Rainer",-23.38322,-23.38322,"ubatuba","not found","outside Brazil"
"185","Rollinia sericea (R.E.Fr.) R.E.Fr.",-51.968486,-23.434844,"ubatuba","maringa","outside municipality"
"186","Rollinia sericea (R.E.Fr.) R.E.Fr.",-23.38322,-23.38322,"ubatuba","not found","outside Brazil"
"187","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.0711,-23.4339,"ubatuba","ubatuba","Ok"
"188","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.026117,-23.38322,"ubatuba","ubatuba","Ok"
"189","Rollinia sericea (R.E.Fr.) R.E.Fr.",-45.026117,-23.38322,"ubatuba","ubatuba","Ok"
