"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","232716","Souza, SS da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","222558","Souza, SS da"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","189688","Campos, MTVA do A."
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","189683","Assun̤̣o, PACL"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","179031","Ribeiro, JELS"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","179044","Ribeiro, JELS"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","179047","Ribeiro, JELS"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","99123","Monteiro, OP"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","60082","Monteiro, OP"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","7328","Rodrigues, WA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","5680","Rodrigues, WA"
