"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Universidade Federal do Paraná, UFPR","EFC","16060","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","Souza, I.","2017-11-22T00:00:00.000+0000",NA,NA,"Souza, I.",2017,3,23,"Brazil","Paraná","Paranaguá","P.E. do Palmito",-48.5552,-25.8323,"Arvoreta 7m, fruto avermelhado. Floresta Ombrófila Densa das Terras baixas","BRA:UFPR:EFC:0000016060","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"2",NA,"MBM","MBM","399537","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","Pontes-Pires, AF","2017-05-11T00:00:00.000+0000",NA,"905","Bonaldi, RA",2014,1,18,"Brazil","Paraná","Paranaguá","Floresta Estadual do Palmito",0,0,"Árvore de 6 m de altura.; Floresta Ombrófila Densa das Terras Baixas.","BRA:MBM:MBM:0000399537","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"3",NA,"Universidade Federal do Paraná, UFPR","EFC","12157","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","Vieira, R.S.","2014-02-14T00:00:00.000+0000",NA,"319","Vieira, R.S.",2014,1,24,"Brazil","Paraná","Paranaguá","Vila Paraná",NA,NA,"Árvore com aprox. 5 metros, no interior da floresta. Com botão floral ferrugíneo.","BRA:UFPR:EFC:0000012157","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"4",NA,"UEFS","HUEFS","233178","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","J.C.Lopes","2016-01-01T00:00:00.000+0000",NA,"381","Lopes, J.C.",2013,3,14,"Brazil","São Paulo","Cubatão","Parque Estadual da Serra do Mar. Núcleo Itutinga-Pilões. Via Anchieta, entre os Km 48 e 49, no ramal que liga os dois sentidos da via Anchieta.",-46.486111,-23.896111,"Mata Atlântica. Floresta Ombrófila Densa.","BRA:UEFS:HUEFS:0000233178","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"5",NA,"USP","SPF","213419","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","Lopes, JC","2016-01-01T00:00:00.000+0000",NA,"381","Lopes, JC",2013,3,14,"Brazil","São Paulo","Cubatão","Parque Estadual da Serra do Mar, Núcleo Itutinga-Pilões. Via Anchieta entre os km 48 e 49 no ramal que liga os dois sentidos da via Anchieta.",-46.509722,-23.896111,"Árvore 3 m alt. Folhas discolores verde-brilhantes na face superior e verde-claras na inferior. Sépalas verdes, pétalas externas amarelas e internas alvas. Flores maduras com as pétalas externas eretas e as internas patentes. Frutos","BRA:USP:SPF:0000213419","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"6","2017-10-26T15:18:10.000+0000","JBRJ","RB","RB01372646","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","J.C. Lopes","2016-01-01T00:00:00.000+0000",NA,"3821","J.C. Lopes; R. Mello-Silva",2013,3,14,"Brazil","São Paulo","Cubatão","Nucleo Itutinga-pilões. Via Anchieta, entre os km 48 e 49, no ramal que liga os dois sentidos da via anchieta.",-46.485833,-46.896111,NA,"urn:catalog:JBRJ:RB:1372646","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"7",NA,"UNISANTA","HUSC","8111","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","et al.; Santos, A.",NA,NA,"20","Santos, A.; Santos, F.; Freitas, J.; Catarino, J.",2012,3,21,"Brazil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, prox. a área C.",0,0,"Árvore com número de placa 1080, estéril.","BRA:UNISANTA:HUSC:0000008111","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"8","2018-03-29T16:39:23.000+0000","JBRJ","RB","RB01128547","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","A. Lobão",NA,NA,"345","A. Lobão",2012,6,28,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico, Mata do Horto, Margem do Rio dos Macacos.",-43.245555,-22.965556,"Árvore ca. 4m alt., folhas verdes, cartáceas, glabras, levemente descolores. Frutos imaturos de cor verde.  Floresta Estacional Semidecidual.","urn:catalog:JBRJ:RB:1128547","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"9","2017-10-19T13:55:43.000+0000","JBRJ","RB","RB00658588","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.",NA,NA,NA,"1706","A. Lobão; C. P. Bruniera, M. P. Santos",2011,9,26,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, estada da D. Castorina, trilha do morro queimado.",-43.255,-22.974167,"Arvoreta, ramos levemente vermelhos, folhas lisas, frutos e botões verde calro.","urn:catalog:JBRJ:RB:658588","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
"10",NA,"IF","SPSF","45459","Xylopia langsdorfiana A.St.-Hil. & Tul.","Annonaceae","Xylopia","langsdorfiana","A.St.-Hil. & Tul.","G.A.D.C. Franco","2012-01-30T00:00:00.000+0000",NA,"6390","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves",2011,9,1,"Brazil","Sp","Bananal","Estação Ecológica de Bananal",-44.366389,-22.805,"COLETA: Árvore 7m altura; frutos imaturos verdes.;","BRA:IF:SPSF:0000045459","Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,NA,NA,NA,NA
