"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","258823","Gaui, TD"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","218323","Azevedo, AB de"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","232442","Castilho, CV"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","232959","Castilho, CV"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","233041","Castilho, CV"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","191129","Martins, LHP"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","179092","Vicentini, A"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","171583","Oliveira, AA de"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","165015","Setz, EZP"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","190657","Setz, EZP"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","164068","Carvalho, V"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","140963","Ferreira, CAC"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","113842","Ferreira, CAC"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","113883","Ferreira, CAC"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","93676","Lazarin, PR"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","87104","Ferreira, CAC"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","73387","Nascimento, JR"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","28618","Prance, GT"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","27837","Monteiro, OP"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","15383","Rodrigues, WA"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","15745",NA
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","14860","Rodrigues, WA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","13877","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","9619","Rodrigues, WA"
