"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","257470","Silva, JAC da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","220250","Zartman, CE"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","257404","Silva, JAC da"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","150955","Souza, JA de"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","105745","Neto, GG"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","46526","Co̻lho, DF"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","44825","Campbell, DG"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","41238","Prance, GT"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","27741","Rodrigues, WA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","18734","Prance, GT"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","9325","Rodrigues, WA"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","10132","Rodrigues, WA"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","6099","Pessoal do C.P.F."
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","4473","Almeida, JC de"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","5805","Co̻lho, LF"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","2105","Mello, FC de"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","2932","Rodrigues, WA"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","211","Almeida, JC de"
