"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"F","Botany","V0047723F","Annona fagifolia A.St.-Hil. & Tul.",NA,"Annonaceae","Annona","fagifolia","A.St.-Hil. & Tul.",NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"325cb59a-d446-4497-8378-70e87f9010d5",NA,"Annona fagifolia A.St.-Hil. & Tul.",NA,NA
"2",NA,"F","Botany","V0206148F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"39f2582c-8647-4529-938a-12d957432aee",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"3",NA,"F","Botany","V0206153F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"ea7be970-dfe4-41af-8498-04d602ecdec1",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"4",NA,"F","Botany","V0206155F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"46bb08fe-fb83-439a-98d0-8aa78c740e58",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"5",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","43025","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,"2371",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000043025",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"6",NA,"F","Botany","V0206150F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"282753a7-7bb2-4b8e-90a4-42435b96a691",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"7",NA,"F","Botany","V0232257F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"cfc557e6-d71d-4686-ad81-73829b3d0790",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"8",NA,"F","Botany","V0206159F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"415ea89c-7acd-43a8-a12a-8c903756298b",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"9",NA,"F","Botany","V0206160F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"90140343-e4ce-495c-831f-232ed5af4675",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"10","2016-03-17T12:22:33.000+0000","MNHN","P","P06900956","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p06900956",NA,"Annona sylvatica A.St.-Hil.",NA,NA
"11",NA,"F","Botany","V0206157F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"fed54ab6-6573-4bfa-b0af-5f6c007113f7",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"12",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","34179","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000034179",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"13",NA,"F","Botany","V0206156F","Rollinia sylvatica (A.St.-Hil.) Mart.",NA,"Annonaceae","Annona","sylvatica","(A.St.-Hil.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"bbecf5ae-87e5-4193-9554-49116a825605",NA,"Rollinia sylvatica (A.St.-Hil.) Mart.",NA,NA
"14","2015-09-05T12:17:12.000+0000","MNHN","P","P06900957","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p06900957",NA,"Annona sylvatica A.St.-Hil.",NA,NA
