"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"17","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","125340","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","Rosa, N.A.","1979-01-01T00:00:00.000+0000",NA,"298",NA,"Santos, MR dos",1978,11,14,"Brazil","Pará",NA,"Monte Dourado, Monte Dourado, estrada Perimental, lado esquerdo.",NA,NA,NA,"urn:catalog:inpa:herbarium:171154","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"18","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","35748","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","Rankin, J.M.","1985-10-01T00:00:00.000+0000",NA,"INPA35748",NA,"Loureiro, AA",1972,5,12,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 150",NA,NA,NA,"urn:catalog:inpa:herbarium:87346","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"19","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","35842","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","Maas, P.J.M.","1990-01-01T00:00:00.000+0000",NA,"INPA35842",NA,"Loureiro, AA",1972,5,18,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 145",NA,NA,NA,"urn:catalog:inpa:herbarium:87345","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"20","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","36030","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","Maas, P.J.M.","1990-01-01T00:00:00.000+0000",NA,"INPA36030",NA,"Co̻lho, LF",1972,6,22,"Brazil","Amazonas",NA,"Km 139 da estrada Manaus-Itacoatiara",NA,NA,NA,"urn:catalog:inpa:herbarium:29216","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"21","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","35946","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","Maas, P.J.M.","1992-01-01T00:00:00.000+0000",NA,"72-124",NA,"Monteiro, OP",1972,6,13,"Brazil","Amazonas",NA,"AM-010, Estrada Manaus-Itacoatiara, Km 139",NA,NA,NA,"urn:catalog:inpa:herbarium:106275","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"22",NA,NA,"Botany","U.1661927","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","Maas PJM; Erkens RHJ",NA,NA,NA,NA,"Pires JM; Rodrigues WA; Irvine GC",1961,9,12,"Brazil","Amapá",NA,"Rio Araguari, Amapa",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1661927","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"23",NA,"NY","NY","25967","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","R. H. J. Erkens; P. J. M. Maas","2008-01-01T00:00:00.000+0000",NA,"50875",NA,"J. M. Pires",1961,9,12,"Brazil","AmapÃ¡",NA,"Rio Araguari, along river between camps 6 & 7",-51.808,1.092,NA,"c9a28dc3-4a98-4c15-9f81-c3520a8bcb22","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"24",NA,"Instituto de Botânica, IBT","SP","57917","Guatteriopsis kuhlmannii R.E.Fr.","Annonaceae","Guatteria","kuhlmannii","R.E.Fr.","Maas, PJM","1992-01-01T00:00:00.000+0000",NA,"209",NA,"Kuhlmann, M; Jimbo, S",1959,9,8,"Brazil","Pará",NA,"Rodovia Belém-Brasília, km 94",0,0,NA,"BRA:IBt:SP:0000057917","Guatteriopsis kuhlmannii R.E.Fr.",NA,NA,NA,NA
"25","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","6648","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","Fries, R.E.","1950-01-01T00:00:00.000+0000",NA,"24098",NA,NA,1949,3,24,"Brazil","Pará",NA,"Rio Capim, entre Aproaga e Igarapé Candirú",NA,NA,NA,"urn:catalog:inpa:herbarium:59304","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"27",NA,"Instituto de Botânica, IBT","SP","52701","Guatteriopsis kuhlmannii R.E.Fr.","Annonaceae","Guatteria","kuhlmannii","R.E.Fr.","Webber, A","1985-02-01T00:00:00.000+0000",NA,"s.n.",NA,"Lima, AS",1944,11,19,"Brazil","Mato Grosso",NA,"Mato próximo do Rio Sacro",0,0,NA,"BRA:IBt:SP:0000052701","Guatteriopsis kuhlmannii R.E.Fr.",NA,NA,NA,NA
"28","2017-10-18T13:40:14.000+0000","JBRJ","RB","RB00534191","Guatteriopsis kuhlmannii R.E.Fr.","Annonaceae","Guatteria","kuhlmannii","R.E.Fr.",NA,NA,"ISOTYPE","2015",NA,"Kuhlmann, J.G.",1924,4,17,"Brazil","Pará","Tucuruí","Victoria.",NA,NA,"Arvoreta de ramos patentes até 5 mts.: fl. creme, matta de terra firme.","urn:catalog:JBRJ:RB:534191","Guatteriopsis kuhlmannii R.E.Fr.",NA,NA,NA,NA
"31","2015-04-11T10:13:06.000+0000","S","VascularPlants","S-R-6978","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas",NA,NA,NA,"24361",24361,"J. G. Kuhlmann",1924,4,17,"Brazil","Pará",NA,"[Brazil] Rio Tucuruhy affl. R. Xingú, civ. Pará, loco Victoria",NA,NA,NA,"S:VascularPlants:S-R-6978","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"34",NA,"NY","NY","1134740","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas",NA,NA,NA,"1413",NA,"P. L. B. Lisboa",NA,NA,NA,"Brazil","ParÃ¡",NA,NA,0,0,NA,"8a8c359b-5b34-4e1f-9d3b-4c8c78c28a9b","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"35",NA,"NY","NY","1134741","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas",NA,NA,NA,"58",NA,"R. P. Bahia",NA,NA,NA,"Brazil","ParÃ¡",NA,NA,0,0,NA,"31f09ad7-e381-4dd4-b64d-c729cafc3541","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"36",NA,"NY","NY","01134738","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas",NA,NA,NA,"2748",NA,"B. V. Rabelo",NA,NA,NA,"Brazil","AmapÃ¡",NA,NA,0,0,NA,"44dae791-c9e4-472b-b987-82eebf7ef44d","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
"37",NA,"NY","NY","1136223","Guatteria cryandra Erkens & Maas","Annonaceae","Guatteria","cryandra","Erkens & Maas","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens","2012-01-01T00:00:00.000+0000",NA,"75",NA,"R. P. Bahia",NA,NA,NA,"Brazil","ParÃ¡",NA,NA,0,0,NA,"4130e8db-c79d-4680-a680-dfd188025a02","Guatteria cryandra Erkens & Maas",NA,NA,NA,NA
