"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"1","Pseudoxandra bahiensis Maas",-16.625586,-16.625586,"porto seguro","not found","outside Brazil"
"2","Pseudoxandra bahiensis Maas",-16.625586,-16.625586,"porto seguro","not found","outside Brazil"
"3","Pseudoxandra bahiensis Maas",-39.025583,-14.322083,"itacare","itacare","Ok"
"4","Pseudoxandra bahiensis Maas",-39.686111,-13.896111,"apuarema","ibirataia","outside municipality"
"5","Pseudoxandra bahiensis Maas",-39.195833,-15.349444,"una","una","Ok"
"6","Pseudoxandra bahiensis Maas",-39.143611,-15.21,"una","una","Ok"
"7","Pseudoxandra bahiensis Maas",-38.5,-12.966667,"salvador","salvador","Ok"
"8","Pseudoxandra bahiensis Maas",-39.386944,-15.195278,"arataca","arataca","Ok"
"9","Pseudoxandra bahiensis Maas",-39.004722,-15.311111,"una","una","Ok"
"10","Pseudoxandra bahiensis Maas",-39.380278,-15.201389,"arataca","arataca","Ok"
"11","Pseudoxandra bahiensis Maas",-39.25,-16.5,"porto seguro","porto seguro","Ok"
"12","Pseudoxandra bahiensis Maas",-39.25,-16.5,"porto seguro","porto seguro","Ok"
"13","Pseudoxandra bahiensis Maas",-39.133333,-16.333333,"porto seguro","santa cruz cabralia","outside municipality"
"14","Pseudoxandra bahiensis Maas",-39.083333,-14.416667,"urucuca","itacare","outside municipality"
"15","Pseudoxandra bahiensis Maas",-39.202222,-16.419167,"porto seguro","porto seguro","Ok"
"16","Pseudoxandra bahiensis Maas",-39.25,-16.5,"porto seguro","porto seguro","Ok"
"17","Pseudoxandra bahiensis Maas",-39.335833,-15.178333,"arataca","arataca","Ok"
"18","Pseudoxandra bahiensis Maas",-39.202222,-16.419167,"porto seguro","porto seguro","Ok"
"19","Pseudoxandra bahiensis Maas",-39.222222,-16.441667,NA,"porto seguro","original municipality not informed"
"20","Pseudoxandra bahiensis Maas",-39.202222,-16.419167,"porto seguro","porto seguro","Ok"
"21","Pseudoxandra bahiensis Maas",-39.11722,-14.58611,NA,"ilheus","original municipality not informed"
"22","Pseudoxandra bahiensis Maas",-39.117222,-14.586111,NA,"ilheus","original municipality not informed"
"23","Pseudoxandra bahiensis Maas",-39.459167,-13.890833,"ibirapitanga","ibirapitanga","Ok"
"24","Pseudoxandra bahiensis Maas",-39.141389,-15.18,NA,"una","original municipality not informed"
"25","Pseudoxandra bahiensis Maas",-39.141389,-15.18,NA,"una","original municipality not informed"
"26","Pseudoxandra bahiensis Maas",-39.141389,-15.18,"una","una","Ok"
"27","Pseudoxandra bahiensis Maas",-15.224128,-15.224128,"una","not found","outside Brazil"
"28","Pseudoxandra bahiensis Maas",-39.0653,-14.3514,NA,"itacare","original municipality not informed"
"29","Pseudoxandra bahiensis Maas",-39.065278,-14.351389,NA,"itacare","original municipality not informed"
"30","Pseudoxandra bahiensis Maas",-15.936505,-15.936505,"belmonte","not found","outside Brazil"
"31","Pseudoxandra bahiensis Maas",-39.041667,-15.308889,"una","una","Ok"
"32","Pseudoxandra bahiensis Maas",-39.2,-15.383333,NA,"santa luzia","original municipality not informed"
"33","Pseudoxandra bahiensis Maas",-39.2,-15.383333,"una","santa luzia","outside municipality"
"34","Pseudoxandra bahiensis Maas",-39.1019,-14.485,NA,"urucuca","original municipality not informed"
"35","Pseudoxandra bahiensis Maas",-39.105733,-14.48005,NA,"urucuca","original municipality not informed"
"36","Pseudoxandra bahiensis Maas",-16.625586,-16.625586,"porto seguro","not found","outside Brazil"
"37","Pseudoxandra bahiensis Maas",-39.05,-16.433333,"porto seguro","not found","outside Brazil"
"38","Pseudoxandra bahiensis Maas",-39.14138,-15.18,NA,"una","original municipality not informed"
"39","Pseudoxandra bahiensis Maas",-39.1414,-15.18,NA,"una","original municipality not informed"
"40","Pseudoxandra bahiensis Maas",-39.08333,-15.15,NA,"una","original municipality not informed"
"41","Pseudoxandra bahiensis Maas",-39.08,-15.15,NA,"una","original municipality not informed"
"42","Pseudoxandra bahiensis Maas",-39.016667,-16.266667,"santa cruz cabralia","not found","outside Brazil"
"43","Pseudoxandra bahiensis Maas",-39.060556,-14.423333,"urucuca","urucuca","Ok"
"44","Pseudoxandra bahiensis Maas",-39.083333,-14.766667,NA,"ilheus","original municipality not informed"
"45","Pseudoxandra bahiensis Maas",-39.091111,-14.777222,NA,"ilheus","original municipality not informed"
"46","Pseudoxandra bahiensis Maas",-39.083333,-14.766667,"ilheus","ilheus","Ok"
"47","Pseudoxandra bahiensis Maas",-39.083333,-15.15,"una","una","Ok"
"48","Pseudoxandra bahiensis Maas",-39.091111,-14.777222,"ilheus","ilheus","Ok"
