"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","65166","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","G.A. Damasceno Junior","2017-12-13T00:00:00.000+0000",NA,"107",NA,"T.S.G. Botelho",2017,10,23,"Brazil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari. Estrada de acesso a sede do Cuitelo.",-53.421833,-18.155583,"HABITAT:Floresta estacional semidecidual.; HABITO:Árvore. 3,00 m de altura.; FRUTO:Fruto imaturo verde.;","BRA:UFMS:CGMS:0000065166",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"2",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","60992","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Cabral, F.S.","2016-11-11T00:00:00.000+0000",NA,"81",NA,"Roque, T.V.",2016,11,1,"Brazil","Santa Catarina","Florianópolis","Costa da lagoa, ponto 8, quintal da casa do Zico.",-48.463889,-27.565556,"ArbóreaUsada para construir e consertar casco, caverna e bordo de canoa-de-um-pau-só","BRA:UFSC:FLOR:0000060992",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"3",NA,"Universidade Estadual de Londrina, UEL","FUEL","43787","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Franco, GADC","2007-11-14T00:00:00.000+0000",NA,"273",NA,"Esteves, R; Sousa, RC; Pereira, HFA; Lima, CD",2007,11,14,"Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Lago. SAD69, 23K.",-46.756944,-23.460556,"Árvore 22m. Flores creme amareladas. Botões esverdeados.","BRA:UEL:FUEL:0000043787",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"4",NA,"IF","SPSF","39143","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","G.A.D.C. Franco","2007-11-14T00:00:00.000+0000",NA,"273",NA,"R.Esteves & R.C.Sousa & H.F.A.Pereira & C.D.Lima",2007,11,14,"Brazil","Sp","São Paulo","Parque Estadual do Jaraguá",-46.756944,-23.460556,"COLETA: Árvore, 22m. Flores creme amareladas. Botões esverdeados.; GEOGRAFIA: Trilha do Lago;","BRA:IF:SPSF:0000039143",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"5","2017-10-15T13:22:28.000+0000","JBRJ","RB","RB01343627","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","D.B. Falkenberg","2008-01-01T00:00:00.000+0000",NA,"11026",NA,"D.B. Falkenberg; C.P.L. de Oliveira",2007,12,4,"Brazil","Santa Catarina","Florianópolis","Morro do Canto da Lagoa, Ilha de Santa Catarina",-48.480278,-27.6325,NA,"urn:catalog:JBRJ:RB:1343627",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"6",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","37174","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Falkenberg, D.B.","2008-01-01T00:00:00.000+0000",NA,"11026",NA,"Falkenberg, D.B.",2007,12,4,"Brazil","Santa Catarina","Florianópolis","Morro do Canto da Lagoa, Ilha de Santa Catarina.",-48.480278,-27.6325,"árvore, 9m altura, 25 cm de dap, sépalas e pétalas verdes no botão, amarelas na antese","BRA:UFSC:FLOR:0000037174",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"7",NA,"Universidade do Estado de Mato Grosso (UNEMAT)","HPAN","1674","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Carniello, MA","2006-05-26T00:00:00.000+0000",NA,"1103",NA,"Carniello, MA; Klippel-Moreira, V",2006,1,7,"Brazil","Mato Grosso","Cáceres","Porto Limão",-58.010694,-16.145556,"Coleta do projeto ""Estudos de quintais na bacia do Alto Paraguai, comunidade de Porto Limão"" e ""Indicadores de sistemas tradicionais na pecuária"", Cáceres, fronteira BR-BO.","BRA:UNEMAT:HPAN:0000001674",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"8",NA,"UFG","UFG","28311","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Ferreira, H.D.","2005-04-04T00:00:00.000+0000",NA,"13096",NA,"Rizzo, J.A.; et al.",2005,4,2,"Brazil","Goiás","Goiandira",NA,-48.129167,-18.011944,NA,"BRA:UFG:UFG:0000028311",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"9",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","5274","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","H. Lorenzi","2005-10-21T00:00:00.000+0000",NA,"5797",NA,"H. Lorenzi",2005,10,21,"Brazil","Sp","Limeira","Cultivado no viveiro de mudas Dierberger, cultivada.",NA,NA,NA,"BRA:JBP:HPL:0000005274",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
"10",NA,"UFES","VIES","12988","Porcelia macrocarpa R.E.Fr.","Annonaceae","Porcelia","macrocarpa","R.E.Fr.","Castro, E.R.","2005-02-03T00:00:00.000+0000",NA,"379",NA,"Castro, E.R.",2004,2,25,"Brazil","São Paulo","Cananéia","Ilha do Cardoso.",NA,NA,"SW2547","BRA:UFES:VIES:0000012988",NA,"Porcelia macrocarpa R.E.Fr.",NA,NA,NA
