"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","197195","Vicentini, A"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","155982","Ferreira, CAC"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","138639","Ferreira, CAC"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","X152858","Silva, MG da"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","151755","Thomas, WW"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","140949","Ferreira, CAC"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","145682","Huber, O"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","113625","Santos, JL dos"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","84226","Co̻lho, LF"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","87047","Ferreira, CAC"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","87045",NA
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","47960","Loureiro, AA"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","61627","Gentry, AH"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","33701","Prance, GT"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","18736","Prance, GT"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","1692","Mello, FC de"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","2231","Almeida, JC de"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","15940",NA
