"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14458","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Marra, D.M.","2015-08-01T00:00:00.000+0000",NA,"75","Marra, D.M.; Neves, A.F.",2015,8,1,"Brazil","Amazonas","Manaus","Estação Experimental de Silvicultura Tropical (EES, Floresta de terra-firme (ca. 250 hectares) atingida por uma tempestade de vento ocorrida no ano de 2005; lado direito do ramal, transecto pequeno",-60.383333,-2.9866,"árvore; DAP = 14.5 cm; Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 250 hectares) atingida por uma tempestade de vento ocorrida no ano de 2005 ; HA","BRA:IFAM - CMZL:EAFM:0000014458",NA,"Duguetia megalocarpa Maas"
"2",NA,"UNEMAT","HERBAM","8680","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Silva, DR","2012-05-25T00:00:00.000+0000",NA,"Marrom 736732","Soares, CRA; Silvino, L; Moura, VA; Silva, GM",2012,6,21,"Brazil","Mato Grosso","Paranaíta","Terra Firme.",-56.826111,-9.345,"UHE Teles Pires","BRA:UNEMAT:HERBAM:0000008680",NA,"Duguetia megalocarpa Maas"
"3","2017-10-15T14:45:58.000+0000","JBRJ","RB","RB01370515","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","D.R. Silva","2012-05-25T00:00:00.000+0000",NA,"6732","C.R.A. Soares; L. Silvino; V.A. Moura; G.M. Silva",2012,6,21,"Brazil","Mato Grosso","Paranaíta","UHE Teles Pires",-56.826111,-9.345,NA,"urn:catalog:JBRJ:RB:1370515",NA,"Duguetia megalocarpa Maas"
"4",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15178","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Marra, D.M.","2012-08-22T00:00:00.000+0000",NA,"795","Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,22,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.285058,-2.439172,"árvore, DAP = 19.2 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015178",NA,"Duguetia megalocarpa Maas"
"5",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14976","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Marra, D.M.","2011-06-11T00:00:00.000+0000",NA,"593","Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,6,11,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.293358,-2.423114,"árvore, DAP = 13.1 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000014976",NA,"Duguetia megalocarpa Maas"
"6",NA,"UNEMAT","HERBAM","7096","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Silva, DR","2011-04-10T00:00:00.000+0000",NA,"Azul 584496","Soares, CRA; Benetti, FC; Melo, JBM; Silva, JRR",2011,10,31,"Brazil","Pará","Jacareacanga","Terra Firme.",-56.775278,-9.338333,"UHE Teles Pires","BRA:UNEMAT:HERBAM:0000007096",NA,"Duguetia megalocarpa Maas"
"7","2017-10-15T14:03:35.000+0000","JBRJ","RB","RB01347234","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","J.H. Piva","2011-10-26T00:00:00.000+0000",NA,"4454","C.R.A. Soares; et al",2011,10,26,"Brazil","Pará","Jacareacanga",NA,-56.775278,-9.347778,NA,"urn:catalog:JBRJ:RB:1347234",NA,"Duguetia megalocarpa Maas"
"8","2017-10-15T15:30:40.000+0000","JBRJ","RB","RB01371076","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","D.R. Silva",NA,NA,"4496","C.R.A. Soares; F.C. Benetti; J.B.M Melo; J.R.R. Silva",2011,10,31,"Brazil","Pará","Jacareacanga",NA,-56.775278,-9.338333,NA,"urn:catalog:JBRJ:RB:1371076",NA,"Duguetia megalocarpa Maas"
"9",NA,"UNEMAT","HERBAM","7054","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Piva, JH","2011-10-26T00:00:00.000+0000",NA,"Verde 664454","Soares, CRA; Duarte, JAS; Damasceno, ASV; Rodrigues, DS; Oliveira, PS",2011,10,26,"Brazil","Pará","Jacareacanga","Floresta Ombrofila Sub-montana.",-56.775278,-9.347778,"UHE Teles Pires","BRA:UNEMAT:HERBAM:0000007054",NA,"Duguetia megalocarpa Maas"
"10","2017-10-06T11:28:24.000+0000","JBRJ","RB","RB01371077","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","D.R. Silva",NA,NA,"4607","C.R.A. Soares; D.L. Matos; M.L. Santos; E.S. Silva; F.C. Benetti",2011,11,15,"Brazil","Pará","Jacareacanga",NA,-56.776389,-9.336111,NA,"urn:catalog:JBRJ:RB:1371077",NA,"Duguetia megalocarpa Maas"
