"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-15T11:51:27.000+0000","JBRJ","RB","RB01174609","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","A. Q. Lobão","2017-01-01T00:00:00.000+0000",NA,"19387",NA,"G.Martinelli; D.Maurenza, R.Negrão,M.Moraes",2016,8,10,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, nascente do Rio das Flores, acima do Sítio Sophronitis. mata atlântica de altitude. APA de Macaé de Cima",-42.521944,-22.436111,"arvoreta, 6m, ciófila; folhas verdes, discolores; flores com brácteas e petalas verdes, estames amarelos; botões florais de cor verde.","urn:catalog:JBRJ:RB:1174609",NA,"Guatteria candolleana Schltdl."
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","174404","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.",NA,"2014-05-10T00:00:00.000+0000",NA,"1801",NA,"Kamino, LHY; Campos, IC",2014,3,27,"Brazil","Minas Gerais","Jequitinhonha",NA,-41.175833,-16.474722,"PROJETO DESENVOLVIDO PELO INSTITUTO PRÍSTINO","BRA:UFMG:BHCB:0000174404",NA,"Guatteria candolleana Schltdl."
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","133231","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Gomes, FS","2013-12-01T00:00:00.000+0000",NA,"1706",NA,"Gomes, FS",2013,3,25,"Brazil","Bahia","Belmonte",NA,-39.227778,-15.900833,"Folhas cartáceas. 187.3. parcela 02.","BRA:UFBA:ALCB:0000133231",NA,"Guatteria candolleana Schltdl."
"4",NA,"UFES","VIES","23126","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Lobão, A.Q.","2010-02-01T00:00:00.000+0000",NA,"141",NA,"Ribeiro, M.; Broggio, I.S.; Rocha, T.R.; Nascimento, A.A.; Cosme, A.C. & Menezes, L.F.T.",2010,5,14,"Brazil","Espírito Santo","Linhares",NA,NA,NA,"SW1940","BRA:UFES:VIES:0000023126",NA,"Guatteria candolleana Schltdl."
"5",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123668","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.",NA,NA,NA,"288",NA,"Piotto, D.",2007,7,1,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123668",NA,"Guatteria candolleana Schltdl."
"6","2017-10-15T13:53:30.000+0000","JBRJ","RB","RB01056963","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","A.LOBÃO",NA,NA,"6096",NA,"J. Paula-Souza; et al",2006,7,18,"Brazil","Bahia","Belmonte","Estrada para Barrolândia.",-39.171667,-16.0275,"Arbusto, ca. 2m alt. Flores amareladas","urn:catalog:JBRJ:RB:1056963",NA,"Guatteria candolleana Schltdl."
"7",NA,"MBM","MBM","334319","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Lobão, A","2005-05-01T00:00:00.000+0000",NA,"713",NA,"Lobão, A; Foster, W; Almeida, V",2005,5,18,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha da subida da Pedra do Sino, na beira do início da trilha.",0,0,"Arvoreta, ca 4m alt., folhas verdes.","BRA:MBM:MBM:0000334319",NA,"Guatteria candolleana Schltdl."
"8",NA,"MBM","MBM","334318","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","Lobão, A",NA,NA,"725",NA,"Pardo, CS",2005,6,20,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próximo ao km 2,0 da estrada para Barragem 1125 msm.",0,0,"Arvoreta 7 m. alt. CAP 28 cm. Material com frutos.; Comum na mata rivular.","BRA:MBM:MBM:0000334318",NA,"Guatteria candolleana Schltdl."
"9","2017-10-16T08:40:52.000+0000","JBRJ","RB","RB00416568","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","A. Lobão",NA,NA,"725",NA,"César S. Pardo",2005,6,20,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer prox. ao km 2,0 da Estrada para Barragem ca. Parque Nacional da Serra dos Órgãos",NA,NA,"Arvoreta 7 m. alt., CAP 28 cm. Material com frutos.","urn:catalog:JBRJ:RB:416568",NA,"Guatteria candolleana Schltdl."
"10","2017-10-19T03:17:09.000+0000","JBRJ","RB","RB00349140","Guatteria candolleana Schltdl.",NA,"Annonaceae","Guatteria","candolleana",NA,"Schltdl.","O.Thier","2005-11-17T00:00:00.000+0000",NA,"208",NA,"O.Thier",2005,10,12,"Brazil","Rio de Janeiro","Teresópolis","Sebastiana, Between residential area Paraiso, and biggest Eukalyptus planting .",-42.843611,-22.276111,"tree, about 6m high","urn:catalog:JBRJ:RB:349140",NA,"Guatteria candolleana Schltdl."
