"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","282212","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","Maciel, J.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"2",NA,"ULM","Herbarium University Ulm","282207","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","Maciel, J.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"3",NA,"ULM","Herbarium University Ulm","282211","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","Maciel, J.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"4",NA,"NY","NY","02609705","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"292e74c5-ad1d-4151-8fbb-458f5a19eaa9",NA,"Guatteria pogonopus Mart."
"5",NA,"ULM","Herbarium University Ulm","31298","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","Mello-Silva R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"6",NA,"F","Botany","V0205742F","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"2e7ca6f5-7a24-449e-95d2-ff4c66fb6b22",NA,"Guatteria pogonopus Mart."
"7",NA,"F","Botany","V0232047F","Guatteria schlechtendaliana Mart.","Annonaceae","Guatteria","schlechtendaliana","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"f521f9a7-e14f-4bf6-8947-89912792b5cc",NA,"Guatteria schlechtendaliana Mart."
"8",NA,"IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","282208","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","Maciel, J.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"9","2009-07-23T11:24:00.000+0000","MO","MO","100202250","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","Foster's 1958 Catalog notes file",NA,NA,"Bang 533",NA,"Miguel Bang",1890,NA,NA,"Bolivia, Plurinational State of",NA,NA,"Yungas",NA,NA,NA,"urn:catalog:MO:Tropicos:100202250","http://www.tropicos.org/Specimen/100202250","Guatteria pogonopus Mart."
"10","2017-10-20T00:00:00.000+0000","NHMUK","BOT","BM000547287","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","P.J.M. Maas & L.Y.Th. Westra",NA,"ISOTYPE","583","583","Miguel Bang",1890,NA,NA,"Bolivia, Plurinational State of","La Paz",NA,"La Paz",-66.75,-16.3333,NA,"0036fd47-e8c8-444d-83e7-eb609149b434",NA,"Guatteria pogonopus Mart."
"11",NA,"UFPE","UFP","949","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","Mello-Silva, R.","2002-08-01T00:00:00.000+0000",NA,"184",NA,"Mariz, G.",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFPE:UFP:0000000949",NA,"Guatteria pogonopus Mart."
"12",NA,"NY","NY","02499361","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","P. J. M. Maas; L. Y. T. Westra","2014-01-01T00:00:00.000+0000",NA,"6366",NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"c363b622-f155-4b06-8f90-0d6c94d2982b",NA,"Guatteria pogonopus Mart."
"13",NA,"NY","NY","02499367","Guatteria pogonopus Mart.","Annonaceae","Guatteria","pogonopus","Mart.","P. J. M. Maas; L. Y. T. Westra","2014-01-01T00:00:00.000+0000",NA,"4430",NA,"J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"cafdd0b1-a9e5-4cda-96c6-4c9a6e182c95",NA,"Guatteria pogonopus Mart."
"14","2/06/17 16:17","INPA","INPA","150429","Guatteria pogonopus","Annonaceae","Guatteria",NA,"Mart.","Loḅo, AQ",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"24 km E of BR163 at Rio Celeste MT225 to Vera., 24 km E of BR 163 at Rio Celeste on road to Vera (MT 225)",NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"15","2/06/17 16:17","INPA","INPA","172596","Guatteria pogonopus","Annonaceae","Guatteria",NA,"Mart.","Johnson, DM",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Rodovia BR 116, pr�_ximo ao Rio Pomba",NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"16","2/06/17 16:17","INPA","INPA","213536","Guatteria pogonopus","Annonaceae","Guatteria",NA,"Mart.","Loḅo, AQ",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Fazenda do Bu. Mata do Funḍo II. Floresta Ombr�_fila Aberta.",NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"17","2/06/17 16:17","INPA","INPA","213557","Guatteria pogonopus","Annonaceae","Guatteria",NA,"Mart.","Loḅo, AQ",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Fazenda do Bu. Mata do Bonito. Floresta Ombr�_fila Aberta.",NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
"18","2/06/17 16:17","INPA","INPA","217151","Guatteria pogonopus","Annonaceae","Guatteria",NA,"Mart.","Mello-Silva, R de",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Bom Jardim. Floresta Atl̢ntica.",NA,NA,NA,NA,NA,"Guatteria pogonopus Mart."
