"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","21913","Rollinia dolabripetala (Raddi) G.Don",NA,"Annonaceae","Annona","dolabripetala","(Raddi) G.Don","A.M.Miranda","2017-11-06T00:00:00.000+0000",NA,"47",NA,"K.Martins; A.Figueredo",2017,9,19,"Brazil","Bahia","Saubara",NA,NA,NA,"Árvore ca. 9 m alt.; caule cinza-esbranquiçado; folhas membranáceas; botão floral amarronzado; fruto em forma de hélice amarelo. Ocasional.","BRA:UFRPE:HST:0000021913",NA,"Rollinia dolabripetala (Raddi) G.Don",NA,NA
"2","2018-04-05T10:28:46.000+0000","JBRJ","RB","RB01379039","Annona dolabripetala Raddi",NA,"Annonaceae","Annona","dolabripetala","Raddi","A.Lobão","2018-04-04T00:00:00.000+0000",NA,"47",NA,"K. Martins; A. Figueredo",2017,9,19,"Brazil","Bahia","Saubara","No vale",NA,NA,NA,"urn:catalog:JBRJ:RB:1379039",NA,"Annona dolabripetala Raddi",NA,NA
"3",NA,"UEFS","HUEFS","237271","Rollinia dolabripetala (Raddi) R.E.Fr.",NA,"Annonaceae","Annona","dolabripetala","(Raddi) R.E.Fr.","A.M.Miranda","2017-11-01T00:00:00.000+0000",NA,"47",NA,"Martins, K.",2017,9,19,"Brazil","Bahia","Saubara","No Vale.",NA,NA,NA,"BRA:UEFS:HUEFS:0000237271",NA,"Rollinia dolabripetala (Raddi) R.E.Fr.",NA,NA
"4",NA,"Universidade Regional de Blumenau, FURB","FURB","49134","Annona dolabripetala Raddi",NA,"Annonaceae","Annona","dolabripetala","Raddi","Oliveira, AA de","2016-01-14T00:00:00.000+0000",NA,"2885",NA,"Oliveira, A.A. de",2016,1,14,"Brazil","Santa Catarina","Orleans","Rio Hipólito.",-49.499444,-28.260278,NA,"BRA:FURB:FURB:0000049134",NA,"Annona dolabripetala Raddi",NA,NA
"5",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","5323","Annona dolabripetala Raddi",NA,"Annonaceae","Annona","dolabripetala","Raddi","Moreira, SN","2016-01-01T00:00:00.000+0000",NA,"1829",NA,"Moreira, SN; Pereira, E",2016,1,11,"Brazil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American",-43.421246,-18.913598,"Arbusto 2m de altura. Fruto Verde; Remanescente de Floresta Estacional Semidecidual","BRA:UFVJM:HDJF:0000005323",NA,"Annona dolabripetala Raddi",NA,NA
"6",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4735","Annona dolabripetala Raddi",NA,"Annonaceae","Annona","dolabripetala","Raddi","Soares, CCC","2016-11-01T00:00:00.000+0000",NA,"120",NA,"Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR",2016,5,14,"Brazil","Minas Gerais","Conceição do Mato Dentro","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.",-43.423611,-18.909722,"Tronco retilíneo, base cilíndrica e súber com tonalidade cinza. CAP 45,3 cm.; Floresta Estacional Semidecidual","BRA:UFVJM:HDJF:0000004735",NA,"Annona dolabripetala Raddi",NA,NA
"7",NA,"UFES","VIES","40036","Annona dolabripetala Raddi",NA,"Annonaceae","Annona","dolabripetala","Raddi",NA,NA,NA,"4147",NA,"Gomes, J.M.L.",2015,1,10,"Brazil","Espírito Santo","Guarapari","Três Praias.",NA,NA,NA,"BRA:UFES:VIES:0000040036",NA,"Annona dolabripetala Raddi",NA,NA
"8",NA,"NY","NY","03188897","Annona dolabripetala Raddi",NA,"Annonaceae","Annona","dolabripetala","Raddi",NA,NA,NA,"39",NA,"F. F. Negreiros",2015,3,4,"Brazil","Rio de Janeiro",NA,"Orbel II.",-43.4147,-22.3864,NA,"b36908ae-7a9c-48c4-82fb-9724800304f8",NA,"Annona dolabripetala Raddi",NA,NA
"9","2018-07-30T16:17:58.000+0000","JBRJ","RB","RB00990171","Annona dolabripetala Raddi",NA,"Annonaceae","Annona","dolabripetala","Raddi","Adriana Lobão",NA,NA,"39",NA,"Negreiros, F.F.; Rodrigues, P.J.P. e Souza, I.P.L.",2015,3,4,"Brazil","Rio de Janeiro","Miguel Pereira","Orbel II.",-43.414722,-22.386389,"Árvore com fruto imaturo verde.  Orbel II, próximo ao 28, coleta aleatória.","urn:catalog:JBRJ:RB:990171",NA,"Annona dolabripetala Raddi",NA,NA
"10","2015-09-28T12:56:47.000+0000","JBRJ","RB","RB01003072","Annona dolabripetala Raddi",NA,"Annonaceae","Annona","dolabripetala","Raddi","J.R.Mattos e M. Nadruz","2015-08-28T00:00:00.000+0000",NA,"186",NA,"J.R.Mattos; M.Nadruz",2015,8,28,"Brazil","Rio de Janeiro","Rio de Janeiro","Canteiro 37A, JBRJ.",NA,NA,"Ramos cilíndricos e pilosos, folhas alternas, sem presença de estípulas, lâmina foliar simples elíptica, com margem inteira. Flores esverdeadas.","urn:catalog:JBRJ:RB:1003072",NA,"Annona dolabripetala Raddi",NA,NA
