"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","251210","Simon, MF"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","256753","Amaral, IL do"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","256729","Amaral, IL do"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","244403","Gomes, BM"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","218336","Azevedo, AB de"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","219539","Zartman, CE"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","225060","Zartman, CE"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","218403","Oliveira, ACA"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","222556","Castilho, CV"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","233032","Castilho, CV"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","202593","Miranda, IP da A."
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","191265","Assun̤̣o, PACL"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","191266","Assun̤̣o, PACL"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","191267","Assun̤̣o, PACL"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","17735","Prance, GT"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","189701","Vicentini, A"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","183079","Miralha, JMS"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","183081","Miralha, JMS"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","179087","Vicentini, A"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","171366","Oliveira, AA de"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","165449","Miller, RP"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","165069","Carvalho, V"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","188069","Boom, BM"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","140799","Ferreira, CAC"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","151441","Thomas, WW"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","261432","Pereira, MJ"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","261447","Menezes, JF"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","96198","Ferreira, CAC"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","260284","Ferreira, AJC"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","47564","Prance, GT"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","35803","Loureiro, AA"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","21540","Souza, JA de"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","17624","Rodrigues, WA"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","17736","Prance, GT"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","15718","Rodrigues, WA"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","15222","Loureiro, AA"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","15232","Rodrigues, WA"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","9189","Rodrigues, WA"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","9996","Rodrigues, WA"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","8257","Rodrigues, WA"
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","7321","Rodrigues, WA"
"42","Instituto Nacional de Pesquisas da Amazônia (INPA)","3783","Co̻lho, LF"
"43","Instituto Nacional de Pesquisas da Amazônia (INPA)","230763","Ducke, A"
