"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFES","VIES","23963","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Assis, A.M.","2010-10-08T00:00:00.000+0000",NA,"24",NA,"Santos, R.; Assis, A.M.; Cribari, R.S. & Boelho, R.M.",2010,10,8,"Brazil","Espírito Santo","Serra","Vertente sudeste. Acesso pelo Bairro Jardim Tropical (Trilha de FURNAS). APA Mestre Álvaro",-40.306944,-20.187222,"Flor amarela com base rosada, com odor. Fruto verde.","BRA:UFES:VIES:0000023963",NA,"Duguetia chrysocarpa Maas"
"2",NA,"MBML","MBML-HERBARIO","49136","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","J.C. Lopes & R. Mello-Silva/2010",NA,NA,"120",NA,"J.C. Lopes; G. Siqueira & R. Mello-Silva",2010,12,3,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Aceiro Marco de Ferro/Caliman, na borda da mata. Mata de Tabuleiro",-39.960639,-19.094972,"Árvore ca 7m alt. Brácteas e sépalas amarelo-esverdeadas, pétalas amarelas","BRA:MBML:MBML-HERBARIO:0000049136",NA,"Duguetia chrysocarpa Maas"
"3",NA,"USP","SPF","213402","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Mello-Silva, R; Lopes, JC","2010-01-01T00:00:00.000+0000",NA,"120",NA,"Lopes, JC",2010,12,3,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro Marco de Ferro/Caliman, na borda da mata.",-39.960639,-19.094972,"Árvore ca. 7 m alt. Brácteas e sépalas amarelo-esverdeadas, pétalas amarelas.; Mata de Tabuleiro.","BRA:USP:SPF:0000213402",NA,"Duguetia chrysocarpa Maas"
"4",NA,"MBML","MBML-HERBARIO","30988","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","J.C. Lopes/2011",NA,NA,"621",NA,"L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen",2006,2,1,"Brazil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica",-40.73,-18.892222,"Árvore 10m de alt. DAP 20cm. Fuste 4m. Frutos amarelados. Mata.","BRA:MBML:MBML-HERBARIO:0000030988",NA,"Duguetia chrysocarpa Maas"
"5",NA,NA,"Botany","L.3724869","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas",NA,NA,NA,NA,NA,"Demuner V; Magnago; Cruz T; Bausen E",2006,11,13,"Brazil",NA,NA,"Brasil, ES, Governador Lindemberg, Morelo, propr. Fernando Nicolli. Alt.: 110-150m /s.m.",-40.457778,-19.148611,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3724869",NA,"Duguetia chrysocarpa Maas"
"6",NA,NA,"Botany","U.1069142","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas PJM",NA,NA,NA,NA,"Maas PJM; et al.",1999,2,12,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069142",NA,"Duguetia chrysocarpa Maas"
"7",NA,"MBM","MBM","284831","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas, PJM","1998-01-01T00:00:00.000+0000",NA,"492",NA,"Jardim, JG; Carvalho, AM; Sant'Ana, SC; Lombardi, J",1994,7,20,"Brazil","Bahia","Una","Estrada Una/são José; ca 17km ao W do município sede.",0,0,"Árvore com ca. 5m de altura; folhas verdes brilhantes na face superior com face inferior clara, algo pilo; flores em botões amarelo-claro.; Região de Mata Higrófila Sul Baiana.","BRA:MBM:MBM:0000284831",NA,"Duguetia chrysocarpa Maas"
"8",NA,NA,"Botany","U.1069138","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas PJM",NA,NA,NA,NA,"Jardim JG; et al.",1994,7,20,"Brazil","Bahia",NA,"Brazil, Bahia, Mun. de Una-BA. Estrada Una/ Sao Jose, c. 17 km ao W de Mun. sede",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069138",NA,"Duguetia chrysocarpa Maas"
"9",NA,"MBM","MBM","243744","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas",NA,NA,NA,"98",NA,"Mello-Silva, R; et al.",1989,10,22,"Brazil","Minas Gerais","Muriaé","Fazenda Barra Alegre",0,0,"Arvoreta ca. 7m alt., no interior da floresta. Flores creme com pétalas pintalgadas de cinza-arroxeado (reação contra mordedura de insetos?) Androceu e base da face interna das pétalas vermelhos. Gineceu creme.","BRA:MBM:MBM:0000243744",NA,"Duguetia chrysocarpa Maas"
"10",NA,"NY","NY","345532","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas",NA,NA,"ISOTYPE","98",NA,"R. de Mello-Silva",1989,10,22,"Brazil","Minas Gerais",NA,"MuriaÃ©:. Fazenda Barra Alegre",-42.3665090880298,-21.1346309790821,NA,"983ee5f1-1da2-42d1-a8e6-0ac4f8c02195",NA,"Duguetia chrysocarpa Maas"
"11",NA,"USP","SPF","67630","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas, PJM","1996-01-01T00:00:00.000+0000","HOLOTYPE","98",NA,"Mello-Silva, R",1989,10,22,"Brazil","Minas Gerais","Muriaé","Fazenda Barra Alegre",0,0,"Arvoreta ca. 7m alt., no interior da floresta. Flores creme com pétalas pintalgadas de cinza-arroxeado (reação contra mordedura de insetos?). Androceu e base da face interna das pétalas vermelhos. Gineceu creme.","BRA:USP:SPF:0000067630",NA,"Duguetia chrysocarpa Maas"
"12",NA,"Instituto de Botânica, IBT","SP","335521","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas, PJM","1996-01-01T00:00:00.000+0000","ISOTYPE","98",NA,"Mello-Silva, R; Pirani, JR; Simão Bianchini, R; Fernandes, JB; Ferreira, AG",1989,10,22,"Brazil","Minas Gerais","Muriaé","Fazenda Barra Alegre",0,0,"Arvoreta ca. 7 m, no interior da floresta. Flores creme com pétalas pintalgadas de cinza-arroxeado (reação contra mordedura de insetos?). Androceu e base da face interna das pétalas vermelhos. Gineceu creme.","BRA:IBt:SP:0000335521",NA,"Duguetia chrysocarpa Maas"
"13","2015-01-23T14:58:46.000+0000","JBRJ","RB","RB00534086","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","P.J.M. Maas","1996-01-01T00:00:00.000+0000","ISOTYPE","98",NA,"Mello-Silva, R.; Pirani,J.R;Simão-Bianchini,R. et al.",1989,10,22,"Brazil","Minas Gerais","Muriaé","Fazenda Barra Alegre.",NA,NA,"Arvoreta ca. 7m alt., no interior da floresta. Flores creme com pétalas pintalgadas de cinza-arroxeado (reação contra mordedura de insetos?). Androceu e base da face interna das pétalas vermelhos. Gineceu creme.","urn:catalog:JBRJ:RB:534086",NA,"Duguetia chrysocarpa Maas"
"14","2009-02-09T11:19:30.000+0000","JBRJ","RB","RB00534182","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","P.J.M. Maas","1996-01-01T00:00:00.000+0000","ISOTYPE","98",NA,"Mello-Silva, R.; Pirani,J.R;Simão-Bianchini,R. et al.",1989,10,22,"Brazil","Minas Gerais","Muriaé","Fazenda Barra Alegre.",NA,NA,"Arvoreta ca. 7m alt., no interior da floresta. Flores creme com pétalas pintalgadas de cinza-arroxeado (reação contra mordedura de insetos?). Androceu e base da face interna das pétalas vermelhos. Gineceu creme.","urn:catalog:JBRJ:RB:534182",NA,"Duguetia chrysocarpa Maas"
"15",NA,NA,"Botany","U.1069136","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas PJM",NA,NA,NA,NA,"Folli DA",2002,9,5,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069136",NA,"Duguetia chrysocarpa Maas"
"16",NA,NA,"Botany","L.3728825","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas",NA,NA,NA,NA,NA,"Folli DA",2001,7,5,"Brazil",NA,NA,"Nome Vulgar: Pindaiba da mata. Procedencia: Reserva Natural Vale- Linhares-ES. Ecossistema: Mata de Tabuleiro. Estrada: Aceiro Calima. Porte: Arboreo.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3728825",NA,"Duguetia chrysocarpa Maas"
"17",NA,"NY","NY","823037","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","P. J. M. Maas","1996-01-01T00:00:00.000+0000",NA,"785",NA,"D. A. Folli",1988,10,7,"Brazil","EspÃ­rito Santo",NA,"Reserva Florestal da CVRD. Est. GAVEA ant. X-1, km 20,111, lado esquerdo.",-40.071853011446,-19.3949002236543,NA,"2ea48ffb-e15d-41a9-a751-1bf4740b01ad",NA,"Duguetia chrysocarpa Maas"
"18",NA,NA,"Botany","U.1069145","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas PJM",NA,NA,NA,NA,"Folli DA",1988,10,7,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069145",NA,"Duguetia chrysocarpa Maas"
"19",NA,NA,"Botany","U.1069140","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas PJM",NA,NA,NA,NA,"Sucre Benjamin D",1969,7,14,"Brazil","Espírito Santo",NA,"Brazil, Espírito Santo, Mata de Tabuleiro ao Norte da Sede da Reserva Biologica de Sooretama",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069140",NA,"Duguetia chrysocarpa Maas"
"20",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","61977","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","P. J. M. Maas",NA,NA,"492",NA,"J. G. Jardim",NA,NA,NA,"Brazil","Bahia","una","17Km ao W da estrada Una/São José.",NA,NA,"Ambiente: Mata higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000061977",NA,"Duguetia chrysocarpa Maas"
"21",NA,NA,"Botany","U.1069137","Duguetia chrysocarpa Maas","Annonaceae","Duguetia","chrysocarpa","Maas","Maas PJM",NA,NA,NA,NA,"Folli DA",NA,NA,NA,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069137",NA,"Duguetia chrysocarpa Maas"
