"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","134676","Silva, MFF da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","154356","Zarucchi, JL"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","114726","Miranda, FEL de"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","115233","Revilla, J"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","115649","Ramos, JF"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","139007","Maciel, UN"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","102148","Silva, ASL da"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","118198","Daly, DC"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","117052","Daly, DC"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","117037","Daly, DC"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","123025","Plowman, T"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","135441","Silva, MG da"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","135405","Silva, MG da"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","116796","Daly, DC"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","125432","Santos, MR dos"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","22405","Prance, GT"
