"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2018-08-30T14:02:06.000+0000","JBRJ","RB","RB01397089","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.","W.Silva",NA,NA,"144",NA,"M.S.D.Ivan",2014,11,13,"Brazil","Pará","São Geraldo do Araguaia","Conglomerado PA_2252. Subunidade 3. Subparcela 2. Árvore n° 6",-49.6,-6.2,NA,"urn:catalog:JBRJ:RB:1397089",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"2",NA,"IPA","IPA","80968","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.","Cano, O.","2008-07-23T00:00:00.000+0000",NA,"136",NA,"Lima, L.; Cabral, O.; Cabral, M.; Cabral, O.; Cabral, M.",2008,2,22,"Brazil","Piauí","Altos","FLONA de Palmares, trilha do poço.",-42.070278,-7.001667,"Árvore; fruto marrom com espinhos verdes.","BRA:IPA:IPA:0000080968",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"3","2014-07-07T18:11:01.000+0000","JBRJ","RB","RB00547475","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,"603",NA,"V.F. Mansano",2008,5,13,"Brazil","Pará","Belém","Embrapa, em frente ao herbário.",NA,NA,"Arbusto 2 m, beira da trilha, flores com cálice e corola cremes.","urn:catalog:JBRJ:RB:547475",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"4",NA,"IEPA","HAMAB","3785","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.","Mori, S.A.",NA,NA,"16114",NA,"Mori, S.A.",1983,9,12,"Brazil","Amapá","Macapá","Camaipi, EMBRAPA reserve and vicinity.",-51.616667,0.166667,"Tree, 21.7m x 15cm. bole 11.4m","BRA:IEPA:HAMAB:0000003785",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"5",NA,NA,"Botany","L.2467564","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,NA,NA,"Mori SA; Projeto Flora Amazônica",1983,9,12,"Brazil",NA,NA,"Amapá: Camaipi. Embrapa reserve and vicinity.",-51.616667,0.166667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2467564",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"6","2008-05-27T22:02:00.000+0000","MO","MO","3137699","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.","Sleumer","1984-01-01T00:00:00.000+0000",NA,"Mori 16114",NA,"Scott A. Mori",1983,9,12,"Brazil","Amapá",NA,"Camaipi. Embrapa reserva and vicinity.",-57.61666,0.16666,NA,"urn:catalog:MO:Tropicos:3137699","http://www.tropicos.org/Specimen/3137699","Lindackeria paraensis Kuhlm.",NA,NA,NA
"7",NA,NA,"Botany","L.2467563","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,NA,NA,"Mori SA; Projeto Flora Amazônica",1983,9,19,"Brazil",NA,NA,"Amapá: Camaipi. Embrapa reserve and vicinity.",-51.616667,0.166667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2467563",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"8",NA,"IEPA","HAMAB","3545","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.","Mori, S.A.",NA,NA,"15871",NA,"Mori, S.A.",1983,9,6,"Brazil","Amapá","Mazagão","Camaipi, EMBRAPA reserve and vicinity.",-51.616667,0.166667,"Tree, 21.9m x 11.7cm. bole 10.7m.","BRA:IEPA:HAMAB:0000003545",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"9",NA,"IEPA","HAMAB","4013","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.","Mori, S.A.",NA,NA,"16344",NA,"Mori, S.A.",1983,9,19,"Brazil","Amapá","Mazagão","Camaipi, EMBRAPA reserve and vicinity.",-51.616667,0.166667,"Tree, 19.8m x 17.0cm. Bole 11.4m","BRA:IEPA:HAMAB:0000004013",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"10",NA,NA,"Botany","L.2467565","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,NA,NA,"Mori SA; Projeto Flora Amazônica",1983,9,6,"Brazil",NA,NA,"Amapá: Camaipi. Embrapa reserve and vicinity.",-51.616667,0.166667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2467565",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"11",NA,"NY","NY","2154641","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,"15871",NA,"S. A. Mori",1983,9,6,"Brazil","AmapÃ¡",NA,"Camaipi. EMBRAPA reserve and vicinity",-51.62,0.17,NA,"0d643f61-46ef-40ee-91ca-21f5d5fc1ac4",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"12",NA,"NY","NY","2154643","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,"4495",NA,"J. J. Strudwick",1981,8,10,"Brazil","ParÃ¡",NA,"Sete Varas airstrip on Rio Curua.",-55.16572,-0.220997,NA,"59af5e27-5d32-44e7-b70a-28394bdaf1c8",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"13",NA,NA,"Botany","L.3810091","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,NA,NA,"Strudwick JJ; et al.",1981,8,10,"Brazil",NA,NA,"Plantas of Para. Sete Varas airstrip on Rio Curua (a clear-water river). Riverside, igapó.",-54.92,-0.95,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3810091",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"14","2008-05-27T22:02:00.000+0000","MO","MO","3138087","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.","H. Sleumer","1984-01-01T00:00:00.000+0000",NA,"Strudwick 4495",NA,"J.J. Strudwick",1981,8,10,"Brazil","Pará",NA,"Sete Varas airstrip on Rio Curua (a clear-water river). Riverside, igapó.",-54.15055,0.15138,NA,"urn:catalog:MO:Tropicos:3138087","http://www.tropicos.org/Specimen/3138087","Lindackeria paraensis Kuhlm.",NA,NA,NA
"15",NA,"US","Botany",NA,"Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,NA,NA,"J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro, C. S. Rosário & et al.",1981,8,10,"Brazil","Pará",NA,"Sete Varas airstrip on Rio Curua",-55.53,-1.58,NA,"http://n2t.net/ark:/65665/35838b421-2167-4371-bece-10d02f27bca2",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"16",NA,"NY","NY","02154644","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,"1546",NA,"P. L. B. Lisboa",1980,11,11,"Brazil","ParÃ¡",NA,"Km 13 da Rod.  TranscametÃ¡.",0,0,NA,"1924e6fa-def2-443c-8a7f-bdf4ae42f98e",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
"17",NA,"NY","NY","02154588","Lindackeria paraensis Kuhlm.","Achariaceae","Lindackeria","paraensis","Kuhlm.",NA,NA,NA,"578",NA,"M. R. dos Santos",1979,1,19,"Brazil","ParÃ¡",NA,"Curua-Una, estrada do Viveiro.",-54.7091800042156,-2.44642615657647,NA,"d8790178-3e23-465e-b031-463ae01f97f8",NA,"Lindackeria paraensis Kuhlm.",NA,NA,NA
