"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"CEN","103294","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","B. Walter, L. Brauner & D. Santiago","",NA,"3058",NA,"Luiz Aquino Silva Santos",2017,6,7,"brazil","Tocantins","PIUM","Conglomerado: TO-301. Subunidade 2, subparcela 10, indivíduo 1 RN.",-49.68,-10.08,"Projeto Inventário Florestal Nacional (IFN). Arbusto com 1,5 m de altura, base reta.","Caryocar cuneatum Wittm.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HDJF","5278","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","Silva, LS","2018-02-09",NA,"s.n/",NA,"Silva, LS",2017,11,20,"brazil","Piauí","Bom Jesus","Zona rural, comunidade de Eugenópolis",-44.437778,-9.208889,"Árvore, AC. 10m.; Transição Cerrado/Caatinga","Caryocar cuneatum Wittm.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"ALCB","122172","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","Guedes, ML","2015-10-01",NA,"24183",NA,"Guedes, ML; Chagas, F das; Silveira, ER",2015,10,7,"brazil","Maranhão","Caxias","Caminho de Caxias para Coelho Neto.",-43.184167,-4.915833,"de ca 15 m de altura. Folhas com folíolos coriáceos. Inflorescência com flores vistosas, branco-esverdeadas.","Caryocar cuneatum Wittm.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"UB","216416","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","Silva Júnior, MC","",NA,"249",NA,"Silvestre, LFV",2014,7,1,"brazil","Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga",-47.696037,-13.635097,"Registro etnobotânico - alimento, medicinal, construção; Arbóreo 5m, em frente ao colégio local; Cerrado sensu stricto","Caryocar cuneatum Wittm.",NA,"centroide mpo (0) OK","GBIF"
"5",NA,NA,"ALCB","104829A","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","Guedes, ML","2012-04-01",NA,"19654",NA,"Guedes, ML; Gomes, FS; Silveira, ER",2012,8,4,"brazil","Piauí","Piripiri","",-41.656389,-4.165833,"Árvore: de ca 5 m de altura. Folhas com folíolos cartáceos. Estéril.; Cerrado.","Caryocar cuneatum Wittm.",NA,"original coordinates outside municipality original in piripiri falls in brasileira","GBIF"
"6",NA,NA,"CEN","87548","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","B. M. Gomes","",NA,"270",NA,"João Benedito Pereira",2010,8,27,"brazil","Tocantins","BABACULANDIA","Saída para Filadélfia, povoado Salobro.",-47.816388,-7.289444,"","Caryocar cuneatum Wittm.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"CEN","87519","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","J. B. Pereira","",NA,"233",NA,"João Benedito Pereira",2010,8,20,"brazil","Maranhão","CAROLINA","Km 14, estrada vicinal Carolina - Babaçulândia.",-47.507222,-7.422778,"","Caryocar cuneatum Wittm.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"MOSS","11564","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","Oliveira, O.F. de","2009-04-15",NA,"s.n.",NA,"Batista, J.S.",2009,3,21,"brazil","Piaui","Demerval Lobão","BR 316; Km 36.",-42.675,-5.357778,"flor branca-amarelada; frutos verde-escuro-amarronsado; n.v.: pequi.","Caryocar cuneatum Wittm.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"CEN","71696","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","B. M. Gomes","",NA,"11950",NA,"Glocimar Pereira-Silva",2007,7,12,"brazil","Tocantins","PALMEIROPOLIS","Estrada Palmeirópolis - Balsa do Coronel, cerca de 8 km.",-48.314722,-13.049166,"Área de influência indireta.","Caryocar cuneatum Wittm.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"CEN","66152","Caryocar cuneatum Wittm.",NA,"Caryocaraceae","Caryocar","cuneatum",NA,"Wittm.","E. S. G. Guarino","",NA,"2608",NA,"Aécio Amaral-Santos",2005,7,7,"brazil","Tocantins","AGUIARNÓPOLIS","18 km de Aguiarnópolis, sentido Darcinópolis. Margem esquerda do rio Tocantins.",-47.499444,-6.651111,"Botões florais brancos, cálice verde, estames brancos.","Caryocar cuneatum Wittm.",NA,"original coordinates outside municipality original in aguiarnopolis falls in palmeiras do tocantins","GBIF"
