"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"28",NA,"UNICAMP","UEC","85808","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Ramos, E.","2010-01-01T00:00:00.000+0000",NA,"410","Godoi, J.V.; Romaniuc Neto, S.; Melo, M.M.R.F.; Muniz, C.F.S.",1994,5,4,"Brazil","São Paulo","Itariri","Parque Serra Mar",0,0,"Árvore ca. 8,0m alt. Frutos imaturos verdes.","BRA:UNICAMP:UEC:0000085808",NA,"Meliosma chartacea Lombardi"
"29",NA,"UFES","VIES","14417","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi","1905-07-02T00:00:00.000+0000","PARATYPE","1823","Thomaz, L.D.",1993,7,27,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"Frutos verde claro.","BRA:UFES:VIES:0000014417",NA,"Meliosma chartacea Lombardi"
"30",NA,"MBML","MBML-HERBARIO","7151","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","1823","L. D. Thomaz",1993,7,27,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Não amostrada, trilha principal, perto do rio, próximo à entrada A2, frutos verde-claro.","BRA:MBML:MBML-HERBARIO:0000007151",NA,"Meliosma chartacea Lombardi"
"31",NA,"MBML","MBML-HERBARIO","7143","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","962","L. D. Thomaz",1993,8,26,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Altura 8m, PAP 20cm, caule interno branco, tronco úmido, fruto globoso verde.","BRA:MBML:MBML-HERBARIO:0000007143",NA,"Meliosma chartacea Lombardi"
"32",NA,"IAC","IAC","31761","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","E. Ramos","2011-12-31T00:00:00.000+0000",NA,"962","L.D. Thomaz",1993,8,26,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",-40.6003,-19.9356,NA,"BRA:IAC:IAC:0000031761",NA,"Meliosma chartacea Lombardi"
"33",NA,"UFES","VIES","14408","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi","1905-07-02T00:00:00.000+0000",NA,"1798","Thomaz, L.D.",1993,10,21,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"SW1940","BRA:UFES:VIES:0000014408",NA,"Meliosma chartacea Lombardi"
"34",NA,"MBML","MBML-HERBARIO","4465","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","2439","H. Q. Boudet Fernandes; et al",1988,3,24,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arbusto 5m, 5 cm de diâmetro, folha com nervuras amarelas, frutos verde claros, semi-sombra, mata baixa sobre afloramento de rocha em córrego próximo ao rio Timbuí.","BRA:MBML:MBML-HERBARIO:0000004465",NA,"Meliosma chartacea Lombardi"
"35",NA,"MBML","MBML-HERBARIO","4218","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","1068","W. Boone",1986,1,30,"Brazil","Espírito Santo","Santa Teresa","Penha",-40.552778,-19.953333,"Árvore 6m, diâmetro 5cm, folhas com nervuras amarelas, (primárias e secundárias), flores claras, ciófilas, capoeirão, a beira de riacho.","BRA:MBML:MBML-HERBARIO:0000004218",NA,"Meliosma chartacea Lombardi"
"36",NA,"MBML","MBML-HERBARIO","3534","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","262","W. Boone",1984,7,19,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Porte arbustivo com frutos jovens, solo escuro.","BRA:MBML:MBML-HERBARIO:0000003534",NA,"Meliosma chartacea Lombardi"
"37",NA,"IAC","IAC","20320","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","E. Ramos","2004-11-21T00:00:00.000+0000",NA,"606","H.F. Leitão Filho",1968,11,21,"Brazil","São Paulo","São Paulo","Rodovia São Paulo-Curitiba BR-2, Km. 92.",-46.6361,-23.5475,NA,"BRA:IAC:IAC:0000020320",NA,"Meliosma chartacea Lombardi"
"38",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119376","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","R. Perdiz",NA,NA,"4365","L. Kollmann",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","São Lourenço. Estação Biológica de São Lourenço, trilha do Caravagem.",NA,NA,"Ambiente: Capoeirão. Habito: Arvoreta, 8m.","BRA:CEPLAC:CEPEC:0000119376",NA,"Meliosma chartacea Lombardi"
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119091","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","R. Perdiz",NA,NA,"2187","R. R. Vervloet",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","Nova Lombardia. Reserva Biológica Augusto Ruschi.",NA,NA,"Ambiente: Mata de encosta, dossel 19m. Habito: Árvore, 14m","BRA:CEPLAC:CEPEC:0000119091",NA,"Meliosma chartacea Lombardi"
"40",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119257","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","J. A. Lombardi",NA,"PARATYPE","1167","L. Kollmann",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","São Lourenço, terreno de Clério Loss. Valão à direita do asfalto.",NA,NA,"Ambiente: Mata Fria. Habito: Árvore, 18m. X 22cm.","BRA:CEPLAC:CEPEC:0000119257",NA,"Meliosma chartacea Lombardi"
"41",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119217","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","J. A. Lombardi",NA,"PARATYPE","5183","L. Kollmann",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","Nova Lombrdia. Reserva Biológica Augusto Ruschi. Estrada para Goiapabo-Açu.",NA,NA,"Ambiente: Mata. Habito: Arvoreta 9m. X 18cm Dap Fuste 5m.","BRA:CEPLAC:CEPEC:0000119217",NA,"Meliosma chartacea Lombardi"
