"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-06T19:44:43.000+0000","JBRJ","RB","RB00591552","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi","2009-01-01T00:00:00.000+0000","PARATYPE","5183","L. Kollmann; W. Pizziolo & E. Bausen",2001,12,11,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Bioológica Augusto Ruschi, estrada para Goiapabo-Açu.",NA,NA,"Arvoreta 9m de alt. DAP: 18 cm. Fuste 5m. Botões brancos.","urn:catalog:JBRJ:RB:591552",NA,"Meliosma chartacea Lombardi"
"2","2017-10-18T12:55:01.000+0000","JBRJ","RB","RB00591495","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi","2009-01-01T00:00:00.000+0000","PARATYPE","2322","L. Kollmann; E. Bausen & W. Pizziolo",1999,3,30,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, trilha do Sagui.",NA,NA,"Arvoreta 6m. DAP+ 8m. Frutos verdes.","urn:catalog:JBRJ:RB:591495",NA,"Meliosma chartacea Lombardi"
"3",NA,"MBML","MBML-HERBARIO","9497","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","1167","L. Kollmann; E. Bausen & W. Pizziolo",1998,12,2,"Brazil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria",-40.683611,-19.931111,"Mata de encosta. Árvore 18m. DAP 22cm. Fuste 10m. Frutos verdes, botões brancos.","BRA:MBML:MBML-HERBARIO:0000009497",NA,"Meliosma chartacea Lombardi"
"4",NA,"Instituto de Botânica, IBT","SP","289392","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Mamede, MCH","2017-12-01T00:00:00.000+0000","PARATYPE","805","Baitello, JB; Aguiar, OT",1995,9,6,"Brazil","São Paulo","Miracatu","Parque Estadual de Jurupará, Estrada do Mono, caminho para o Parque",0,0,NA,"BRA:IBt:SP:0000289392",NA,"Meliosma chartacea Lombardi"
"5",NA,"UNICAMP","UEC","74649","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Ramos, E.","2010-01-01T00:00:00.000+0000",NA,"805","Baitello, J.B.; Aguiar, O.T.",1995,9,6,"Brazil","São Paulo","Miracatu","P.E. de Jurupará, Estrada do Mono, caminho para o parque.",0,0,"Árvore de aproximadamente 10-12m, com frutos elípticos verdes.","BRA:UNICAMP:UEC:0000074649",NA,"Meliosma chartacea Lombardi"
"6",NA,"IAC","IAC","40293","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","E. Ramos",NA,NA,"410","J.V. Godoi; S. Romaniuc Neto; C.F.S. Muniz; M.M.R.F. Melo",1994,5,4,"Brazil","São Paulo","Itariri","Parque Serra do Mar",-47.1744,-24.2892,NA,"BRA:IAC:IAC:0000040293",NA,"Meliosma chartacea Lombardi"
"7",NA,"Instituto de Botânica, IBT","SP","289391","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Ramos, E","2010-01-01T00:00:00.000+0000",NA,"410","Godoi, JV; et al.",1994,5,4,"Brazil","São Paulo","Itariri","Parque Estadual da Serra do Mar",0,0,NA,"BRA:IBt:SP:0000289391",NA,"Meliosma chartacea Lombardi"
"8",NA,"UNICAMP","UEC","85808","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Ramos, E.","2010-01-01T00:00:00.000+0000",NA,"410","Godoi, J.V.; Romaniuc Neto, S.; Melo, M.M.R.F.; Muniz, C.F.S.",1994,5,4,"Brazil","São Paulo","Itariri","Parque Serra Mar",0,0,"Árvore ca. 8,0m alt. Frutos imaturos verdes.","BRA:UNICAMP:UEC:0000085808",NA,"Meliosma chartacea Lombardi"
"9",NA,"MBML","MBML-HERBARIO","7151","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","1823","L. D. Thomaz",1993,7,27,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Não amostrada, trilha principal, perto do rio, próximo à entrada A2, frutos verde-claro.","BRA:MBML:MBML-HERBARIO:0000007151",NA,"Meliosma chartacea Lombardi"
"10",NA,"IAC","IAC","31761","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","E. Ramos","2011-12-31T00:00:00.000+0000",NA,"962","L.D. Thomaz",1993,8,26,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",-40.6003,-19.9356,NA,"BRA:IAC:IAC:0000031761",NA,"Meliosma chartacea Lombardi"
"11",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","11831","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","E. Ramos",NA,NA,"6729","H. Lorenzi",2009,9,9,"Brazil","Mg","Santana do Paraiso","Em mata de altitude indo para Achado. DUPLICATA IAC.",NA,NA,NA,"BRA:JBP:HPL:0000011831",NA,"Meliosma chartacea Lombardi"
