"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","190278","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","M.M.Silva","2014-11-01T00:00:00.000+0000",NA,"11660","Melo, E.",2012,10,26,"Brazil","Bahia","Brejões","Proximidade do povoado.",-39.981111,-13.1025,"Caatinga sobre lajedo.","BRA:UEFS:HUEFS:0000190278",NA,"Roupala caparoensis Sleumer"
"2",NA,"UEFS","HUEFS","158630","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer",NA,NA,NA,"300","Gomes, F.S.",2009,10,25,"Brazil","Bahia","Irecê","Barra do Mendes, Caminho para Ipupiara.",-42.136667,-11.8275,"Mata Ciliar.","BRA:UEFS:HUEFS:0000158630",NA,"Roupala caparoensis Sleumer"
"3",NA,"UEFS","HUEFS","116762","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer",NA,NA,NA,"917","Santos, A.K.A.",2006,12,13,"Brazil","Bahia","Rio de Contas","Arapiranga, Serra do Porco Gordo.",-41.853056,-13.442778,"Campo Rupestre.","BRA:UEFS:HUEFS:0000116762",NA,"Roupala caparoensis Sleumer"
"4",NA,"UEFS","HUEFS","52482","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","M.M.Silva","2014-11-01T00:00:00.000+0000",NA,"442","Nascimento, F.H.F.",2000,8,5,"Brazil","Bahia","Rio do Pires","Pedra Lisa Proximidades do Rio do Cigano.",-41.929167,-13.266111,"Mata ripária antropizada.","BRA:UEFS:HUEFS:0000052482",NA,"Roupala caparoensis Sleumer"
"5",NA,"UEFS","HUEFS","142109","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer",NA,NA,NA,"FUEL26504","Pavão, O.C.",1999,2,23,"Brazil","Paraná","Ventania","Sítio Pinheiro.",NA,NA,NA,"BRA:UEFS:HUEFS:0000142109",NA,"Roupala caparoensis Sleumer"
"6",NA,"Universidade Federal da Bahia (UFBA)","ALCB","93969","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","Silva, MS","2015-03-04T00:00:00.000+0000",NA,"s/n","Félix, LP; Paula, M de",1995,4,14,"Brazil","Pernambuco","Bezerros","Serra Negra",0,0,"ramos jovens ferrugíneos. Folha adaxialmente verdes, abaxialmente ferrugíneas. Flores brancas-ferrugíneas.; No interior da mata fina de brejo","BRA:UFBA:ALCB:0000093969",NA,"Roupala caparoensis Sleumer"
"7",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","9618","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","M.M.Silva","2014-11-01T00:00:00.000+0000",NA,"s.n.","L.P.Félix; et M. de Paula",1995,4,14,"Brazil","Pernambuco","Bezerros","Serra Negra",NA,NA,"Árvore, ramos jovens ferrugíneos; folhas adaxialmente verdes, abaxialmente ferrugíneas; flores brancas-ferrugíneas.","BRA:UFRPE:HST:0000009618",NA,"Roupala caparoensis Sleumer"
"8",NA,"UEFS","HUEFS","158827","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","M.M.Silva","2014-11-01T00:00:00.000+0000",NA,"HST9618","Félix, L.P.",1995,4,14,"Brazil","Pernambuco","Bezerros","Serra Negra.",NA,NA,NA,"BRA:UEFS:HUEFS:0000158827",NA,"Roupala caparoensis Sleumer"
"9",NA,"UEFS","HUEFS","16901","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","M.M.Silva","2014-11-01T00:00:00.000+0000",NA,"1009","França, F.",1994,4,17,"Brazil","Bahia","Abaíra",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000016901",NA,"Roupala caparoensis Sleumer"
"10",NA,"UEFS","HUEFS","15933","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer",NA,NA,NA,"2394","Ganev, W.",1993,11,3,"Brazil","Bahia","Abaíra",NA,-41.816667,-13.35,NA,"BRA:UEFS:HUEFS:0000015933",NA,"Roupala caparoensis Sleumer"
"11",NA,"UEFS","HUEFS","10841","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","M.M.Silva","2014-11-01T00:00:00.000+0000",NA,"398","Ganev, W.",1992,5,25,"Brazil","Bahia","Abaíra",NA,-41.816667,-13.316667,NA,"BRA:UEFS:HUEFS:0000010841",NA,"Roupala caparoensis Sleumer"
"12",NA,"UEFS","HUEFS","11087","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","R.Lupo","1996-09-01T00:00:00.000+0000",NA,"644","Ganev, W.",1992,7,11,"Brazil","Bahia","Abaíra",NA,-41.783333,-13.35,NA,"BRA:UEFS:HUEFS:0000011087",NA,"Roupala caparoensis Sleumer"
"13","2017-10-19T14:00:27.000+0000","JBRJ","RB","RB00662480","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","Edwards, K.S.",NA,"LECTOTYPE","16999","Brade,A.C.",1941,9,24,"Brazil","Minas Gerais","Minas Gerais","Serra do caparó, Casa Queimada.",NA,NA,"n.v.:"" carne de vaca"". Prob. Spec. Nova, serius describenda aff R. ovalis Pohl seg Sleumer carta VIII. 1950","urn:catalog:JBRJ:RB:662480",NA,"Roupala caparoensis Sleumer"
"14","2017-10-19T14:00:12.000+0000","JBRJ","RB","RB00542855","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","Edwards, K.S.",NA,"LECTOTYPE","16999","Brade,A.C.",1941,9,24,"Brazil","Minas Gerais","Minas Gerais","Serra do caparó, Casa Queimada.",NA,NA,"n.v.:"" carne de vaca"". Prob. Spec. Nova, serius describenda aff R. ovalis Pohl seg Sleumer carta VIII. 1950","urn:catalog:JBRJ:RB:542855",NA,"Roupala caparoensis Sleumer"
"15","2017-10-19T13:17:32.000+0000","JBRJ","RB","RB00662334","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","Edwards, K.S.",NA,"LECTOTYPE","16999","Brade,A.C.",1941,9,24,"Brazil","Minas Gerais","Minas Gerais","Serra do caparó, Casa Queimada.",NA,NA,"n.v.:"" carne de vaca"". Prob. Spec. Nova, serius describenda aff R. ovalis Pohl seg Sleumer carta VIII. 1950","urn:catalog:JBRJ:RB:662334",NA,"Roupala caparoensis Sleumer"
"16","2015-02-02T09:00:00.000+0000","MO","MO","100774576","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer",NA,NA,"HOLOTYPE","Brade 16999","Alexander C. Brade",1941,9,24,"Brazil","Minas Gerais",NA,"Serra do Caparaó, Casa Queimada",NA,NA,NA,"urn:catalog:MO:Tropicos:100774576","http://www.tropicos.org/Specimen/100774576","Roupala caparoensis Sleumer"
"17","2017-10-19T13:54:54.000+0000","JBRJ","RB","RB00662479","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","Edwards, K.S.",NA,"LECTOTYPE","16999","Brade,A.C.",1941,9,24,"Brazil","Minas Gerais","Minas Gerais","Serra do caparó, Casa Queimada.",NA,NA,"n.v.:"" carne de vaca"". Prob. Spec. Nova, serius describenda aff R. ovalis Pohl seg Sleumer carta VIII. 1950","urn:catalog:JBRJ:RB:662479",NA,"Roupala caparoensis Sleumer"
"18","2017-10-19T13:54:43.000+0000","JBRJ","RB","RB00662481","Roupala caparoensis Sleumer","Proteaceae","Roupala","caparoensis","Sleumer","Edwards, K.S.",NA,"LECTOTYPE","16999","Brade,A.C.",1941,9,24,"Brazil","Minas Gerais","Minas Gerais","Serra do caparó, Casa Queimada.",NA,NA,"n.v.:"" carne de vaca"". Prob. Spec. Nova, serius describenda aff R. ovalis Pohl seg Sleumer carta VIII. 1950","urn:catalog:JBRJ:RB:662481",NA,"Roupala caparoensis Sleumer"
