"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UnB","UB","216317","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"138","Silvestre, LFV",2015,5,3,"Brazil","Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga",0,0,"Registro etnobotânico - construção; Arbóreo, 15m Cerrado denso; Cerrado sensu stricto","BRA:UnB:UB:0000216317",NA,"Terminalia actinophylla Mart."
"2",NA,"Universidade Federal do Ceará, UFC","EAC","56853","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2014-08-15T00:00:00.000+0000",NA,"6625","Walter, B.M.T.",2014,1,25,"Brazil","Piauí","Oeiras","estrada Oeiras para Picos, à cerca de 5 km da cid, relevo plano a ondulado; solo areno-argiloso com afloramentos de rocha, nos drenos vegetação mais florestada.",-42.085278,-6.972222,"Árvore, 7m; botões florais marrom-ferrugíneos, espécie em início de floração; nas linhas de drenagem ocorrem grandes indivíduos, com diâmetros à altura do peito maiores que 40 cm e altura 14 m.; Ecótono Cerrado/Caatinga.","BRA:UFC:EAC:0000056853",NA,"Terminalia actinophylla Mart."
"3",NA,"Universidade Federal do Ceará, UFC","EAC","54959","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.; Soares Neto, R.L.","2012-04-01T00:00:00.000+0000",NA,"04","Farias, R.R.",2012,3,6,"Brazil","Piauí","Jatobá do Piauí","Fazenda Lourdes, Alto do Comandante, substrato laterita.",-42.051667,-4.863056,"Árvore, frequente.; Cerrado.","BRA:UFC:EAC:0000054959",NA,"Terminalia actinophylla Mart."
"4",NA,"Universidade Federal do Ceará, UFC","EAC","57490","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Soares Neto, R.L.","2012-01-05T00:00:00.000+0000",NA,"52","Beirão, D.C.C.",2011,11,11,"Brazil","Piauí","Floriano","área agrícola, próxima a apiário.",0,0,"Árvore; pétalas laranjas.; Mata ciliar.","BRA:UFC:EAC:0000057490",NA,"Terminalia actinophylla Mart."
"5",NA,"UEFS","HUEFS","161786","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R.T.M.Ribeiro","2018-05-01T00:00:00.000+0000",NA,"14732","Queiroz, L.P.de",2010,5,22,"Brazil","Bahia","Pilão Arcado","Iú Grande.",-42.836111,-10.071111,"Caatinga sobre solo de areia quartzosa, vegetação agrupada, dossel a ca. 4,0 m alt.","BRA:UEFS:HUEFS:0000161786",NA,"Terminalia actinophylla Mart."
"6",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","16120","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","L.P.de Queiroz","2009-05-01T00:00:00.000+0000",NA,"s.n.","J. Rodrigues; et al.",2009,3,6,"Brazil","Piauí","Floriano",NA,NA,NA,"Árvore ca. 7 m alt.; caule acizentado; folhas membranáceas; frutos imaturos verdes.","BRA:UFRPE:HST:0000016120",NA,"Terminalia actinophylla Mart."
"7",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","16182","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","L.P.de Queiroz","2009-01-01T00:00:00.000+0000",NA,"s.n.","S.M.C.Barbeiro; et al.",2009,3,11,"Brazil","Piauí","Ribeiro Gonçalves",NA,NA,NA,"Árvore ca. 15 m alt.; caule acinzentado; folhas subcrassas; frutos avermelhados.","BRA:UFRPE:HST:0000016182",NA,"Terminalia actinophylla Mart."
"8",NA,"Universidade Federal do Ceará, UFC","EAC","46651","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Queiroz, L.P.","2009-01-01T00:00:00.000+0000",NA,"s.n.","Rodrigues, J.",2009,3,10,"Brazil","Piauí","Floriano",NA,0,0,"Árvore, 12m; caule acinzentado; folha membranácea; fruto avermelhado.","BRA:UFC:EAC:0000046651",NA,"Terminalia actinophylla Mart."
"9",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","16174","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","L.P.de Queiroz","2009-01-01T00:00:00.000+0000",NA,"s.n.","J. Rodrigues; et al.",2009,3,10,"Brazil","Piauí","Floriano",NA,NA,NA,"Árvore ca. 12 m alt.; caule acinzentado; folha menbranácea; frutomaduro avermelhado.","BRA:UFRPE:HST:0000016174",NA,"Terminalia actinophylla Mart."
"10",NA,"UFPI","TEPB","28983","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","L. P. de Queiroz","2009-01-01T00:00:00.000+0000",NA,NA,"Rodrigues, J",2009,3,10,"Brazil","Piauí","Floriano",NA,NA,NA,"Árvore ca 12m alt; caule acinzentado; folha membranáceae; fruto maduro avermelhado Ambiente: Cerrado","BRA:UFPI:TEPB:0000028983",NA,"Terminalia actinophylla Mart."
