"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","HUEFS","222895","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","","","","1319","","Matos Andrade, P.E.","2016","2","18","brazil","Bahia","Mata de São João","Estrada velha do Castelo.","-38.14797","-12.478165","Floresta ombrófila densa.","Cupania rugosa Radlk.","","centroide mpo","GBIF"
"2","","","RB","RB01100404","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","D.A. Folli","","","7269","","D.A. Folli","2014","10","8","brazil","Espírito Santo","Sooretama","Estrada: Juncado a Chumbado. Coord. UTM: X: 377239 Y: 7557758.","-40.147841","-19.071247","Arbórea. Terrestre. Cor do fruto maduro verde. Cor do exsudação: Incolor. Forma Fuste: Cilíndrico. Altura total: 19 m. Altura da fuste: 10 m. Cap Fuste: 148 cm. Diâmetro da Copa: 6. Exsudação: Seiva","Cupania rugosa Radlk.","","centroide mpo","GBIF"
"3","","","CVRD","15118","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","Domingos A. Folli","2014-10-08","","7269","","Folli, D.A.","2014","10","8","brazil","Es","SOORETAMA","","-40.147841","-19.071247","<ll>dwc_commonname:</ll> Pau magro","Cupania rugosa Radlk.","","centroide mpo","GBIF"
"4","","","ALCB","105352","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","Guedes, ML; Queiroz, EP","2012-09-01","","65","","Mattos Andrade, PE de; Texeira, SR; Oliveira, D; Guedes, ML","2012","7","17","brazil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades","-38.5","-12.966667","de ca 10 m de altura. Folhas discolores. Botões florais cremes.","Cupania rugosa Radlk.","","original coordinates","GBIF"
"5","","","ALCB","105377","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","Guedes, ML; Queiroz, EP","2012-09-01","","90","","Mattos Andrade, PE de; Texeira, SR; Oliveira, D; Guedes, ML","2012","7","18","brazil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades","-38.5","-12.966667","de ca 7 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência em botões.","Cupania rugosa Radlk.","","original coordinates","GBIF"
"6","","","MBM","393977","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","Guedes, ML; Gomes, FS","2011-05-01","","648","","Gomes, FS; Guedes, ML; Costa, AS","2011","1","25","brazil","Bahia","Jandaíra","Litoral Norte, Abadia","-37.5125","-11.557778","Arbusto, ca. 5m alt. Folhas cartáceas, discolores, com pêlos. Frutos vermelhos, cápsula.; Restinga arbustiva-arbórea.","Cupania rugosa Radlk.","","original coordinates","GBIF"
"7","","","ALCB","100800","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","Guedes, ML","2011-08-01","","18248","","Guedes, ML; Queiroz, LP de; Queiroz, LP de; Mattos Andrade, PE de; et al.","2011","3","14","brazil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, entrada pela Rua Carnaúba. Parcela 04","-39.516667","-12.933333","Ca. 5m de alt.; ramos e folíolos pilosos. Matarial estéril.","Cupania rugosa Radlk.","","original coordinates","GBIF"
"8","","","ALCB","101178","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","Guedes, ML","2011-09-01","","18498","","Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","2011","5","10","brazil","Bahia","Salvador","Região Metropolitana Salvador, Condomínio Grenville","-38.5","-12.966667","de ca 6 m de altura. Folhas com folíolos coriáceos, com a face abaxial com infdumentos ferrugíneos.; estádio médio de regeneração","Cupania rugosa Radlk.","","original coordinates","GBIF"
"9","","","ALCB","101361","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","Guedes, ML","2011-09-01","","18532","","Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","2011","5","11","brazil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, Condomínio Greenville, parcela 17, ind. 409","-38.5","-12.966667","de ca 7 m de altura, DAP 9,07. Folhas com folíolos coriáceos, discolores, face abaxial com pelos ferrugíneos. Frutos cápsulas passadas.","Cupania rugosa Radlk.","","original coordinates","GBIF"
"10","","","HUEFS","183027","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","","","","288","","Matos, E.N.de","2011","7","27","brazil","Bahia","Jandaíra","Est. Costa Azul. (invisa).","-37.458333","-11.612778","Floresta.","Cupania rugosa Radlk.","","original coordinates","GBIF"
"11","","","ALCB","101557","Cupania rugosa Radlk.","","Sapindaceae","Cupania","rugosa","","Radlk.","Guedes, ML","2011-11-01","","18743","","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS","2011","7","26","brazil","Bahia","Salvador","Rio Ipitanga.","-38.5","-12.966667","de ca 6 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência com flores em botões.","Cupania rugosa Radlk.","","original coordinates","GBIF"
