"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UFRPE","PEUFR","53504","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","M. L. Guedes","2011-11-01T00:00:00.000+0000",NA,"18743",NA,"M. L. Guedes; E. P. Queiroz; P. E. M. Andrade",2011,7,26,"Brazil","Bahia","Salvador","Rio Ipitanga",-38.5,-12.966667,"Árvore de ca. 6m de altura; folhas com folíolos coriáceos; inflorescância com flores em botões.","BRA:UFRPE:PEUFR:0000053504",NA,"Cupania rugosa Radlk.",NA,NA
"2","2017-01-24T08:14:04.000+0000","JBRJ","RB","RB01215828","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","G.S. Siqueira","2010-10-30T00:00:00.000+0000",NA,"885",NA,"T.B. Flores; G.S. Siqueira",2010,10,20,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Alameda 3",NA,NA,NA,"urn:catalog:JBRJ:RB:1215828",NA,"Cupania rugosa Radlk.",NA,NA
"3",NA,"Reserva Natural Vale (CVRD)","CVRD","13301","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Geovane S. Siqueira","2010-10-30T00:00:00.000+0000",NA,"885",NA,"Flores, T.B.",2010,10,20,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau magro","BRA:CVRD:CVRD:0000013301",NA,"Cupania rugosa Radlk.",NA,NA
"4",NA,"UFES","VIES","11653","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.",NA,NA,NA,"885",NA,"Flores, T.B.; Siqueira, G.",2010,10,20,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale.",NA,NA,"SW1939","BRA:UFES:VIES:0000011653",NA,"Cupania rugosa Radlk.",NA,NA
"5",NA,"UFPB","JPB","54048","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Gomes, JML","2009-04-01T00:00:00.000+0000",NA,"3310",NA,"Gomes, JML; Gomes, JML",2009,4,1,"Brazil","Espirito Santo","Cachoeiro de Itapemirim","RPPN Cafundó, Mata ciliar.",0,0,"Planta com 9m de altura.; Floresta Estacional Semi-Decidual","BRA:UFPB:JPB:0000054048",NA,"Cupania rugosa Radlk.",NA,NA
"6",NA,"US","Botany","3475845","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"12532",NA,"W. W. Thomas, S. C. Sant'Ana, M. R. V. Barbosa & J. L. Paixão",2001,10,23,"Brazil","Bahia",NA,"Mun. Jequié: Serra do Castanhão, 14.5 km S of Jequié on BR 116 to road (at Churrascaria Corujão), then 7.2 km W.",-40.1833,-13.9333,NA,"http://n2t.net/ark:/65665/35107147e-e49e-4131-9e18-d3aaf268aad9",NA,"Cupania rugosa Radlk.",NA,NA
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","0923","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Ferrucci, MS; Perdiz, R","2010-01-01T00:00:00.000+0000",NA,"0121",NA,"Jesus, NG de; Barros, DCS",1998,7,23,"Brazil","Bahia","Alagoinhas","Litoral Norte, UNEB/ Campus II",-38.416667,-12.133333,"Ca. 6m x 0,34m. Folhas compostas, folíolos coriáceos, faces com pêlos marrons. Inflorescência em panícula axilar, botões.","BRA:UFBA:ALCB:0000000923",NA,"Cupania rugosa Radlk.",NA,NA
"8","2000-05-02T00:00:00.000+0000","E","E","E00103827","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.",NA,NA,NA,"R 8060",NA,"Ratter, J.A., Bridgewater, S. & dos Santos, J. Batista",1998,8,2,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00103827",NA,"Cupania rugosa Radlk.",NA,NA
"9",NA,"Universidade Federal da Bahia (UFBA)","ALCB","041317","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","Ferrucci, MS; Perdiz, R","2010-01-01T00:00:00.000+0000",NA,"679",NA,"Jesus, NG de; Orge, MDR; Jorge, AMS; Amorim, GC",1998,11,29,"Brazil","Bahia","Entre Rios","Litoral Norte",-37.9425,-12.377778,"Ca. 17m, CAP 0,24m. Caule e ramos com tomento ferrugíneo, caule com sulco. Folhas compostas, alternas, bordo crenado, folíolos alaternos, vilosos, semi - coriáceos, ráque com sulco.","BRA:UFBA:ALCB:0000041317",NA,"Cupania rugosa Radlk.",NA,NA
"10","2014-07-22T13:59:05.000+0000","JBRJ","RB","RB00384366","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","R.Perdiz","2011-01-01T00:00:00.000+0000",NA,"47",NA,"A. J. Ribeiro",1995,10,18,"Brazil","Bahia","Salvador","Loreto, ramal da fazenda da CONCIC.",NA,NA,"Árvore: ca. de 5m de altura. Frutos verde e marrom. Frequente.","urn:catalog:JBRJ:RB:384366",NA,"Cupania rugosa Radlk.",NA,NA
"11",NA,"NY","NY","585329","Cupania rugosa Radlk.",NA,"Sapindaceae","Cupania","rugosa","Radlk.","M. S. Ferrucci","1995-01-01T00:00:00.000+0000",NA,"5031",NA,"A. M. V. de Carvalho",1994,9,23,"Brazil","Bahia","IlhÃ©us","Mata da EsperanÃ§a. Entrada a 2 km a partir da antiga onte do Rio Fundao",-39.069167,-14.781944,NA,"f6fe9926-651f-4afe-b559-42ee1dbb55ec",NA,"Cupania rugosa Radlk.",NA,NA
